id,date,dir,regime_dir,vol,trend_aligned,true_mfe,strong_label,sim_outcome,reclaim,cv_confirm
BTC-USDT-SWAP-LONG-1772602176000-17,2026-03-04,LONG,RANGE,NORMAL_VOL,0,9.173,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1772596014000-12,2026-03-04,SHORT,RANGE,NORMAL_VOL,0,0.222,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772597735000-15,2026-03-04,SHORT,RANGE,NORMAL_VOL,0,0.235,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772601616000-16,2026-03-04,SHORT,RANGE,NORMAL_VOL,0,0.219,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772595707000-11,2026-03-04,LONG,RANGE,NORMAL_VOL,0,9.472,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772606412000-18,2026-03-04,LONG,RANGE,NORMAL_VOL,0,8.024,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772608667000-20,2026-03-04,LONG,RANGE,NORMAL_VOL,0,7.773,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772606902000-19,2026-03-04,LONG,RANGE,NORMAL_VOL,0,8.091,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772611621000-23,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,6.745,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772611599000-22,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,6.745,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772612635000-24,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,0.02,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772611107000-21,2026-03-04,SHORT,RANGE,HIGH_VOL,0,0.432,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772613179000-25,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,4.297,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772616258000-27,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,3.824,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772616423000-28,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,3.851,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772616143000-26,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,1.049,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772623278000-32,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,0.893,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772621703000-31,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,1.212,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772617742000-30,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,3.575,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772616656000-29,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,3.117,STRONG_3,LOSS,1,
BTC-USDT-SWAP-SHORT-1772626585000-34,2026-03-04,SHORT,TREND_UP,NORMAL_VOL,0,0.242,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772626670000-35,2026-03-04,SHORT,TREND_UP,NORMAL_VOL,0,0.255,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772626743000-36,2026-03-04,SHORT,TREND_UP,NORMAL_VOL,0,0.277,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772624824000-33,2026-03-04,SHORT,TREND_UP,NORMAL_VOL,0,0.401,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772631907000-37,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,3.754,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772632793000-38,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,3.243,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1772633530000-39,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,1.164,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772637425000-40,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,2.159,WEAK_WIN_2,WIN,1,
BTC-USDT-SWAP-SHORT-1772638974000-41,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,2.794,STRONG_2_5,LOSS,1,
BTC-USDT-SWAP-SHORT-1772639088000-42,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,2.794,STRONG_2_5,LOSS,1,
BTC-USDT-SWAP-LONG-1772642212000-44,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,1.214,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772642290000-45,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,1.075,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772642329000-46,2026-03-04,LONG,TREND_UP,HIGH_VOL,1,1.137,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772641162000-43,2026-03-04,SHORT,TREND_UP,HIGH_VOL,0,3.343,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772648681000-47,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,1.166,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772650765000-49,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,0.36,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772650789000-50,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,0.36,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772650521000-48,2026-03-04,SHORT,TREND_UP,NORMAL_VOL,0,4.028,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772655497000-52,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,0.123,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772651819000-51,2026-03-04,SHORT,TREND_UP,NORMAL_VOL,0,4.284,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772664633000-53,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,1.025,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772666739000-54,2026-03-04,LONG,TREND_UP,NORMAL_VOL,1,1.145,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772670368000-3,2026-03-05,LONG,TREND_UP,LOW_VOL,1,1.042,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772670314000-2,2026-03-05,SHORT,TREND_UP,LOW_VOL,0,3.063,STRONG_3,WIN,0,
