venue,date,dir,regime,status,reasons,confluence,hypo_entry,outcome,true_mfe
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,71206.3,TIMEOUT,1.099
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,70813.3,LOSS,0.637
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,71158.5,TIMEOUT,1.167
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,71316.2,LOSS,0.943
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,71334.0,LOSS,0.918
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,71453.8,LOSS,0.749
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,71204.5,WIN,2.041
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,71653.9,LOSS,0.468
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,71523.2,WIN,3.016
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,71910.8,LOSS,0.109
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,71580.5,WIN,3.387
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,71900.0,LOSS,0.023
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down,3,71474.1,WIN,3.243
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down,3,71207.9,WIN,2.882
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short,2,71347.1,LOSS,0.524
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down,3,70865.7,WIN,3.345
OKX_MARCH,2026-03-25,SHORT,TREND_UP,REJECT,not_trend_down,3,70872.1,WIN,3.354
OKX_MARCH,2026-03-25,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,3,71022.8,WIN,3.559
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,70757.1,WIN,3.473
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,71263.0,LOSS,0.216
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,71218.4,LOSS,0.278
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,71267.9,LOSS,0.209
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,71344.2,WIN,4.525
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,71310.1,WIN,4.479
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,71208.5,WIN,4.343
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,71232.5,LOSS,0.179
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down,3,70852.2,WIN,3.862
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,3,70865.0,WIN,3.879
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,3,70733.2,WIN,3.7
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down,3,70508.2,WIN,3.393
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down,2,70543.0,WIN,3.441
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,70800.0,LOSS,0.214
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,70724.0,LOSS,0.322
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down,4,69900.1,WIN,2.553
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,3,69795.0,WIN,2.406
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down,2,70005.3,WIN,2.699
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,69972.3,LOSS,0.259
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;thin_bid_path,2,69480.0,WIN,2.831
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,69655.6,LOSS,0.269
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down,4,69453.8,WIN,2.794
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,4,69651.1,LOSS,0.276
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,69361.1,WIN,4.6
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short,4,69379.9,LOSS,0.668
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,69315.7,LOSS,0.761
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short,3,69542.5,LOSS,0.433
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,REJECT,weak_confluence(1/4),1,69340.8,WIN,4.572
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,69475.6,LOSS,0.529
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,69665.2,LOSS,0.193
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,1,69615.8,WIN,5.275
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,CANDIDATE,microprice_down;thin_bid_path,2,69056.1,WIN,4.885
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,68965.5,WIN,4.76
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,68999.9,LOSS,0.661
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short,3,69030.5,LOSS,0.616
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short,3,69030.5,LOSS,0.616
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,68388.1,LOSS,4.178
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,68371.9,LOSS,4.183
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,68388.1,LOSS,4.178
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,68388.1,LOSS,4.178
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short,4,68407.0,LOSS,1.533
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,68520.6,LOSS,1.365
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,2,68618.5,WIN,4.528
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short,3,68362.6,LOSS,1.599
OKX_MARCH,2026-03-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,69129.9,LOSS,0.065
OKX_MARCH,2026-03-26,SHORT,TREND_DOWN,CANDIDATE,microprice_down;thin_bid_path,2,68755.1,WIN,4.717
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,69134.8,WIN,5.241
OKX_MARCH,2026-03-26,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,69060.8,WIN,5.139
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short,3,68989.6,LOSS,0.253
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,68758.1,LOSS,0.59
OKX_MARCH,2026-03-26,LONG,TREND_DOWN,REJECT,not_short,3,68800.2,LOSS,0.529
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,3,68856.8,WIN,4.858
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,68725.7,LOSS,0.638
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,1,68745.1,LOSS,0.609
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,3,68980.1,WIN,5.028
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,3,69029.3,WIN,5.096
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,4,69086.4,LOSS,0.112
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,CANDIDATE,microprice_down;thin_bid_path,2,68829.0,WIN,4.82
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,3,68979.4,LOSS,0.098
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,2,68744.1,WIN,4.702
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,68561.1,LOSS,0.538
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short,3,68512.0,LOSS,0.61
OKX_MARCH,2026-03-27,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,68677.0,LOSS,0.368
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,buyer_absorption,1,68562.7,WIN,4.45
OKX_MARCH,2026-03-27,SHORT,RANGE,REJECT,not_trend_down,4,68465.8,WIN,4.315
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,67736.8,WIN,3.285
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,buyer_absorption,4,67736.8,WIN,3.285
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,67817.6,LOSS,0.308
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short,4,66638.2,LOSS,0.265
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,2,66639.9,LOSS,0.154
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short,4,66658.6,LOSS,0.234
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short,3,66193.5,TIMEOUT,1.441
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,4,66207.9,TIMEOUT,1.419
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,2,66317.6,TIMEOUT,1.473
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,66317.6,TIMEOUT,1.473
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,65930.5,WIN,2.069
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,65930.5,WIN,2.069
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;microprice_down;thin_bid_path,3,65785.6,LOSS,0.417
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,65700.0,LOSS,0.287
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,65707.2,WIN,2.416
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,2,65798.5,LOSS,0.212
OKX_MARCH,2026-03-27,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,66360.4,TIMEOUT,1.279
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,65647.5,WIN,2.509
OKX_MARCH,2026-03-27,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,66280.7,TIMEOUT,1.529
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,66300.9,TIMEOUT,1.498
OKX_MARCH,2026-03-28,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,2,66425.5,TIMEOUT,0.79
OKX_MARCH,2026-03-28,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,2,66425.5,TIMEOUT,0.79
OKX_MARCH,2026-03-28,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,66130.9,LOSS,0.348
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,66352.6,TIMEOUT,1.419
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,65998.5,TIMEOUT,1.964
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,66140.0,TIMEOUT,1.745
OKX_MARCH,2026-03-28,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,66097.7,LOSS,0.047
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,2,66412.4,TIMEOUT,1.328
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,66236.3,TIMEOUT,1.597
OKX_MARCH,2026-03-28,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,2,66513.1,TIMEOUT,0.636
OKX_MARCH,2026-03-28,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,66262.8,TIMEOUT,1.557
OKX_MARCH,2026-03-28,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,1,66241.1,LOSS,0.228
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,3,66457.5,TIMEOUT,1.259
OKX_MARCH,2026-03-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,66236.3,TIMEOUT,1.597
OKX_MARCH,2026-03-28,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,65973.3,LOSS,0.039
OKX_MARCH,2026-03-28,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,66778.4,TIMEOUT,0.773
OKX_MARCH,2026-03-28,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,66777.6,TIMEOUT,0.774
OKX_MARCH,2026-03-28,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,66985.7,TIMEOUT,0.192
OKX_MARCH,2026-03-28,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,66859.9,TIMEOUT,0.38
OKX_MARCH,2026-03-28,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,66771.2,TIMEOUT,0.821
OKX_MARCH,2026-03-28,LONG,RANGE,REJECT,not_trend_down;not_short,3,66593.4,TIMEOUT,0.782
OKX_MARCH,2026-03-28,LONG,RANGE,REJECT,not_trend_down;not_short,4,66735.9,TIMEOUT,0.567
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,66404.7,WIN,2.22
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,66316.9,LOSS,1.202
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,66375.4,LOSS,1.113
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,66424.9,WIN,2.249
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,66761.5,LOSS,1.1
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,66508.3,WIN,2.372
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,66642.0,WIN,2.568
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,66550.8,WIN,2.434
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down,4,66763.3,WIN,2.745
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down,4,66657.1,WIN,2.59
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,66952.2,LOSS,0.813
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,66609.1,LOSS,1.77
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,66685.4,LOSS,1.653
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,66759.5,WIN,2.739
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,66877.0,LOSS,0.926
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down,3,66608.5,WIN,2.519
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down,3,66474.9,WIN,2.323
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,66556.6,LOSS,2.062
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,66522.6,LOSS,2.114
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,66743.9,LOSS,1.775
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,66735.0,WIN,2.704
OKX_MARCH,2026-03-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,66809.5,LOSS,1.759
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down,4,66213.2,LOSS,1.937
OKX_MARCH,2026-03-29,SHORT,RANGE,REJECT,not_trend_down,3,65929.3,LOSS,0.254
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,65860.5,WIN,3.551
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,65848.4,WIN,3.57
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,65850.0,WIN,3.567
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,66706.8,WIN,2.522
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,66706.8,WIN,2.522
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,66561.6,WIN,2.46
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,66575.0,WIN,2.718
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,66266.0,LOSS,0.282
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,66569.8,LOSS,0.737
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,67200.0,TIMEOUT,1.769
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,67217.4,TIMEOUT,1.743
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,67116.0,LOSS,1.349
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,67380.1,LOSS,1.497
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,67163.4,LOSS,1.418
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,67622.0,LOSS,1.134
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,67588.1,WIN,2.038
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,67581.9,WIN,2.029
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,67349.2,LOSS,1.69
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,67646.0,LOSS,1.098
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down,4,67278.7,LOSS,1.587
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,67733.4,LOSS,0.968
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,67824.0,LOSS,0.833
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,67888.0,LOSS,0.738
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,67824.8,WIN,2.77
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,67733.9,WIN,2.249
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,67728.4,LOSS,0.975
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,67791.9,LOSS,0.881
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down,4,66772.8,LOSS,1.238
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down,4,66536.2,LOSS,0.887
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down,4,66561.0,LOSS,0.924
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,66824.9,WIN,2.619
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,66315.9,LOSS,0.558
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short,4,66510.2,WIN,3.105
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down,4,66290.1,LOSS,0.519
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,66880.0,WIN,2.535
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,66331.1,WIN,3.383
OKX_MARCH,2026-03-30,LONG,RANGE,REJECT,not_trend_down;not_short,3,66331.1,WIN,3.383
OKX_MARCH,2026-03-30,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,66624.4,LOSS,1.018
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,66728.1,WIN,2.768
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,66849.9,WIN,2.581
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,66738.5,LOSS,1.187
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,66817.8,LOSS,1.305
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,4,67799.7,LOSS,1.144
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,67717.9,WIN,2.617
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,1,67962.6,WIN,2.967
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,67735.9,WIN,2.642
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,67890.3,LOSS,1.009
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down,3,67503.6,WIN,2.307
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down,3,67503.6,WIN,2.307
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down,4,67351.4,WIN,2.087
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,3,67324.9,WIN,2.048
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,67301.7,WIN,2.014
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,4,67920.5,WIN,2.907
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down,4,66740.0,LOSS,1.19
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,4,66793.5,LOSS,1.269
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down,4,66793.5,LOSS,1.269
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down,4,66404.9,LOSS,0.691
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down,4,66404.9,LOSS,0.691
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short,1,66355.8,WIN,3.345
OKX_MARCH,2026-03-31,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,66344.6,LOSS,0.269
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short,3,66370.0,WIN,3.322
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,68084.4,TIMEOUT,0.438
OKX_MARCH,2026-03-31,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,67810.6,TIMEOUT,0.844
