date,zone_id,direction,stage_reached,candidate_iso,confirmed_iso,trigger_iso,zone_low,zone_high,zone_mid,zone_width_pct,candidate_to_confirm_min,confirm_to_trigger_min,total_pre_trigger_min,utc_hour,session,session_bucket,weekday,is_session_open_2h,_label_unique_move_id,_label_engine_class,watch_label,coverage_class,lead_min_before_move,matched_move_size_pct,_half
2026-03-18,BTC-USDT-SWAP-SHORT-1773835688000-27,SHORT,triggered,2026-03-18T12:08:08+00:00,2026-03-18T12:16:10+00:00,2026-03-18T12:30:43+00:00,72640.85,72853.358475,72747.1042375,0.2921194970265913,8.033333333333333,14.55,22.583333333333332,12.0,europe,europe,2,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773836170000-28,SHORT,triggered,2026-03-18T12:16:10+00:00,2026-03-18T12:27:28+00:00,2026-03-18T12:30:51+00:00,72654.35,72846.45,72750.4,0.2640535309771373,11.3,3.3833333333333333,14.683333333333334,12.0,europe,europe,2,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773834114000-23,LONG,confirmed,2026-03-18T11:41:54+00:00,2026-03-18T12:01:01+00:00,,72822.35,73102.05,72962.20000000001,0.38334918629097947,19.116666666666667,,,12.0,europe,europe,2,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-LONG-1773834139000-24,LONG,confirmed,2026-03-18T11:42:19+00:00,2026-03-18T12:01:01+00:00,,72822.35,73102.05,72962.20000000001,0.38334918629097947,18.7,,,12.0,europe,europe,2,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773834370000-25,SHORT,triggered,2026-03-18T11:46:10+00:00,2026-03-18T11:49:10+00:00,2026-03-18T12:32:15+00:00,72960.95,73057.460475,73009.20523749999,0.13218946115911384,3.0,43.083333333333336,46.083333333333336,11.0,europe,europe,2,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773837926000-31,SHORT,triggered,2026-03-18T12:45:26+00:00,2026-03-18T12:48:26+00:00,2026-03-18T13:01:23+00:00,72269.05,72381.05,72325.05,0.15485644323785464,3.0,12.95,15.95,12.0,europe,europe,2,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773837656000-30,SHORT,triggered,2026-03-18T12:40:56+00:00,2026-03-18T12:45:26+00:00,2026-03-18T13:02:07+00:00,72316.65,72497.35,72407.0,0.24956150648419578,4.5,16.683333333333334,21.183333333333334,12.0,europe,europe,2,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773842088000-33,SHORT,triggered,2026-03-18T13:54:48+00:00,2026-03-18T14:11:49+00:00,2026-03-18T14:28:18+00:00,71841.95,72184.15,72013.04999999999,0.4751916492913398,17.016666666666666,16.483333333333334,33.5,14.0,us,us,2,1,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773842025000-32,SHORT,triggered,2026-03-18T13:53:45+00:00,2026-03-18T14:11:49+00:00,2026-03-18T14:28:20+00:00,71841.95,72207.635775,72024.79288749999,0.5077220778283844,18.066666666666666,16.516666666666666,34.583333333333336,14.0,us,us,2,1,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773836450000-29,LONG,confirmed,2026-03-18T12:20:50+00:00,2026-03-18T13:04:08+00:00,,72080.05,72846.45,72463.25,1.0576395621228611,43.3,,,13.0,europe,europe,2,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-LONG-1773843528000-35,LONG,confirmed,2026-03-18T14:18:48+00:00,2026-03-18T14:21:48+00:00,,71848.85,71929.95,71889.4,0.11281218093347736,3.0,,,14.0,us,us,2,1,,invalidated_or_expired,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-LONG-1773842911000-34,LONG,confirmed,2026-03-18T14:08:31+00:00,2026-03-18T14:18:48+00:00,,71820.05,72124.95,71972.5,0.4236340268852606,10.283333333333333,,,14.0,us,us,2,1,,invalidated_or_expired,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844720000-37,SHORT,triggered,2026-03-18T14:38:40+00:00,2026-03-18T14:41:40+00:00,2026-03-18T14:43:32+00:00,71547.45,71707.986075,71627.71803749999,0.22412563096865556,3.0,1.8666666666666667,4.866666666666666,14.0,us,us,2,1,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844698000-36,SHORT,triggered,2026-03-18T14:38:18+00:00,2026-03-18T14:41:18+00:00,2026-03-18T14:43:52+00:00,71547.45,71772.018075,71659.73403749999,0.31338111704752486,3.0,2.566666666666667,5.566666666666666,14.0,us,us,2,1,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844837000-39,SHORT,triggered,2026-03-18T14:40:37+00:00,2026-03-18T14:50:30+00:00,2026-03-18T14:53:14+00:00,71446.75,71629.55,71538.15,0.25552799450363606,9.883333333333333,2.7333333333333334,12.616666666666667,14.0,us,us,2,1,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844787000-38,SHORT,triggered,2026-03-18T14:39:47+00:00,2026-03-18T14:50:30+00:00,2026-03-18T14:53:22+00:00,71446.75,71640.85252500001,71543.8012625,0.2713058595919882,10.716666666666667,2.8666666666666667,13.583333333333334,14.0,us,us,2,1,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773848497000-43,LONG,triggered,2026-03-18T15:41:37+00:00,2026-03-18T15:47:30+00:00,2026-03-18T15:57:27+00:00,71178.45,71394.429375,71286.43968750001,0.3029739961019285,5.883333333333334,9.95,15.833333333333334,15.0,us,us,2,1,,failed_triggered,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773846823000-41,SHORT,confirmed,2026-03-18T15:13:43+00:00,2026-03-18T15:16:43+00:00,,70947.45,71133.25,71040.35,0.26154150422964256,3.0,,,15.0,us,us,2,1,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773846814000-40,SHORT,confirmed,2026-03-18T15:13:34+00:00,2026-03-18T15:16:34+00:00,,70947.45,71159.812125,71053.6310625,0.2988758235496822,3.0,,,15.0,us,us,2,1,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773849364000-44,SHORT,triggered,2026-03-18T15:56:04+00:00,2026-03-18T16:00:04+00:00,2026-03-18T16:06:02+00:00,71350.45692499999,71490.15,71420.30346249999,0.19559294518168807,4.0,5.966666666666667,9.966666666666667,16.0,us,us,2,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773854692000-45,LONG,triggered,2026-03-18T17:24:52+00:00,2026-03-18T17:35:34+00:00,2026-03-18T17:38:47+00:00,71308.35,71476.15,71392.25,0.2350395175946806,10.7,3.216666666666667,13.916666666666666,17.0,us,us,2,0,,failed_triggered,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773847388000-42,SHORT,confirmed,2026-03-18T15:23:08+00:00,2026-03-18T15:56:04+00:00,,71148.457975,71441.95,71295.20398749999,0.41165745882634236,32.93333333333333,,,15.0,us,us,2,1,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773856508000-46,LONG,confirmed,2026-03-18T17:55:08+00:00,2026-03-18T18:14:53+00:00,,71526.05,71932.35,71729.20000000001,0.5664359842295785,19.75,,,18.0,us,us,2,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773857693000-48,LONG,confirmed,2026-03-18T18:14:53+00:00,2026-03-18T18:24:47+00:00,,71511.05,71873.168625,71692.1093125,0.5051024840426406,9.9,,,18.0,us,us,2,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773857396000-47,SHORT,triggered,2026-03-18T18:09:56+00:00,2026-03-18T18:18:38+00:00,2026-03-18T18:54:48+00:00,71615.85,71887.95,71751.9,0.3792234073243932,8.7,36.166666666666664,44.86666666666667,18.0,us,us,2,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773861038000-49,SHORT,triggered,2026-03-18T19:10:38+00:00,2026-03-18T19:14:27+00:00,2026-03-18T19:33:09+00:00,71250.05,71354.409375,71302.2296875,0.14636200783254782,3.816666666666667,18.7,22.516666666666666,19.0,us,us,2,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773861090000-50,SHORT,triggered,2026-03-18T19:11:30+00:00,2026-03-18T19:14:30+00:00,2026-03-18T19:33:32+00:00,71221.621375,71325.95,71273.7856875,0.1463772746089616,3.0,19.033333333333335,22.033333333333335,19.0,us,us,2,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773862102000-51,SHORT,triggered,2026-03-18T19:28:22+00:00,2026-03-18T19:31:31+00:00,2026-03-18T19:34:27+00:00,71163.95,71315.85,71239.9,0.2132232077810451,3.15,2.933333333333333,6.083333333333333,19.0,us,us,2,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773863194000-52,SHORT,triggered,2026-03-18T19:46:34+00:00,2026-03-18T19:49:36+00:00,2026-03-18T20:05:55+00:00,70977.05,71070.967725,71024.00886249999,0.1322337706701596,3.033333333333333,16.316666666666666,19.35,19.0,us,us,2,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773865224000-55,SHORT,confirmed,2026-03-18T20:20:24+00:00,2026-03-18T20:23:30+00:00,,70728.568025,70809.95,70769.2590125,0.11499622312792913,3.1,,,20.0,us,us,2,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773863225000-53,SHORT,confirmed,2026-03-18T19:47:05+00:00,2026-03-18T20:20:24+00:00,,70455.75,71375.15,70915.45,1.29647347651322,33.31666666666667,,,20.0,us,us,2,0,,no_trigger,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773864839000-54,LONG,confirmed,2026-03-18T20:13:59+00:00,2026-03-18T20:46:03+00:00,,70564.749975,71375.15,70969.9499875,1.1418917797500658,32.06666666666667,,,20.0,us,us,2,0,,no_trigger,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773866301000-56,SHORT,confirmed,2026-03-18T20:38:21+00:00,2026-03-18T20:41:21+00:00,,70910.05,71375.15,71142.6,0.6537573830588019,3.0,,,20.0,us,us,2,0,,no_trigger,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773866763000-57,LONG,confirmed,2026-03-18T20:46:03+00:00,2026-03-18T20:49:21+00:00,,70910.05,71375.15,71142.6,0.6537573830588019,3.3,,,20.0,us,us,2,0,,no_trigger,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773879450000-2,SHORT,triggered,2026-03-19T00:17:30+00:00,2026-03-19T00:20:30+00:00,2026-03-19T00:35:05+00:00,71075.59442499999,71146.705575,71111.15,0.10000000000001624,3.0,14.583333333333334,17.583333333333332,0.0,asia,asia,3,1,1,primary_unique_reached_move,GOOD,covered_watch_early,179.3,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773881185000-3,LONG,triggered,2026-03-19T00:46:25+00:00,2026-03-19T00:49:25+00:00,2026-03-19T01:42:46+00:00,70995.134675,71083.25,71039.19233749999,0.12403762219223885,3.0,53.35,56.35,0.0,asia,asia,3,1,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773883030000-6,LONG,triggered,2026-03-19T01:17:10+00:00,2026-03-19T01:21:44+00:00,2026-03-19T01:43:58+00:00,70930.56697500001,71049.95,70990.2584875,0.16816817904812853,4.566666666666666,22.233333333333334,26.8,1.0,asia,asia,3,1,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773886593000-7,SHORT,triggered,2026-03-19T02:16:33+00:00,2026-03-19T02:22:49+00:00,2026-03-19T02:51:08+00:00,71101.15,71212.85,71157.0,0.15697682589205791,6.266666666666667,28.316666666666666,34.583333333333336,2.0,asia,asia,3,0,1,duplicate_reached_move,GOOD,covered_watch_early,56.98,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773878683000-1,LONG,triggered,2026-03-19T00:04:43+00:00,2026-03-19T00:15:09+00:00,2026-03-19T03:17:57+00:00,71052.85,71270.35,71161.6,0.3056423689180682,10.433333333333334,182.8,193.23333333333332,0.0,asia,asia,3,1,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773882002000-4,SHORT,confirmed,2026-03-19T01:00:02+00:00,2026-03-19T01:04:24+00:00,,70964.050225,71075.45,71019.7501125,0.15685745841619184,4.366666666666666,,,1.0,asia,asia,3,1,,invalidated_or_expired,GOOD,covered_watch_early,135.4,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773882324000-5,SHORT,confirmed,2026-03-19T01:05:24+00:00,2026-03-19T01:08:24+00:00,,70908.178175,71049.95,70979.0640875,0.19973752376508253,3.0,,,1.0,asia,asia,3,1,,invalidated_or_expired,GOOD,covered_watch_early,131.4,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773890712000-8,LONG,confirmed,2026-03-19T03:25:12+00:00,2026-03-19T03:28:26+00:00,,71398.95,71530.197225,71464.5736125,0.1836535479966013,3.2333333333333334,,,3.0,asia,asia,3,0,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773891608000-11,SHORT,triggered,2026-03-19T03:40:08+00:00,2026-03-19T03:53:03+00:00,2026-03-19T04:07:16+00:00,71169.05,71304.484425,71236.76721250001,0.19011871298987668,12.916666666666666,14.216666666666667,27.133333333333333,3.0,asia,asia,3,0,1,duplicate_reached_move,MID,covered_mid,-33.25,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773891003000-9,SHORT,triggered,2026-03-19T03:30:03+00:00,2026-03-19T03:40:08+00:00,2026-03-19T04:07:35+00:00,71251.75,71499.95,71375.85,0.3477366644320132,10.083333333333334,27.45,37.53333333333333,3.0,asia,asia,3,0,1,duplicate_reached_move,MID,covered_mid,-20.33,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773891095000-10,SHORT,triggered,2026-03-19T03:31:35+00:00,2026-03-19T03:40:08+00:00,2026-03-19T04:07:38+00:00,71251.75,71427.245775,71339.49788750001,0.24600085534209112,8.55,27.5,36.05,3.0,asia,asia,3,0,1,duplicate_reached_move,MID,covered_mid,-20.33,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773893807000-13,SHORT,triggered,2026-03-19T04:16:47+00:00,2026-03-19T04:19:47+00:00,2026-03-19T04:27:07+00:00,70789.637475,70909.05,70849.34373749999,0.16854429229780277,3.0,7.333333333333333,10.333333333333334,4.0,asia,asia,3,0,1,duplicate_reached_move,MID,covered_mid,-59.98,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773894114000-14,SHORT,triggered,2026-03-19T04:21:54+00:00,2026-03-19T04:38:03+00:00,2026-03-19T06:37:36+00:00,70628.05,70812.95,70720.5,0.26145177140997894,16.15,119.55,135.7,4.0,asia,asia,3,0,1,duplicate_reached_move,MID,covered_mid,-78.25,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773893554000-12,LONG,confirmed,2026-03-19T04:12:34+00:00,2026-03-19T04:31:37+00:00,,70628.05,70909.05,70768.55,0.39706903702280183,19.05,,,4.0,asia,asia,3,0,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773894697000-15,LONG,confirmed,2026-03-19T04:31:37+00:00,2026-03-19T04:43:35+00:00,,70631.916375,70804.85,70718.3831875,0.24453843145918025,11.966666666666667,,,4.0,asia,asia,3,0,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773902340000-16,LONG,confirmed,2026-03-19T06:39:00+00:00,2026-03-19T07:01:29+00:00,,70462.79999999999,70704.45,70583.625,0.34235986037839333,22.483333333333334,,,7.0,europe,europe,3,1,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773903689000-17,LONG,confirmed,2026-03-19T07:01:29+00:00,2026-03-19T07:05:55+00:00,,70310.45,70567.716225,70439.0831125,0.3652322171614772,4.433333333333334,,,7.0,europe,europe,3,1,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773910669000-22,LONG,triggered,2026-03-19T08:57:49+00:00,2026-03-19T09:00:49+00:00,2026-03-19T09:02:57+00:00,69895.45,70053.05,69974.25,0.22522570802831873,3.0,2.1333333333333333,5.133333333333334,9.0,europe,europe,3,0,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773909084000-21,LONG,triggered,2026-03-19T08:31:24+00:00,2026-03-19T08:35:08+00:00,2026-03-19T09:02:58+00:00,70009.827575,70079.95,70044.88878750001,0.10011069503262306,3.7333333333333334,27.833333333333332,31.566666666666666,8.0,europe,europe,3,1,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773910814000-23,LONG,triggered,2026-03-19T09:00:14+00:00,2026-03-19T09:18:04+00:00,2026-03-19T09:21:42+00:00,69936.45,70123.95,70030.2,0.26774163146756685,17.833333333333332,3.6333333333333333,21.466666666666665,9.0,europe,europe,3,0,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773907866000-20,LONG,triggered,2026-03-19T08:11:06+00:00,2026-03-19T08:17:41+00:00,2026-03-19T09:21:45+00:00,70066.199375,70219.95,70143.07468749999,0.21919573056212216,6.583333333333333,64.06666666666666,70.65,8.0,europe,europe,3,1,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773907331000-19,LONG,triggered,2026-03-19T08:02:11+00:00,2026-03-19T08:11:06+00:00,2026-03-19T09:22:00+00:00,70068.05,70259.95,70164.0,0.2735020808391685,8.916666666666666,70.9,79.81666666666666,8.0,europe,europe,3,1,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773913788000-26,LONG,confirmed,2026-03-19T09:49:48+00:00,2026-03-19T10:06:12+00:00,,70377.15,70518.15,70447.65,0.20014862099729377,16.4,,,10.0,europe,europe,3,0,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773918340000-27,SHORT,triggered,2026-03-19T11:05:40+00:00,2026-03-19T11:09:52+00:00,2026-03-19T11:37:23+00:00,70049.60767499999,70127.45,70088.5288375,0.1110628604867456,4.2,27.516666666666666,31.716666666666665,11.0,europe,europe,3,0,,failed_triggered,BAD,covered_late,-470.07,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773913555000-25,SHORT,triggered,2026-03-19T09:45:55+00:00,2026-03-19T09:53:33+00:00,2026-03-19T12:05:21+00:00,70348.758025,70518.15,70433.4540125,0.24049931580798087,7.633333333333334,131.8,139.43333333333334,9.0,europe,europe,3,0,,failed_triggered,BAD,covered_late,-393.75,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773912406000-24,SHORT,triggered,2026-03-19T09:26:46+00:00,2026-03-19T09:30:11+00:00,2026-03-19T12:08:45+00:00,70105.679625,70289.95,70197.8148125,0.2625015828372767,3.4166666666666665,158.56666666666666,161.98333333333332,9.0,europe,europe,3,0,,failed_triggered,MID,covered_mid,-370.38,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773922559000-28,SHORT,triggered,2026-03-19T12:15:59+00:00,2026-03-19T12:20:10+00:00,2026-03-19T12:50:39+00:00,69567.35,69717.991575,69642.6707875,0.2163064300903078,4.183333333333334,30.483333333333334,34.666666666666664,12.0,europe,europe,3,0,,failed_triggered,BAD,covered_late,-540.37,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773926911000-30,LONG,triggered,2026-03-19T13:28:31+00:00,2026-03-19T13:40:10+00:00,2026-03-19T13:41:30+00:00,69210.55,69423.05,69316.8,0.3065634882164208,11.65,1.3333333333333333,12.983333333333333,13.0,europe,europe,3,0,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773925165000-29,SHORT,confirmed,2026-03-19T12:59:25+00:00,2026-03-19T13:06:08+00:00,,69120.05,69412.75,69266.4,0.42257140547220173,6.716666666666667,,,13.0,europe,europe,3,0,,invalidated_or_expired,BAD,covered_late,-586.33,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773931024000-32,SHORT,confirmed,2026-03-19T14:37:04+00:00,2026-03-19T14:46:45+00:00,,69068.65,69341.45,69205.04999999999,0.394190886358731,9.683333333333334,,,14.0,us,us,3,1,,invalidated_or_expired,BAD,covered_late,-686.95,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773931043000-33,SHORT,confirmed,2026-03-19T14:37:23+00:00,2026-03-19T14:46:45+00:00,,69068.65,69341.45,69205.04999999999,0.394190886358731,9.366666666666667,,,14.0,us,us,3,1,,invalidated_or_expired,BAD,covered_late,-686.95,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773932261000-35,LONG,triggered,2026-03-19T14:57:41+00:00,2026-03-19T15:00:41+00:00,2026-03-19T15:05:45+00:00,69415.55,69564.75,69490.15,0.2147066886457967,3.0,5.066666666666666,8.066666666666666,15.0,us,us,3,1,,failed_triggered,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773933216000-36,LONG,confirmed,2026-03-19T15:13:36+00:00,2026-03-19T15:16:36+00:00,,69619.222975,69702.35,69660.78648750001,0.11933116060199127,3.0,,,15.0,us,us,3,1,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773929685000-31,SHORT,triggered,2026-03-19T14:14:45+00:00,2026-03-19T14:20:57+00:00,2026-03-19T15:41:24+00:00,69310.55,69559.95,69435.25,0.35918355590279316,6.2,80.45,86.65,14.0,us,us,3,1,,failed_triggered,BAD,covered_late,-661.15,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773932209000-34,LONG,confirmed,2026-03-19T14:56:49+00:00,2026-03-19T14:59:49+00:00,,69409.228025,69564.75,69486.98901250001,0.22381452587047507,3.0,,,14.0,us,us,3,1,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773933416000-37,LONG,confirmed,2026-03-19T15:16:56+00:00,2026-03-19T15:39:45+00:00,,69118.15,69783.25,69450.7,0.9576577341913124,22.816666666666666,,,15.0,us,us,3,1,,invalidated_or_expired,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773940442000-39,SHORT,confirmed,2026-03-19T17:14:02+00:00,2026-03-19T17:17:16+00:00,,69088.288575,69224.15,69156.21928749999,0.19645583058146227,3.2333333333333334,,,17.0,us,us,3,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773938165000-38,SHORT,confirmed,2026-03-19T16:36:05+00:00,2026-03-19T16:39:06+00:00,,69251.90672500001,69399.95,69325.92836250001,0.21354676164721814,3.0166666666666666,,,16.0,us,us,3,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773943584000-43,LONG,triggered,2026-03-19T18:06:24+00:00,2026-03-19T18:12:50+00:00,2026-03-19T19:01:28+00:00,69702.85,69824.55,69763.70000000001,0.17444602278835133,6.433333333333334,48.63333333333333,55.06666666666667,18.0,us,us,3,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773944006000-44,LONG,triggered,2026-03-19T18:13:26+00:00,2026-03-19T18:23:36+00:00,2026-03-19T19:01:57+00:00,69705.95,69897.55,69801.75,0.2744916853803892,10.166666666666666,38.35,48.516666666666666,18.0,us,us,3,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773941032000-40,LONG,triggered,2026-03-19T17:23:52+00:00,2026-03-19T17:40:08+00:00,2026-03-19T19:05:49+00:00,69459.25,69735.95,69597.6,0.3975711806154193,16.266666666666666,85.68333333333334,101.95,17.0,us,us,3,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773943299000-42,SHORT,confirmed,2026-03-19T18:01:39+00:00,2026-03-19T18:11:28+00:00,,69691.15,69799.95,69745.54999999999,0.15599561549088498,9.816666666666666,,,18.0,us,us,3,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773943061000-41,SHORT,confirmed,2026-03-19T17:57:41+00:00,2026-03-19T18:01:39+00:00,,69752.95,69854.459775,69803.7048875,0.14542175829148052,3.966666666666667,,,18.0,us,us,3,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773950934000-47,LONG,triggered,2026-03-19T20:08:54+00:00,2026-03-19T20:28:02+00:00,2026-03-19T20:39:47+00:00,70160.05,70439.85,70299.95000000001,0.3980088179294621,19.133333333333333,11.75,30.883333333333333,20.0,us,us,3,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773954597000-48,LONG,confirmed,2026-03-19T21:09:57+00:00,2026-03-19T21:25:12+00:00,,70464.85,70657.260975,70561.05548750001,0.27268721204727087,15.25,,,21.0,us,us,3,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773947883000-46,LONG,confirmed,2026-03-19T19:18:03+00:00,2026-03-19T19:23:19+00:00,,70348.658075,70533.15,70440.9040375,0.2619102175374956,5.266666666666667,,,19.0,us,us,3,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773960400000-49,SHORT,triggered,2026-03-19T22:46:40+00:00,2026-03-19T22:55:51+00:00,2026-03-19T23:37:03+00:00,69941.361825,70139.95,70040.65591249999,0.2835327174092834,9.183333333333334,41.2,50.38333333333333,22.0,asia_late,asia_late,3,0,,failed_triggered,BAD,missed_no_move_in_4h,,,second
