_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,date,direction,filter_dup_suppressed,filter_fast_ok,filter_kept,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,opp_dir_zones_active_60m,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,stage_reached,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
second,invalidated_or_expired,False,False,,0.613736118256139,,0.5014749601387753,,0,0.5579419256873991,0,1,0.5014749601387753,0.5579419256873991,,2026-03-19T03:25:12+00:00,3.2333333333333334,3.2333333333333334,18,194,0.49982888977406514,1,,2026-03-19T03:28:26+00:00,2026-03-19,LONG,,,,0.6142,1.0166,0.8096,0.8196,0.000682,0.000458,0.000544,0.000458,0,0.4594,0.5231,0.684,0.5029,0,0.6006824902199255,1,0.24058684636941854,0.4998738370467243,,confirmed,,,,,0,,71530.197225,BTC-USDT-SWAP-LONG-1773890712000-8,71398.95,71464.5736125,0.1836535479966013
second,duplicate_reached_move,False,True,1,0.6085521848808363,0.49935914410418547,,0.5532292589825784,,0.5532292589825784,0,1,0.49935914410418547,,0,2026-03-19T03:40:08+00:00,12.916666666666666,12.916666666666666,60,775,0.5019623638103482,1,14.216666666666667,2026-03-19T03:53:03+00:00,2026-03-19,SHORT,False,True,True,0.2385,1.0166,0.5309,0.8196,0.000417,0.000457,0.000502,0.000498,1,-0.1494,0.3446,-0.357,0.248,2,0.6614087020054666,1,0.051136740079279104,0.5031141898555307,1,triggered,27.133333333333333,0.37614665363665395,1.6604614906341275,70901.35,0,2026-03-19T04:07:16+00:00,71304.484425,BTC-USDT-SWAP-SHORT-1773891608000-11,71169.05,71236.76721250001,0.19011871298987668
second,duplicate_reached_move,False,True,1,0.6602615442217542,0.501283459383225,,0.600237767474322,,0.600237767474322,0,1,0.501283459383225,,0,2026-03-19T03:30:03+00:00,10.083333333333334,10.083333333333334,142,605,0.49718151896148605,1,27.45,2026-03-19T03:40:08+00:00,2026-03-19,SHORT,True,True,False,0.4045,1.0166,0.6142,0.8196,0.000551,0.000457,0.000594,0.000493,1,-0.2904,0.2752,0.1259,0.1283,0,0.6085521848808363,1,-0.06492809160116264,0.49935914410418547,0.9894378415920784,triggered,37.53333333333333,0.6232829369103297,1.4676026037206629,70807.65,0,2026-03-19T04:07:35+00:00,71499.95,BTC-USDT-SWAP-SHORT-1773891003000-9,71251.75,71375.85,0.3477366644320132
second,duplicate_reached_move,False,True,1,0.6237167043676338,0.5008547100829682,,0.567015185788758,,0.567015185788758,0,1,0.5008547100829682,,0,2026-03-19T03:31:35+00:00,8.55,8.55,68,513,0.49718151896148605,1,27.5,2026-03-19T03:40:08+00:00,2026-03-19,SHORT,True,True,False,0.4045,1.0166,0.6142,0.8196,0.000551,0.000457,0.000594,0.000493,1,-0.2904,0.2752,0.1259,0.1283,0,0.6085521848808363,1,0.02620765932473659,0.49935914410418547,0.9878416907459272,triggered,36.05,0.639142196507446,1.4632686978371556,70796.35,0,2026-03-19T04:07:38+00:00,71427.245775,BTC-USDT-SWAP-SHORT-1773891095000-10,71251.75,71339.49788750001,0.24600085534209112
second,duplicate_reached_move,False,True,1,0.7380270507295424,0.49912888594696087,,0.6709336824814022,,0.6709336824814022,0,1,0.49912888594696087,,0,2026-03-19T04:16:47+00:00,3.0,3,23,180,0.5007488929700998,1,7.333333333333333,2026-03-19T04:19:47+00:00,2026-03-19,SHORT,True,True,False,0.6065,1.2646,0.8235,1.2646,0.000738,0.000482,0.000595,0.000568,1,-0.422,-0.2149,-0.6212,-1.0639,3,0.7176735678655789,1,-0.015145770882493973,0.5007198047770424,0.9712829448585685,triggered,10.333333333333334,0.14237602931019966,1.4141008471094323,70688.85,0,2026-03-19T04:27:07+00:00,70909.05,BTC-USDT-SWAP-SHORT-1773893807000-13,70789.637475,70849.34373749999,0.16854429229780277
second,duplicate_reached_move,False,True,1,0.6071200654907034,0.5003457268714508,,0.5519273322642758,,0.5519273322642758,0,1,0.5003457268714508,,0,2026-03-19T04:21:54+00:00,16.15,16.15,6,969,0.49809637984475175,1,119.55,2026-03-19T04:38:03+00:00,2026-03-19,SHORT,False,False,False,0.27,1.352,0.398,1.0033,0.000521,0.000491,0.000537,0.000544,1,-0.0338,-0.4678,0.0129,-0.8039,4,0.7070703589849251,1,-0.0940951448969152,0.4994720304695586,0.9682850985534421,triggered,135.7,0.09004920849436707,1.4006415699985957,70564.45,0,2026-03-19T06:37:36+00:00,70812.95,BTC-USDT-SWAP-SHORT-1773894114000-14,70628.05,70720.5,0.26145177140997894
second,invalidated_or_expired,False,False,,0.6093245445343891,,0.4983329971774649,,0,0.5539314041221719,0,1,0.4983329971774649,0.5539314041221719,,2026-03-19T04:12:34+00:00,19.05,19.05,3,1143,0.49958224778414945,1,,2026-03-19T04:31:37+00:00,2026-03-19,LONG,,,,0.398,1.352,0.7743,1.1065,0.000545,0.000491,0.000641,0.000551,4,-0.2373,-0.4649,-0.6172,-1.0145,0,0.6388265726342368,1,-0.10306519140048499,0.5001556045959876,,confirmed,,,,,0,,70909.05,BTC-USDT-SWAP-LONG-1773893554000-12,70628.05,70768.55,0.39706903702280183
second,invalidated_or_expired,False,False,,0.6388265726342368,,0.5001556045959876,,0,0.5807514296674879,0,1,0.5001556045959876,0.5807514296674879,,2026-03-19T04:31:37+00:00,11.966666666666667,11.966666666666667,68,718,0.5001181584499799,1,,2026-03-19T04:43:35+00:00,2026-03-19,LONG,,,,0.273,1.352,0.398,0.9125,0.000519,0.000493,0.000507,0.000548,3,0.1287,-0.475,-0.0779,-0.6325,1,0.7187899081096422,1,0.01992644309916206,0.4993206976767318,,confirmed,,,,,0,,70804.85,BTC-USDT-SWAP-LONG-1773894697000-15,70631.916375,70718.3831875,0.24453843145918025
second,invalidated_or_expired,False,False,,0.758211700736707,,0.4998187833495891,,0,0.6892833643060972,0,1,0.4998187833495891,0.6892833643060972,,2026-03-19T06:39:00+00:00,22.483333333333334,22.483333333333334,38,1349,0.5003658531059034,1,,2026-03-19T07:01:29+00:00,2026-03-19,LONG,,,,0.3417,1.0315,0.378,0.6882,0.00063,0.000493,0.000575,0.000506,0,-0.1888,-0.8067,-0.2483,-0.3878,0,0.7943045552258641,1,0.036914684775953305,0.50031317547835,,confirmed,,,,,0,,70704.45,BTC-USDT-SWAP-LONG-1773902340000-16,70462.79999999999,70583.625,0.34235986037839333
second,invalidated_or_expired,False,False,,0.7943045552258641,,0.50031317547835,,0.000921553143146595,0.7553674983636971,0.000921553143146595,1,0.50031317547835,0.7553674983636971,,2026-03-19T07:01:29+00:00,4.433333333333334,4.433333333333334,12,266,0.49968514653305174,1,,2026-03-19T07:05:55+00:00,2026-03-19,LONG,,,,0.4601,1.0664,0.5737,0.8856,0.000858,0.000521,0.000698,0.000582,0,-0.2354,-0.831,-0.1721,-0.3513,1,0.7315295300906215,1,0.2153003390718493,0.4995419761288571,,confirmed,,,,,0,,70567.716225,BTC-USDT-SWAP-LONG-1773903689000-17,70310.45,70439.0831125,0.3652322171614772
second,failed_triggered,False,False,,0.60588979411833,,0.500427316411275,,0,0.5508089037439363,0,1,0.500427316411275,0.5508089037439363,,2026-03-19T08:57:49+00:00,3.0,3,54,180,0.4999860835945517,1,2.1333333333333333,2026-03-19T09:00:49+00:00,2026-03-19,LONG,False,True,True,0.2907,2.153,0.3894,0.5776,0.000501,0.000689,0.000621,0.000603,0,0.059,-1.0766,0.0156,-0.2437,3,0.6174408455005761,1,-0.02492165058818269,0.49983426397203223,1,triggered,5.133333333333334,0.0873623632375708,1.522584797561283,70114.25,0,2026-03-19T09:02:57+00:00,70053.05,BTC-USDT-SWAP-LONG-1773910669000-22,69895.45,69974.25,0.22522570802831873
second,failed_triggered,False,False,,0.7067123588879883,,0.5020066587974694,,0,0.642465780807262,0,1,0.5020066587974694,0.642465780807262,,2026-03-19T08:31:24+00:00,3.7333333333333334,3.7333333333333334,105,224,0.5008449234660947,1,27.833333333333332,2026-03-19T08:35:08+00:00,2026-03-19,LONG,True,True,False,0.2694,2.153,0.2991,0.5201,0.000468,0.000663,0.000533,0.000602,0,-0.1551,-0.925,-0.0751,0.1019,2,0.6132312879645145,1,0.3556157817961894,0.5005489473657269,1,triggered,31.566666666666666,0.05450917131076305,1.5971390306185853,70118.15,0,2026-03-19T09:02:58+00:00,70079.95,BTC-USDT-SWAP-LONG-1773909084000-21,70009.827575,70044.88878750001,0.10011069503262306
second,failed_triggered,False,False,,0.6666974948333249,,0.5001376154860714,,0,0.6060886316666589,0,1,0.5001376154860714,0.6060886316666589,,2026-03-19T09:00:14+00:00,17.833333333333332,17.833333333333332,56,1070,0.49955855432946245,1,3.6333333333333333,2026-03-19T09:18:04+00:00,2026-03-19,LONG,True,True,False,0.2682,2.1055,0.3271,0.4906,0.000528,0.000694,0.00053,0.000574,0,-0.1613,-1.267,-0.0874,-0.2774,2,0.6172402014648981,1,0.11903896466606732,0.49998788513722836,1,triggered,21.466666666666665,0.1310536557053742,1.545549647511087,70215.85,0,2026-03-19T09:21:42+00:00,70123.95,BTC-USDT-SWAP-LONG-1773910814000-23,69936.45,70030.2,0.26774163146756685
second,failed_triggered,False,False,,0.609063148858734,,0.5000596189731493,,0,0.5536937716897582,0,1,0.5000596189731493,0.5536937716897582,,2026-03-19T08:11:06+00:00,6.583333333333333,6.583333333333333,40,395,0.49979899347420914,1,64.06666666666666,2026-03-19T08:17:41+00:00,2026-03-19,LONG,True,False,False,0.274,2.153,0.4198,1.2077,0.000611,0.000658,0.000628,0.000744,0,-0.161,-0.9767,0.1963,0.3628,1,0.6091147423202359,1,0.1992308243674445,0.5002218283299857,1,triggered,70.65,0.06023929097073255,2.0575610615052757,70262.25,0,2026-03-19T09:21:45+00:00,70219.95,BTC-USDT-SWAP-LONG-1773907866000-20,70066.199375,70143.07468749999,0.21919573056212216
second,failed_triggered,False,False,,0.6142867114601361,,0.5011345836629802,,0,0.55844246496376,0,1,0.5011345836629802,0.55844246496376,,2026-03-19T08:02:11+00:00,8.916666666666666,8.916666666666666,43,535,0.4997068381167957,1,70.9,2026-03-19T08:11:06+00:00,2026-03-19,LONG,True,False,False,0.2877,2.153,0.4445,1.2077,0.000634,0.000651,0.000621,0.000821,0,-0.2323,-0.9748,-0.0081,-0.0218,0,0.609063148858734,1,0.19465608626914666,0.5000596189731493,1,triggered,79.81666666666666,0.06575581109863742,1.599566381903664,70306.15,0,2026-03-19T09:22:00+00:00,70259.95,BTC-USDT-SWAP-LONG-1773907331000-19,70068.05,70164.0,0.2735020808391685
second,invalidated_or_expired,False,False,,0.605212338620117,,0.4993869005122091,,0,0.5501930351091973,0,1,0.4993869005122091,0.5501930351091973,,2026-03-19T09:49:48+00:00,16.4,16.4,40,984,0.5011240534257708,1,,2026-03-19T10:06:12+00:00,2026-03-19,LONG,,,,0.1893,1.5781,0.4712,0.8542,0.000589,0.000707,0.000592,0.000639,2,-0.0141,-0.0322,0.2823,0.5664,1,0.6969384224492852,1,0.24778903740376323,0.5009523700629258,,confirmed,,,,,0,,70518.15,BTC-USDT-SWAP-LONG-1773913788000-26,70377.15,70447.65,0.20014862099729377
second,failed_triggered,False,False,,0.8228639622556109,0.5008794916024905,,0.7480581475051007,,0.7480581475051007,0,1,0.5008794916024905,,0,2026-03-19T11:05:40+00:00,4.2,4.2,118,252,0.4991549063985122,1,27.516666666666666,2026-03-19T11:09:52+00:00,2026-03-19,SHORT,False,True,True,0.2644,0.9696,0.2644,0.5931,0.000379,0.000548,0.000389,0.00039,0,-0.0465,-0.0252,-0.1389,-0.4035,0,0.6001976765533455,1,-0.2943016783950588,0.49917985350283905,1,triggered,31.716666666666665,0.05975433180752931,1.6318017919431207,70007.75,0,2026-03-19T11:37:23+00:00,70127.45,BTC-USDT-SWAP-SHORT-1773918340000-27,70049.60767499999,70088.5288375,0.1110628604867456
second,failed_triggered,False,False,,0.6866951343022638,0.5013860466717003,,0.6242683039111488,,0.6242683039111488,0,1,0.5013860466717003,,0,2026-03-19T09:45:55+00:00,7.633333333333334,7.633333333333334,11,458,0.49954910941733194,1,131.8,2026-03-19T09:53:33+00:00,2026-03-19,SHORT,True,False,False,0.3841,1.685,0.6691,0.9134,0.000623,0.000732,0.000663,0.000632,2,0.2082,-0.2374,0.175,0.6675,1,0.605332812757745,1,-0.17079348673781408,0.4995877561040917,1,triggered,139.43333333333334,0.8513412913233829,1.5074934314459525,69749.85,0,2026-03-19T12:05:21+00:00,70518.15,BTC-USDT-SWAP-SHORT-1773913555000-25,70348.758025,70433.4540125,0.24049931580798087
second,failed_triggered,False,False,,0.6331581255879607,0.49933707512495806,,0.5755982959890551,,0.5755982959890551,0,1,0.49933707512495806,,0,2026-03-19T09:26:46+00:00,3.4166666666666665,3.4166666666666665,7,205,0.5002678150847555,1,158.56666666666666,2026-03-19T09:30:11+00:00,2026-03-19,SHORT,True,False,False,0.6689,1.863,0.7066,0.8218,0.00074,0.000717,0.000658,0.000637,3,0.3828,-0.6006,0.3861,0.3255,0,0.6218777811552503,1,-0.04161232476906846,0.501069809068008,0.9681709512905806,triggered,161.98333333333332,0.66888963563058,1.4097365480393271,69636.75,0,2026-03-19T12:08:45+00:00,70289.95,BTC-USDT-SWAP-SHORT-1773912406000-24,70105.679625,70197.8148125,0.2625015828372767
second,failed_triggered,False,False,,0.6710280489867715,0.4993403112723953,,0.6100254990788831,,0.6100254990788831,0,1,0.4993403112723953,,0,2026-03-19T12:15:59+00:00,4.183333333333334,4.183333333333334,29,251,0.4993827546627328,1,30.483333333333334,2026-03-19T12:20:10+00:00,2026-03-19,SHORT,True,True,False,0.3784,1.4046,0.6313,0.9424,0.00076,0.000519,0.00061,0.000514,0,-0.1279,-0.546,-0.4136,-0.6914,0,0.614671737268522,1,-0.21864764202680742,0.4994959542499314,1,triggered,34.666666666666664,0.27167917133540376,1.8427102199627514,69378.35,0,2026-03-19T12:50:39+00:00,69717.991575,BTC-USDT-SWAP-SHORT-1773922559000-28,69567.35,69642.6707875,0.2163064300903078
second,failed_triggered,False,False,,0.6608702137135434,,0.5009314458339085,,0,0.6007911033759484,0,1,0.5009314458339085,0.6007911033759484,,2026-03-19T13:28:31+00:00,11.65,11.65,66,699,0.4997631354544617,1,1.3333333333333333,2026-03-19T13:40:10+00:00,2026-03-19,LONG,False,True,True,0.3072,1.7414,0.6546,1.026,0.001215,0.000679,0.001057,0.000949,1,0.0924,-1.222,0.0043,-0.4034,0,0.6142193843395282,1,0.2658197851864494,0.5000473307365525,1,triggered,12.983333333333333,0.05473686333285559,3.108593413839448,69461.05,0,2026-03-19T13:41:30+00:00,69423.05,BTC-USDT-SWAP-LONG-1773926911000-30,69210.55,69316.8,0.3065634882164208
second,invalidated_or_expired,False,False,,0.6486953126111002,0.500861143194647,,0.5918517417820578,,0.5918517417820578,7.219424292548177e-05,1,0.500861143194647,,7.219424292548177e-05,2026-03-19T12:59:25+00:00,6.716666666666667,6.716666666666667,9,403,0.500651295975983,1,,2026-03-19T13:06:08+00:00,2026-03-19,SHORT,,,,0.5597,2.0551,0.9957,1.1052,0.000957,0.000544,0.000819,0.000742,0,-0.0388,-1.5864,-0.5075,-0.6181,1,0.6907387823509985,1,-0.08477245698310885,0.5000271789458663,,confirmed,,,,,0,,69412.75,BTC-USDT-SWAP-SHORT-1773925165000-29,69120.05,69266.4,0.42257140547220173
second,invalidated_or_expired,False,False,,0.6314884380071717,0.4997164065465111,,0.6176119794842537,,0.6176119794842537,0.0015165674157588836,1,0.4997164065465111,,0.0015165674157588836,2026-03-19T14:37:04+00:00,9.683333333333334,9.683333333333334,24,581,0.4993355675445963,1,,2026-03-19T14:46:45+00:00,2026-03-19,SHORT,,,,0.4045,1.5858,0.6072,1.538,0.000915,0.000897,0.000898,0.000996,0,0.2185,-1.0455,-0.2441,-0.5147,1,0.6002312476229053,1,-0.04444379884372885,0.49926930589341134,,confirmed,,,,,0,,69341.45,BTC-USDT-SWAP-SHORT-1773931024000-32,69068.65,69205.04999999999,0.394190886358731
second,invalidated_or_expired,False,False,,0.6252403212426559,0.49959124851782993,,0.5684002920387781,,0.5684002920387781,0,1,0.49959124851782993,,0,2026-03-19T14:37:23+00:00,9.366666666666667,9.366666666666667,6,562,0.4993355675445963,1,,2026-03-19T14:46:45+00:00,2026-03-19,SHORT,,,,0.4045,1.5858,0.6072,1.538,0.000915,0.000897,0.000898,0.000996,0,0.2185,-1.0455,-0.2441,-0.5147,1,0.6002312476229053,1,-0.17293096679110795,0.49926930589341134,,confirmed,,,,,0,,69341.45,BTC-USDT-SWAP-SHORT-1773931043000-33,69068.65,69205.04999999999,0.394190886358731
second,failed_triggered,False,False,,0.6107370537477096,,0.49910053880094124,,0.001798377431945801,0.6051398549666882,0.001798377431945801,1,0.49910053880094124,0.6051398549666882,,2026-03-19T14:57:41+00:00,3.0,3,97,180,0.5002334101341341,1,5.066666666666666,2026-03-19T15:00:41+00:00,2026-03-19,LONG,False,True,True,0.5699,1.5858,0.7184,1.538,0.000791,0.000917,0.00086,0.000935,3,0.3709,-0.6247,0.5158,-0.6359,1,0.6594915982962762,1,0.19084139092501307,0.5000788311545269,0.9725634457170825,triggered,8.066666666666666,0.3381022716246333,1.4076486251947702,69799.95,0,2026-03-19T15:05:45+00:00,69564.75,BTC-USDT-SWAP-LONG-1773932261000-35,69415.55,69490.15,0.2147066886457967
second,invalidated_or_expired,False,False,,0.6430322822493177,,0.500081574464541,,0,0.5845748020448343,0,1,0.500081574464541,0.5845748020448343,,2026-03-19T15:13:36+00:00,3.0,3,40,180,0.4997862438793513,1,,2026-03-19T15:16:36+00:00,2026-03-19,LONG,,,,0.5847,1.5858,1.0526,1.2018,0.000794,0.00092,0.000786,0.000844,3,0.2719,0.107,0.6518,0.3302,2,0.6584017317872618,1,0.19434894334698852,0.5000921543522879,,confirmed,,,,,0,,69702.35,BTC-USDT-SWAP-LONG-1773933216000-36,69619.222975,69660.78648750001,0.11933116060199127
second,failed_triggered,False,False,,0.6137974848358002,0.4991388825290788,,0.557997713487091,,0.557997713487091,0,1,0.4991388825290788,,0,2026-03-19T14:14:45+00:00,6.2,6.2,25,372,0.500688625988908,1,80.45,2026-03-19T14:20:57+00:00,2026-03-19,SHORT,False,False,False,0.7928,1.7037,1.1837,1.3299,0.001005,0.000846,0.001043,0.00113,1,-0.4981,-1.0108,-0.5554,0.1565,0,0.6071584521236137,1,0.007281379973713101,0.5008977232875851,1,triggered,86.65,0.303561290452909,1.5081445747340787,69100.15,0,2026-03-19T15:41:24+00:00,69559.95,BTC-USDT-SWAP-SHORT-1773929685000-31,69310.55,69435.25,0.35918355590279316
second,invalidated_or_expired,False,False,,0.6050555411285139,,0.500078577392741,,0,0.5500504919350125,0,1,0.500078577392741,0.5500504919350125,,2026-03-19T14:56:49+00:00,3.0,3,63,180,0.5004535701531924,1,,2026-03-19T14:59:49+00:00,2026-03-19,LONG,,,,0.5699,1.5858,0.7184,1.538,0.000781,0.000915,0.000862,0.000939,3,0.3124,-0.6172,0.5115,-0.5272,0,0.6592535786600976,1,0.08684877866865551,0.4983823754456639,,confirmed,,,,,0,,69564.75,BTC-USDT-SWAP-LONG-1773932209000-34,69409.228025,69486.98901250001,0.22381452587047507
second,invalidated_or_expired,False,False,,0.6400827249177257,,0.5040421116439736,,0,0.5818933862888415,0,1,0.5040421116439736,0.5818933862888415,,2026-03-19T15:16:56+00:00,22.816666666666666,22.816666666666666,40,1369,0.49957924804758885,1,,2026-03-19T15:39:45+00:00,2026-03-19,LONG,,,,0.3625,1.5858,0.9728,1.1412,0.000826,0.000949,0.000827,0.000817,2,-0.0588,-0.574,-0.7034,0.0986,3,0.6141717558664969,1,0.6578888527692558,0.4993919890048842,,confirmed,,,,,0,,69783.25,BTC-USDT-SWAP-LONG-1773933416000-37,69118.15,69450.7,0.9576577341913124
second,invalidated_or_expired,False,False,,0.6255188592685007,0.4987566127161208,,0.5686535084259097,,0.5686535084259097,0,1,0.4987566127161208,,0,2026-03-19T17:14:02+00:00,3.2333333333333334,3.2333333333333334,20,194,0.5002545531009083,1,,2026-03-19T17:17:16+00:00,2026-03-19,SHORT,,,,0.4335,1.6634,0.5378,0.7577,0.00076,0.000875,0.000678,0.000763,0,-0.2717,-0.3643,-0.3592,0.0134,1,0.6001261348204636,1,0.1355993173936762,0.5009228075711308,,confirmed,,,,,0,,69224.15,BTC-USDT-SWAP-SHORT-1773940442000-39,69088.288575,69156.21928749999,0.19645583058146227
second,invalidated_or_expired,False,False,,0.6884348162975114,0.4995826294760302,,0.6258498329977376,,0.6258498329977376,0,1,0.4995826294760302,,0,2026-03-19T16:36:05+00:00,3.0166666666666666,3.0166666666666666,126,181,0.4993414528629921,1,,2026-03-19T16:39:06+00:00,2026-03-19,SHORT,,,,0.5085,2.0012,0.6433,1.1947,0.000761,0.000973,0.000883,0.001014,1,-0.0548,0.1727,0.1554,0.0889,0,0.6373430017943418,1,0.06361510769116539,0.49854248468075996,,confirmed,,,,,0,,69399.95,BTC-USDT-SWAP-SHORT-1773938165000-38,69251.90672500001,69325.92836250001,0.21354676164721814
second,failed_triggered,False,False,,0.7626384993354172,,0.5001235226199048,,0,0.693307726668561,0,1,0.5001235226199048,0.693307726668561,,2026-03-19T18:06:24+00:00,6.433333333333334,6.433333333333334,35,386,0.5006930572743865,1,48.63333333333333,2026-03-19T18:12:50+00:00,2026-03-19,LONG,False,True,True,0.2374,1.7056,0.6444,1.1754,0.000521,0.000821,0.000604,0.000652,3,-0.0193,0.2672,0.4632,0.7803,1,0.6001230939448562,1,0.28911282860010173,0.5002679494039448,1,triggered,55.06666666666667,0.09079900980385004,1.608930369825734,69887.95,0,2026-03-19T19:01:28+00:00,69824.55,BTC-USDT-SWAP-LONG-1773943584000-43,69702.85,69763.70000000001,0.17444602278835133
second,failed_triggered,False,False,,0.6282572193079307,,0.5000207267578206,,0,0.5711429266435732,0,1,0.5000207267578206,0.5711429266435732,,2026-03-19T18:13:26+00:00,10.166666666666666,10.166666666666666,17,610,0.5000816218580997,1,38.35,2026-03-19T18:23:36+00:00,2026-03-19,LONG,True,True,False,0.2795,1.7056,0.3129,0.6873,0.000553,0.000807,0.000563,0.00061,2,0.0674,0.7388,-0.113,0.2437,2,0.6079417261528177,1,0.13146071519888963,0.500971761567065,1,triggered,48.516666666666666,0.07310699731248273,2.557385643143814,69948.65,0,2026-03-19T19:01:57+00:00,69897.55,BTC-USDT-SWAP-LONG-1773944006000-44,69705.95,69801.75,0.2744916853803892
second,failed_triggered,False,False,,0.6117888193870556,,0.49947512434083835,,0,0.5561716539882323,0,1,0.49947512434083835,0.5561716539882323,,2026-03-19T17:23:52+00:00,16.266666666666666,16.266666666666666,59,976,0.5014004135692947,1,85.68333333333334,2026-03-19T17:40:08+00:00,2026-03-19,LONG,True,False,False,0.4144,1.6634,0.937,0.9372,0.000639,0.000852,0.000728,0.00071,1,-0.0779,0.5902,0.6121,0.1025,0,0.6110422059805828,1,0.16941541593199552,0.501576497717136,0.9738057505712941,triggered,101.95,0.44137923122866024,1.4199669896176805,70043.75,0,2026-03-19T19:05:49+00:00,69735.95,BTC-USDT-SWAP-LONG-1773941032000-40,69459.25,69597.6,0.3975711806154193
second,invalidated_or_expired,False,False,,0.6223103202209874,0.5000179969581859,,0.5657366547463522,,0.5657366547463522,0,1,0.5000179969581859,,0,2026-03-19T18:01:39+00:00,9.816666666666666,9.816666666666666,20,589,0.5000214112128095,1,,2026-03-19T18:11:28+00:00,2026-03-19,SHORT,,,,0.2374,1.7056,0.6444,1.1754,0.000539,0.000822,0.000603,0.000663,1,-0.0431,0.1223,0.3087,0.8932,2,0.6641227165350481,1,-0.10406975760753669,0.5014932447422338,,confirmed,,,,,0,,69799.95,BTC-USDT-SWAP-SHORT-1773943299000-42,69691.15,69745.54999999999,0.15599561549088498
second,invalidated_or_expired,False,False,,0.6216441168743116,0.4996193610558854,,0.5651310153402833,,0.5651310153402833,0,1,0.4996193610558854,,0,2026-03-19T17:57:41+00:00,3.966666666666667,3.966666666666667,10,238,0.5002906652121661,1,,2026-03-19T18:01:39+00:00,2026-03-19,SHORT,,,,0.5656,1.7056,0.6873,1.2115,0.000688,0.000835,0.00062,0.000697,1,0.2371,0.3722,0.0999,0.4683,1,0.6223103202209874,1,0.029550083268686883,0.5000179969581859,,confirmed,,,,,0,,69854.459775,BTC-USDT-SWAP-SHORT-1773943061000-41,69752.95,69803.7048875,0.14542175829148052
second,failed_triggered,False,False,,0.6822537683795515,,0.5032105024211597,,0,0.620230698526865,0,1,0.5032105024211597,0.620230698526865,,2026-03-19T20:08:54+00:00,19.133333333333333,19.133333333333333,136,1148,0.4959963287782494,1,11.75,2026-03-19T20:28:02+00:00,2026-03-19,LONG,False,True,True,0.3663,1.604,0.412,0.4759,0.000426,0.000715,0.000474,0.000644,1,0.2595,0.9809,0.1724,0.1723,0,0.606252739299521,1,0.48190861102076404,0.4992678859196223,0.9699599428220178,triggered,30.883333333333333,0.10647382128156149,1.4014086742424798,70514.85,0,2026-03-19T20:39:47+00:00,70439.85,BTC-USDT-SWAP-LONG-1773950934000-47,70160.05,70299.95000000001,0.3980088179294621
second,invalidated_or_expired,False,False,,0.6074185157843713,,0.4998896499832262,,0,0.5521986507130648,0,1,0.4998896499832262,0.5521986507130648,,2026-03-19T21:09:57+00:00,15.25,15.25,6,915,0.5000235604184949,1,,2026-03-19T21:25:12+00:00,2026-03-19,LONG,,,,0.2702,1.6003,0.3639,0.5323,0.000369,0.00067,0.000389,0.000389,0,-0.1022,1.2025,0.1599,0.3197,1,0.671426916321283,1,0.0638900052594507,0.5003540237650868,,confirmed,,,,,0,,70657.260975,BTC-USDT-SWAP-LONG-1773954597000-48,70464.85,70561.05548750001,0.27268721204727087
second,invalidated_or_expired,False,False,,0.6233006251858093,,0.49978719111975317,,0,0.5666369319870993,0,1,0.49978719111975317,0.5666369319870993,,2026-03-19T19:18:03+00:00,5.266666666666667,5.266666666666667,18,316,0.4983969121448456,1,,2026-03-19T19:23:19+00:00,2026-03-19,LONG,,,,0.7782,2.1146,1.3055,1.4515,0.001293,0.00074,0.001083,0.000856,0,0.6137,1.6193,1.1478,1.1014,1,0.603526992282873,1,0.19192592067201256,0.5004753865184796,,confirmed,,,,,0,,70533.15,BTC-USDT-SWAP-LONG-1773947883000-46,70348.658075,70440.9040375,0.2619102175374956
second,failed_triggered,False,False,,0.6109695169165277,0.5007343812995025,,0.5554268335604796,,0.5554268335604796,0,1,0.5007343812995025,,0,2026-03-19T22:46:40+00:00,9.183333333333334,9.183333333333334,76,551,0.5007596591293313,1,41.2,2026-03-19T22:55:51+00:00,2026-03-19,SHORT,False,True,True,0.3109,1.0606,0.6813,0.8366,0.000467,0.000477,0.0006,0.000539,0,0.2431,-0.1592,-0.404,-0.5758,0,0.6305244788227533,1,-0.21913980120821053,0.5055518397402672,1,triggered,50.38333333333333,0.08937747760245893,1.9498674003255123,69878.85,0,2026-03-19T23:37:03+00:00,70139.95,BTC-USDT-SWAP-SHORT-1773960400000-49,69941.361825,70040.65591249999,0.2835327174092834
