zone_id,date,direction,tz_entry_ref_price,tz_target_type,tz_target_price,tz_target_distance_pct,tz_has_target_ge_2pct,tz_room_to_run_pct,tz_nearest_obstacle_type
BTC-USDT-SWAP-LONG-1773059253000-26,2026-03-09,LONG,68074.8,blocked,,0.5153,0,0.5153,session_high
BTC-USDT-SWAP-LONG-1773059276000-27,2026-03-09,LONG,68074.8,blocked,,0.5153,0,0.5153,session_high
BTC-USDT-SWAP-SHORT-1773060996000-29,2026-03-09,SHORT,68177.9,session_low,65781.7,3.5146,1,0.2609,hvn
BTC-USDT-SWAP-SHORT-1773060141000-28,2026-03-09,SHORT,68066.4,session_low,65781.7,3.3566,1,0.0976,hvn
BTC-USDT-SWAP-LONG-1773063517000-30,2026-03-09,LONG,68823.9,blocked,,0.253,0,0.253,session_high
BTC-USDT-SWAP-LONG-1773063532000-31,2026-03-09,LONG,68744.7,blocked,,0.3685,0,0.3685,session_high
BTC-USDT-SWAP-LONG-1773064788000-33,2026-03-09,LONG,69094.6,blocked,,0.2528,0,0.2528,session_high
BTC-USDT-SWAP-LONG-1773066205000-36,2026-03-09,LONG,69117.0,blocked,,0.2204,0,0.2204,session_high
BTC-USDT-SWAP-LONG-1773064671000-32,2026-03-09,LONG,68972.0,blocked,,0.431,0,0.431,session_high
BTC-USDT-SWAP-SHORT-1773066123000-34,2026-03-09,SHORT,69239.3,hvn,67800.0,2.0787,1,0.0568,hvn
BTC-USDT-SWAP-SHORT-1773066127000-35,2026-03-09,SHORT,69239.3,hvn,67800.0,2.0787,1,0.0568,hvn
BTC-USDT-SWAP-SHORT-1773070746000-38,2026-03-09,SHORT,68792.1,swing_low,67406.2,2.0146,1,0.0612,hvn
BTC-USDT-SWAP-SHORT-1773070714000-37,2026-03-09,SHORT,68792.1,swing_low,67327.1,2.1296,1,0.0612,hvn
BTC-USDT-SWAP-SHORT-1773072008000-39,2026-03-09,SHORT,68780.7,session_low,65781.7,4.3602,1,0.1173,hvn
BTC-USDT-SWAP-LONG-1773077548000-40,2026-03-09,LONG,68634.6,blocked,,0.0953,0,0.0953,hvn
BTC-USDT-SWAP-LONG-1773080726000-44,2026-03-09,LONG,68521.3,blocked,,0.2608,0,0.2608,hvn
BTC-USDT-SWAP-LONG-1773079906000-42,2026-03-09,LONG,68524.6,blocked,,0.256,0,0.256,hvn
BTC-USDT-SWAP-SHORT-1773079208000-41,2026-03-09,SHORT,68386.8,session_low,65781.7,3.8094,1,0.2585,swing_low
BTC-USDT-SWAP-SHORT-1773080165000-43,2026-03-09,SHORT,68449.8,session_low,65781.7,3.8979,1,1.1832,swing_high
BTC-USDT-SWAP-SHORT-1773094256000-45,2026-03-09,SHORT,68707.1,session_low,65781.7,4.2578,1,0.4179,swing_high
BTC-USDT-SWAP-SHORT-1773097331000-48,2026-03-09,SHORT,68585.0,session_low,65781.7,4.0873,1,0.1076,swing_high
BTC-USDT-SWAP-SHORT-1773094321000-46,2026-03-09,SHORT,68695.1,session_low,65781.7,4.2411,1,0.4005,swing_high
BTC-USDT-SWAP-LONG-1773096154000-47,2026-03-09,LONG,68624.9,blocked,,0.073,0,0.073,swing_low
BTC-USDT-SWAP-LONG-1773100831000-1,2026-03-10,LONG,68426.8,blocked,,0.0582,0,0.0582,session_high
BTC-USDT-SWAP-LONG-1773104310000-6,2026-03-10,LONG,69167.0,blocked,,0.131,0,0.131,session_high
BTC-USDT-SWAP-LONG-1773106071000-9,2026-03-10,LONG,68862.3,blocked,,0.0547,0,0.0547,hvn
BTC-USDT-SWAP-SHORT-1773101678000-2,2026-03-10,SHORT,68861.6,blocked,,0.0895,0,0.0895,hvn
BTC-USDT-SWAP-SHORT-1773101724000-3,2026-03-10,SHORT,68861.6,blocked,,0.0895,0,0.0895,hvn
BTC-USDT-SWAP-LONG-1773104480000-7,2026-03-10,LONG,69110.7,blocked,,0.2126,0,0.2126,session_high
BTC-USDT-SWAP-LONG-1773104532000-8,2026-03-10,LONG,69164.6,blocked,,0.1345,0,0.1345,session_high
BTC-USDT-SWAP-LONG-1773106990000-10,2026-03-10,LONG,69141.8,blocked,,0.0842,0,0.0842,hvn
BTC-USDT-SWAP-SHORT-1773102785000-4,2026-03-10,SHORT,69061.8,blocked,,0.0895,0,0.0895,hvn
BTC-USDT-SWAP-SHORT-1773103324000-5,2026-03-10,SHORT,69116.0,blocked,,0.0868,0,0.0868,swing_high
BTC-USDT-SWAP-SHORT-1773113999000-12,2026-03-10,SHORT,69958.5,swing_low,68510.0,2.0705,1,1.0788,swing_high
BTC-USDT-SWAP-LONG-1773111721000-11,2026-03-10,LONG,70165.3,blocked,,0.2632,0,0.2632,hvn
BTC-USDT-SWAP-SHORT-1773115229000-15,2026-03-10,SHORT,69567.6,blocked,,0.4456,0,0.4456,swing_high
BTC-USDT-SWAP-LONG-1773116500000-17,2026-03-10,LONG,69826.7,blocked,,0.2482,0,0.2482,hvn
BTC-USDT-SWAP-LONG-1773118368000-19,2026-03-10,LONG,69885.9,blocked,,0.1633,0,0.1633,hvn
BTC-USDT-SWAP-LONG-1773116566000-18,2026-03-10,LONG,69826.7,blocked,,0.2482,0,0.2482,hvn
BTC-USDT-SWAP-LONG-1773115703000-16,2026-03-10,LONG,69674.8,blocked,,0.4667,0,0.4667,hvn
BTC-USDT-SWAP-LONG-1773120716000-23,2026-03-10,LONG,69909.7,blocked,,0.0576,0,0.0576,hvn
BTC-USDT-SWAP-LONG-1773114910000-14,2026-03-10,LONG,69580.0,blocked,,0.6036,0,0.6036,hvn
BTC-USDT-SWAP-SHORT-1773114143000-13,2026-03-10,SHORT,69409.0,blocked,,0.3325,0,0.3325,swing_high
BTC-USDT-SWAP-LONG-1773119418000-20,2026-03-10,LONG,70049.5,blocked,,0.0721,0,0.0721,hvn
BTC-USDT-SWAP-SHORT-1773119667000-21,2026-03-10,SHORT,70176.9,swing_high,68659.9,2.1617,1,0.1096,hvn
BTC-USDT-SWAP-SHORT-1773119784000-22,2026-03-10,SHORT,70113.7,swing_high,68659.9,2.0735,1,0.0909,hvn
BTC-USDT-SWAP-LONG-1773127382000-24,2026-03-10,LONG,70285.5,blocked,,0.0918,0,0.0918,hvn
BTC-USDT-SWAP-LONG-1773127409000-25,2026-03-10,LONG,70285.5,blocked,,0.0918,0,0.0918,hvn
BTC-USDT-SWAP-SHORT-1773129222000-26,2026-03-10,SHORT,70448.1,swing_low,69022.0,2.0243,1,0.1393,hvn
BTC-USDT-SWAP-SHORT-1773132250000-30,2026-03-10,SHORT,70731.7,swing_low,69096.2,2.3123,1,0.5396,hvn
BTC-USDT-SWAP-LONG-1773133047000-31,2026-03-10,LONG,70647.1,blocked,,0.5655,0,0.5655,session_high
BTC-USDT-SWAP-LONG-1773130875000-28,2026-03-10,LONG,70816.0,blocked,,0.1853,0,0.1853,session_high
BTC-USDT-SWAP-LONG-1773132119000-29,2026-03-10,LONG,70822.6,blocked,,0.3163,0,0.3163,session_high
BTC-USDT-SWAP-SHORT-1773141284000-35,2026-03-10,SHORT,70594.2,session_low,68350.9,3.1777,1,0.3672,swing_high
BTC-USDT-SWAP-SHORT-1773140970000-34,2026-03-10,SHORT,70627.3,session_low,68350.9,3.2231,1,0.4634,hvn
BTC-USDT-SWAP-LONG-1773139318000-33,2026-03-10,LONG,70665.5,blocked,,0.1196,0,0.1196,hvn
BTC-USDT-SWAP-SHORT-1773144098000-36,2026-03-10,SHORT,70356.0,session_low,68350.9,2.8499,1,0.3707,swing_high
BTC-USDT-SWAP-SHORT-1773135384000-32,2026-03-10,SHORT,71064.0,swing_low,68843.1,3.1252,1,0.3715,hvn
BTC-USDT-SWAP-LONG-1773148718000-37,2026-03-10,LONG,70816.0,blocked,,0.1387,0,0.1387,swing_high
BTC-USDT-SWAP-SHORT-1773130383000-27,2026-03-10,SHORT,70931.5,swing_high,69178.2,2.4718,1,0.8198,hvn
BTC-USDT-SWAP-SHORT-1773150917000-38,2026-03-10,SHORT,69781.4,session_low,68350.9,2.05,1,2.05,session_low
BTC-USDT-SWAP-SHORT-1773161500000-44,2026-03-10,SHORT,71232.2,session_low,68350.9,4.0449,1,0.1154,hvn
BTC-USDT-SWAP-LONG-1773155511000-41,2026-03-10,LONG,71187.6,blocked,,0.7973,0,0.7973,session_high
BTC-USDT-SWAP-LONG-1773154908000-39,2026-03-10,LONG,71246.2,blocked,,0.7144,0,0.7144,session_high
BTC-USDT-SWAP-LONG-1773154921000-40,2026-03-10,LONG,71246.2,blocked,,0.7144,0,0.7144,session_high
BTC-USDT-SWAP-SHORT-1773160125000-43,2026-03-10,SHORT,71281.6,session_low,68350.9,4.1114,1,0.1145,hvn
BTC-USDT-SWAP-SHORT-1773160082000-42,2026-03-10,SHORT,71281.6,session_low,68350.9,4.1114,1,0.1145,hvn
BTC-USDT-SWAP-SHORT-1773167137000-45,2026-03-10,SHORT,70347.6,session_low,68350.9,2.8383,1,2.8383,session_low
BTC-USDT-SWAP-SHORT-1773181308000-46,2026-03-10,SHORT,69593.1,blocked,,1.7849,0,1.7849,session_low
BTC-USDT-SWAP-SHORT-1773188301000-3,2026-03-11,SHORT,69953.5,blocked,,0.0765,0,0.0765,hvn
BTC-USDT-SWAP-SHORT-1773188323000-4,2026-03-11,SHORT,69949.5,blocked,,0.0708,0,0.0708,hvn
BTC-USDT-SWAP-SHORT-1773188983000-5,2026-03-11,SHORT,70074.4,blocked,,0.0755,0,0.0755,swing_high
BTC-USDT-SWAP-SHORT-1773197989000-7,2026-03-11,SHORT,69731.0,blocked,,0.1162,0,0.1162,swing_high
BTC-USDT-SWAP-LONG-1773200852000-10,2026-03-11,LONG,69523.5,blocked,,0.0997,0,0.0997,swing_low
BTC-USDT-SWAP-SHORT-1773199659000-9,2026-03-11,SHORT,69489.5,open_void_2pct,68099.71,2.0,1,6.0,none_within_scan
BTC-USDT-SWAP-LONG-1773196970000-6,2026-03-11,LONG,69707.6,blocked,,0.1326,0,0.1326,hvn
BTC-USDT-SWAP-SHORT-1773198237000-8,2026-03-11,SHORT,69524.5,blocked,,0.086,0,0.086,session_low
BTC-USDT-SWAP-LONG-1773187573000-1,2026-03-11,LONG,69879.9,blocked,,0.1003,0,0.1003,hvn
BTC-USDT-SWAP-SHORT-1773188193000-2,2026-03-11,SHORT,69950.0,blocked,,0.0688,0,0.0688,swing_low
BTC-USDT-SWAP-SHORT-1773205204000-11,2026-03-11,SHORT,70089.0,blocked,,0.0556,0,0.0556,hvn
BTC-USDT-SWAP-SHORT-1773208151000-12,2026-03-11,SHORT,69495.9,blocked,,0.1956,0,0.1956,session_low
BTC-USDT-SWAP-SHORT-1773215694000-14,2026-03-11,SHORT,69659.9,blocked,,0.1578,0,0.1578,hvn
BTC-USDT-SWAP-SHORT-1773215155000-13,2026-03-11,SHORT,69622.0,blocked,,0.1034,0,0.1034,hvn
BTC-USDT-SWAP-LONG-1773223325000-15,2026-03-11,LONG,69398.0,blocked,,0.1003,0,0.1003,swing_low
BTC-USDT-SWAP-SHORT-1773224449000-16,2026-03-11,SHORT,69455.0,blocked,,0.1202,0,0.1202,swing_low
BTC-USDT-SWAP-SHORT-1773229823000-17,2026-03-11,SHORT,69183.0,blocked,,0.12,0,0.12,session_low
BTC-USDT-SWAP-SHORT-1773230558000-18,2026-03-11,SHORT,69164.2,blocked,,0.3178,0,0.3178,session_low
BTC-USDT-SWAP-SHORT-1773230703000-19,2026-03-11,SHORT,69164.2,blocked,,0.3178,0,0.3178,session_low
BTC-USDT-SWAP-LONG-1773231035000-20,2026-03-11,LONG,69169.8,blocked,,0.3328,0,0.3328,swing_low
BTC-USDT-SWAP-LONG-1773231661000-21,2026-03-11,LONG,69270.9,blocked,,0.1387,0,0.1387,swing_low
BTC-USDT-SWAP-LONG-1773231710000-22,2026-03-11,LONG,69270.9,blocked,,0.1387,0,0.1387,swing_low
BTC-USDT-SWAP-LONG-1773235815000-23,2026-03-11,LONG,70684.1,blocked,,0.0932,0,0.0932,session_high
BTC-USDT-SWAP-LONG-1773240262000-26,2026-03-11,LONG,70712.6,blocked,,0.4846,0,0.4846,session_high
BTC-USDT-SWAP-SHORT-1773240148000-25,2026-03-11,SHORT,70043.3,blocked,,0.5615,0,0.5615,hvn
BTC-USDT-SWAP-SHORT-1773240074000-24,2026-03-11,SHORT,70043.3,blocked,,0.5615,0,0.5615,hvn
BTC-USDT-SWAP-LONG-1773244374000-27,2026-03-11,LONG,70255.0,blocked,,0.0641,0,0.0641,hvn
BTC-USDT-SWAP-LONG-1773248977000-28,2026-03-11,LONG,71248.0,blocked,,0.0698,0,0.0698,session_high
BTC-USDT-SWAP-LONG-1773249090000-29,2026-03-11,LONG,71248.0,blocked,,0.0698,0,0.0698,session_high
BTC-USDT-SWAP-LONG-1773250265000-30,2026-03-11,LONG,70767.4,blocked,,0.2214,0,0.2214,swing_high
BTC-USDT-SWAP-SHORT-1773273641000-1,2026-03-12,SHORT,70118.8,open_void_2pct,68716.42,2.0,1,6.0,none_within_scan
BTC-USDT-SWAP-SHORT-1773274473000-2,2026-03-12,SHORT,70266.3,blocked,,0.2545,0,0.2545,session_low
BTC-USDT-SWAP-LONG-1773274846000-3,2026-03-12,LONG,70257.2,blocked,,0.0528,0,0.0528,session_high
BTC-USDT-SWAP-SHORT-1773278670000-7,2026-03-12,SHORT,69923.0,blocked,,0.1473,0,0.1473,session_low
BTC-USDT-SWAP-LONG-1773275033000-4,2026-03-12,LONG,70168.9,blocked,,0.2025,0,0.2025,session_high
BTC-USDT-SWAP-SHORT-1773277918000-6,2026-03-12,SHORT,69876.6,blocked,,0.081,0,0.081,session_low
BTC-USDT-SWAP-SHORT-1773279543000-8,2026-03-12,SHORT,69831.0,blocked,,0.1239,0,0.1239,session_low
BTC-USDT-SWAP-SHORT-1773281619000-10,2026-03-12,SHORT,69762.5,blocked,,0.0695,0,0.0695,session_low
BTC-USDT-SWAP-LONG-1773280802000-9,2026-03-12,LONG,69790.9,blocked,,0.6636,0,0.6636,swing_high
BTC-USDT-SWAP-LONG-1773277743000-5,2026-03-12,LONG,69798.9,blocked,,0.652,0,0.652,swing_high
BTC-USDT-SWAP-SHORT-1773282318000-11,2026-03-12,SHORT,69556.4,blocked,,0.1242,0,0.1242,session_low
BTC-USDT-SWAP-LONG-1773289183000-16,2026-03-12,LONG,69310.3,blocked,,0.0573,0,0.0573,hvn
BTC-USDT-SWAP-SHORT-1773284771000-15,2026-03-12,SHORT,69283.0,blocked,,0.1601,0,0.1601,session_low
BTC-USDT-SWAP-SHORT-1773283808000-13,2026-03-12,SHORT,69281.3,blocked,,0.1576,0,0.1576,session_low
BTC-USDT-SWAP-SHORT-1773283301000-12,2026-03-12,SHORT,69378.1,blocked,,0.1009,0,0.1009,session_low
BTC-USDT-SWAP-LONG-1773302140000-18,2026-03-12,LONG,69772.2,blocked,,0.1115,0,0.1115,swing_high
BTC-USDT-SWAP-LONG-1773303167000-19,2026-03-12,LONG,69716.6,blocked,,0.1196,0,0.1196,hvn
BTC-USDT-SWAP-LONG-1773284182000-14,2026-03-12,LONG,69279.7,blocked,,0.2747,0,0.2747,swing_low
BTC-USDT-SWAP-SHORT-1773301094000-17,2026-03-12,SHORT,69660.5,blocked,,0.1041,0,0.1041,swing_high
BTC-USDT-SWAP-LONG-1773306306000-20,2026-03-12,LONG,69819.5,blocked,,0.704,0,0.704,session_high
BTC-USDT-SWAP-LONG-1773307320000-21,2026-03-12,LONG,69659.1,blocked,,0.2023,0,0.2023,hvn
BTC-USDT-SWAP-SHORT-1773309951000-23,2026-03-12,SHORT,69911.2,blocked,,0.0616,0,0.0616,swing_high
BTC-USDT-SWAP-LONG-1773312405000-25,2026-03-12,LONG,70336.5,blocked,,0.2322,0,0.2322,session_high
BTC-USDT-SWAP-LONG-1773314440000-27,2026-03-12,LONG,70500.0,blocked,,0.1797,0,0.1797,session_high
