date,zone_id,direction,watch_label,coverage_class,lead_min_before_move,matched_move_size_pct,_half
2026-03-15,BTC-USDT-SWAP-SHORT-1773540407000-8,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773540790000-10,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773553188000-16,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773543427000-12,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773567808000-19,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773566226000-18,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773548297000-14,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773565926000-17,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773569420000-20,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773552125000-15,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773580674000-21,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773581522000-22,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773598649000-23,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773601559000-24,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773601709000-25,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773607034000-26,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773610605000-27,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773611089000-28,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773612485000-30,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773612430000-29,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773614233000-31,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773616458000-34,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773616501000-35,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773614896000-32,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-SHORT-1773615446000-33,SHORT,BAD,missed_no_move_in_4h,,,first
2026-03-15,BTC-USDT-SWAP-LONG-1773618551000-36,LONG,BAD,missed_no_move_in_4h,,,first
2026-03-16,BTC-USDT-SWAP-LONG-1773619553000-1,LONG,GOOD,covered_watch_early,204.93,3.0964,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773620946000-4,SHORT,BAD,wrong_direction,,3.0964,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773623053000-5,SHORT,GOOD,covered_watch_early,223.55,2.1772,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773626785000-7,SHORT,GOOD,covered_watch_early,165.6,2.1772,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773628369000-8,SHORT,GOOD,covered_watch_early,139.2,2.1772,second
2026-03-16,BTC-USDT-SWAP-LONG-1773620182000-2,LONG,GOOD,covered_watch_early,176.55,3.0964,second
2026-03-16,BTC-USDT-SWAP-LONG-1773620204000-3,LONG,GOOD,covered_watch_early,176.55,3.0964,second
2026-03-16,BTC-USDT-SWAP-LONG-1773623888000-6,LONG,GOOD,covered_watch_early,96.98,3.0964,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773633161000-9,SHORT,GOOD,covered_watch_early,53.18,2.1772,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773634922000-11,SHORT,GOOD,covered_watch_early,24.97,2.1772,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773638712000-12,SHORT,MID,covered_mid,-33.98,2.1772,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773639024000-13,SHORT,MID,covered_mid,-38.52,2.1772,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773640454000-15,SHORT,MID,covered_mid,-66.42,2.1772,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773640886000-16,SHORT,MID,covered_mid,-85.68,2.1772,second
2026-03-16,BTC-USDT-SWAP-LONG-1773641764000-17,LONG,GOOD,covered_watch_early,119.13,2.2946,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773647103000-18,SHORT,BAD,covered_late,-184.45,2.1772,second
2026-03-16,BTC-USDT-SWAP-LONG-1773640084000-14,LONG,GOOD,covered_watch_early,148.88,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773647666000-19,LONG,GOOD,covered_watch_early,24.8,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773647793000-20,LONG,GOOD,covered_watch_early,24.8,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773655882000-26,LONG,MID,covered_mid,-91.27,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773656977000-27,LONG,MID,covered_mid,-115.15,2.2946,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773651038000-24,SHORT,BAD,wrong_direction,,2.2946,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773650318000-21,SHORT,BAD,wrong_direction,,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773650421000-22,LONG,MID,covered_mid,-1.55,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773660808000-30,LONG,BAD,covered_late,-180.05,2.2946,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773660536000-29,SHORT,GOOD,covered_watch_early,123.33,2.0801,second
2026-03-16,BTC-USDT-SWAP-LONG-1773659225000-28,LONG,MID,covered_mid,-145.77,2.2946,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773655581000-25,SHORT,GOOD,covered_watch_early,193.88,2.0801,second
2026-03-16,BTC-USDT-SWAP-LONG-1773665169000-32,LONG,BAD,covered_late,-245.13,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773664875000-31,LONG,BAD,covered_late,-239.65,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773666805000-33,LONG,BAD,covered_late,-271.47,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773650790000-23,LONG,MID,covered_mid,-17.12,2.2946,second
2026-03-16,BTC-USDT-SWAP-LONG-1773670854000-35,LONG,BAD,wrong_direction,,2.0801,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773672598000-37,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-LONG-1773684454000-38,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-LONG-1773685469000-39,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-LONG-1773695990000-40,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773670410000-34,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773700604000-44,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-LONG-1773671719000-36,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773697184000-41,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-LONG-1773698589000-42,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-LONG-1773699232000-43,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-16,BTC-USDT-SWAP-SHORT-1773701464000-45,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773792030000-1,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773793270000-3,LONG,MID,noisy_partial_1_5,,1.5768,second
2026-03-18,BTC-USDT-SWAP-LONG-1773796201000-7,LONG,MID,noisy_partial_1_5,,1.5768,second
2026-03-18,BTC-USDT-SWAP-LONG-1773794558000-5,LONG,MID,noisy_partial_1_5,,1.5768,second
2026-03-18,BTC-USDT-SWAP-LONG-1773793754000-4,LONG,MID,noisy_partial_1_5,,1.5768,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773795295000-6,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773798977000-9,LONG,MID,noisy_partial_1_5,,1.5768,second
2026-03-18,BTC-USDT-SWAP-LONG-1773799629000-10,LONG,MID,noisy_partial_1_5,,1.5768,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773792781000-2,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773800100000-11,LONG,MID,noisy_partial_1_5,,1.5768,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773797761000-8,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773800297000-12,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773806704000-17,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773804825000-15,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773805473000-16,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773808660000-19,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773807129000-18,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773802038000-13,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773814999000-20,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773819697000-21,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773819792000-22,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773804588000-14,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773834431000-26,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773835688000-27,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773836170000-28,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773834114000-23,LONG,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-LONG-1773834139000-24,LONG,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773834370000-25,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773837926000-31,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773837656000-30,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773842088000-33,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773842025000-32,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773836450000-29,LONG,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-LONG-1773843528000-35,LONG,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-LONG-1773842911000-34,LONG,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844720000-37,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844698000-36,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844837000-39,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773844787000-38,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773848497000-43,LONG,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773846823000-41,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773846814000-40,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773849364000-44,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773854692000-45,LONG,MID,noisy_partial_1_5,,1.628,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773847388000-42,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773856508000-46,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773857693000-48,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773857396000-47,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773861038000-49,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773861090000-50,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773862102000-51,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773863194000-52,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773865224000-55,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773863225000-53,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773864839000-54,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-SHORT-1773866301000-56,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-18,BTC-USDT-SWAP-LONG-1773866763000-57,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773879450000-2,SHORT,GOOD,covered_watch_early,179.3,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773881185000-3,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773883030000-6,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773886593000-7,SHORT,GOOD,covered_watch_early,56.98,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773878683000-1,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773882002000-4,SHORT,GOOD,covered_watch_early,135.4,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773882324000-5,SHORT,GOOD,covered_watch_early,131.4,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773890712000-8,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773891608000-11,SHORT,MID,covered_mid,-33.25,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773891003000-9,SHORT,MID,covered_mid,-20.33,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773891095000-10,SHORT,MID,covered_mid,-20.33,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773893807000-13,SHORT,MID,covered_mid,-59.98,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773894114000-14,SHORT,MID,covered_mid,-78.25,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773893554000-12,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773894697000-15,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773902340000-16,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773903689000-17,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773910669000-22,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773909084000-21,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773910814000-23,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773907866000-20,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773907331000-19,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773913788000-26,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773918340000-27,SHORT,BAD,covered_late,-470.07,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773913555000-25,SHORT,BAD,covered_late,-393.75,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773912406000-24,SHORT,MID,covered_mid,-370.38,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773922559000-28,SHORT,BAD,covered_late,-540.37,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773926911000-30,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773925165000-29,SHORT,BAD,covered_late,-586.33,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773931024000-32,SHORT,BAD,covered_late,-686.95,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773931043000-33,SHORT,BAD,covered_late,-686.95,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773932261000-35,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773933216000-36,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773929685000-31,SHORT,BAD,covered_late,-661.15,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773932209000-34,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-LONG-1773933416000-37,LONG,BAD,wrong_direction,,3.9505,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773940442000-39,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773938165000-38,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773943584000-43,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773944006000-44,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773941032000-40,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773943299000-42,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773943061000-41,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773950934000-47,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773954597000-48,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-LONG-1773947883000-46,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773960400000-49,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773947762000-45,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-19,BTC-USDT-SWAP-SHORT-1773964059000-50,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773965776000-2,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773967549000-4,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773967888000-5,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773964831000-1,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773970205000-7,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773970724000-8,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773968838000-6,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773966081000-3,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773973332000-9,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773978036000-13,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773978485000-14,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773976730000-10,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773980106000-16,SHORT,GOOD,covered_watch_early,221.12,2.7881,second
2026-03-20,BTC-USDT-SWAP-LONG-1773980008000-15,LONG,GOOD,covered_watch_early,230.33,2.2116,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773977273000-11,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1773988237000-17,LONG,GOOD,covered_watch_early,92.63,2.2116,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773990723000-18,SHORT,GOOD,covered_watch_early,56.72,2.7881,second
2026-03-20,BTC-USDT-SWAP-LONG-1773993061000-19,LONG,GOOD,covered_watch_early,16.52,2.2116,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773977703000-12,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1773995341000-21,SHORT,MID,covered_mid,-57.1,2.7881,second
2026-03-20,BTC-USDT-SWAP-LONG-1773994722000-20,LONG,BAD,wrong_direction,,2.7881,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774008086000-23,SHORT,MID,covered_mid,-240.08,2.7881,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774010892000-24,SHORT,MID,covered_mid,-279.17,2.7881,second
2026-03-20,BTC-USDT-SWAP-LONG-1773997017000-22,LONG,BAD,wrong_direction,,2.7881,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774014989000-25,SHORT,BAD,covered_late,-358.1,2.7881,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774019927000-27,SHORT,BAD,covered_late,-429.63,2.7881,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774019946000-28,SHORT,BAD,covered_late,-429.95,2.7881,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774031763000-30,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774031844000-31,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774040190000-34,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774036783000-32,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-SHORT-1774036822000-33,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1774028344000-29,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-20,BTC-USDT-SWAP-LONG-1774015493000-26,LONG,BAD,wrong_direction,,2.7881,second
2026-03-21,BTC-USDT-SWAP-LONG-1774051508000-1,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774053309000-3,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774053604000-4,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774058261000-6,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774061201000-7,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774071458000-8,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774078231000-9,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774052542000-2,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774057799000-5,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774102920000-12,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774102049000-10,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774110303000-13,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774110996000-14,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774111884000-15,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774112836000-17,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774112945000-18,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774135368000-21,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774117994000-19,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774112479000-16,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-LONG-1774135026000-20,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-21,BTC-USDT-SWAP-SHORT-1774102622000-11,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774139842000-3,SHORT,BAD,wrong_direction,,2.0367,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774139822000-2,SHORT,BAD,wrong_direction,,2.0367,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774142237000-5,SHORT,BAD,wrong_direction,,2.0367,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774140972000-4,SHORT,BAD,wrong_direction,,2.0367,second
2026-03-22,BTC-USDT-SWAP-LONG-1774139310000-1,LONG,GOOD,covered_watch_early,166.8,2.0367,second
2026-03-22,BTC-USDT-SWAP-LONG-1774147456000-7,LONG,GOOD,covered_watch_early,40.83,2.0367,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774149904000-8,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774158125000-11,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774146977000-6,SHORT,BAD,wrong_direction,,2.0367,second
2026-03-22,BTC-USDT-SWAP-LONG-1774151423000-9,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774157350000-10,LONG,BAD,missed_no_move_in_4h,,,second
