zone_id,venue,symbol,date,confirmedTs,confirmed_iso,direction,setup_type,regime,prior_move_1d,prior_move_60m_pct,eng_ofi,supportive_taker_imb_15m,microprice_aligned_5m,eng_void,thin_path_score,large_walls,reclaim_zoneMid,buyer_absorption,conf_rejection,conf_taker_sell,conf_microprice,conf_thin,confluence_count,cluster_id,cooldown_state,zoneLow,zoneHigh,hypo_entry,tp_2pct,sl_1_5pct,mandatory_pass,reject_reasons,hybrid_decision,m4_thin_decision,final_shadow_decision
BTC-USDT-SWAP-LONG-1773796201000-7,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773796397000,2026-03-18T01:13:17+00:00,LONG,ACCUMULATION,RANGE,-0.01,-0.1694,0.2889704304724212,0.033,-0.107,1,,,0,1,0,1,0,1,2,OKX_MARCH_LONG_740,CLEAR,73788.05,73966.91497499999,74022.55,72542.1,75132.89,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773797761000-8,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773798183000,2026-03-18T01:43:03+00:00,SHORT,DISTRIBUTION,RANGE,0.3646,0.7868,-0.01924507536211998,-0.243,0.802,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_740,CLEAR,74026.75,74165.55,74096.15,72614.23,75207.59,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773798977000-9,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773799202000,2026-03-18T02:00:02+00:00,LONG,ACCUMULATION,RANGE,0.1922,0.2202,0.27120228615995656,-0.1656,6.741,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_742,CLEAR,73995.033975,74069.06602500001,74232.45,72747.8,75345.94,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773799629000-10,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773800100000,2026-03-18T02:15:00+00:00,LONG,ACCUMULATION,RANGE,0.5002,0.5141,0.361333474931808,-0.0023,3.785,1,,,1,1,1,0,1,1,3,OKX_MARCH_LONG_743,CLEAR,74059.201875,74249.65,74307.85,72821.69,75422.47,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773800297000-12,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773800509000,2026-03-18T02:21:49+00:00,SHORT,DISTRIBUTION,RANGE,0.4873,0.3978,-0.05617381951167038,-0.0956,0.264,1,,,0,0,0,0,1,1,2,OKX_MARCH_SHORT_742,CLEAR,74182.939975,74257.160025,74220.05,72735.65,75333.35,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773800100000-11,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773801601000,2026-03-18T02:40:01+00:00,LONG,ACCUMULATION,RANGE,0.5488,0.216,0.22945603611861967,0.1787,0.341,1,,,1,1,1,1,1,1,4,OKX_MARCH_LONG_745,CLEAR,74134.95,74364.55,74525.65,73035.14,75643.53,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773802038000-13,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773803102000,2026-03-18T03:05:02+00:00,SHORT,DISTRIBUTION,RANGE,0.5752,0.3669,-0.20253215143333958,0.1084,0.586,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_738,CLEAR,74274.45,74399.95,73851.15,72374.13,74958.92,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773804588000-14,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773804907000,2026-03-18T03:35:07+00:00,SHORT,DISTRIBUTION,RANGE,0.8592,0.3438,-0.045323660861799335,-0.2577,-2.217,1,,,1,1,1,0,0,1,2,OKX_MARCH_SHORT_735,CLEAR,74453.504625,74563.45,73552.45,72081.4,74655.74,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773804825000-15,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773805473000,2026-03-18T03:44:33+00:00,LONG,ACCUMULATION,RANGE,0.7772,0.1146,0.4831223443950492,-0.0341,-0.466,1,,,0,1,0,0,0,1,1,OKX_MARCH_LONG_745,CLEAR,74410.05,74644.35,74527.2,73036.66,75645.11,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773805473000-16,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773805667000,2026-03-18T03:47:47+00:00,LONG,ACCUMULATION,RANGE,0.7566,0.0935,0.13952486989899435,-0.0707,-0.361,1,,,0,0,0,0,0,1,1,OKX_MARCH_LONG_744,CLEAR,74407.427675,74481.87232499999,74444.65,72955.76,75561.32,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773807129000-18,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773807334000,2026-03-18T04:15:34+00:00,LONG,ACCUMULATION,RANGE,0.6828,0.1737,-0.142255299374173,-0.2395,-0.029,1,,,0,1,0,0,0,1,1,OKX_MARCH_LONG_743,CLEAR,74351.355725,74425.744275,74388.55,72900.78,75504.38,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773806704000-17,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773808660000,2026-03-18T04:37:40+00:00,SHORT,DISTRIBUTION,RANGE,0.3729,-0.5646,-0.21952468824342455,0.2313,0.52,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_740,CLEAR,74140.35,74456.459625,74092.25,72610.4,75203.63,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773808660000-19,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773808852000,2026-03-18T04:40:52+00:00,SHORT,DISTRIBUTION,RANGE,0.4094,-0.3817,-0.24676328242549433,0.2151,0.128,1,,,0,0,0,1,1,1,3,OKX_MARCH_SHORT_740,CLEAR,74108.976975,74200.45,74014.15,72533.87,75124.36,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773814999000-20,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773815490000,2026-03-18T06:31:30+00:00,SHORT,DISTRIBUTION,RANGE,0.4056,0.1084,0.12669684269349035,-0.3155,0.994,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_737,CLEAR,74029.51672500001,74192.55,73761.55,72286.32,74867.97,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773819697000-21,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773819877000,2026-03-18T07:44:37+00:00,SHORT,DISTRIBUTION,RANGE,-0.235,-0.3827,-0.03220786544534035,0.0962,5.704,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_737,CLEAR,73661.600775,73779.55,73720.58,72246.16,74826.38,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773819792000-22,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773820023000,2026-03-18T07:47:03+00:00,SHORT,DISTRIBUTION,RANGE,-0.2308,-0.4526,0.12592768215911315,0.0401,0.958,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_737,CLEAR,73660.25,73794.628875,73727.44,72252.89,74833.35,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773834370000-25,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773834550000,2026-03-18T11:49:10+00:00,SHORT,DISTRIBUTION,RANGE,-1.1402,-1.1347,-0.0417723941947609,0.1355,0.31,1,,,0,0,0,1,1,1,3,OKX_MARCH_SHORT_724,CLEAR,72960.95,73057.460475,72425.65,70977.14,73512.03,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773834431000-26,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773834753000,2026-03-18T11:52:33+00:00,SHORT,DISTRIBUTION,RANGE,-1.1827,-1.1941,-0.4683398768685607,0.0583,-0.01,1,,,1,0,1,1,0,1,3,OKX_MARCH_SHORT_727,CLEAR,72927.368075,73102.05,72709.95,71255.75,73800.6,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773834114000-23,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773835261000,2026-03-18T12:01:01+00:00,LONG,ACCUMULATION,RANGE,-1.258,-1.2654,0.09516578836623563,-0.1376,0.073,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_729,CLEAR,72822.35,73102.05,72962.2,71502.96,74056.63,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773834139000-24,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773835261000,2026-03-18T12:01:01+00:00,LONG,ACCUMULATION,RANGE,-1.258,-1.2654,-0.31938363179991675,-0.1376,0.073,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_729,CLEAR,72822.35,73102.05,72962.2,71502.96,74056.63,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773835688000-27,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773836170000,2026-03-18T12:16:10+00:00,SHORT,DISTRIBUTION,RANGE,-1.5281,-1.6452,-0.33987884901102233,0.1515,0.458,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_725,CLEAR,72640.85,72853.358475,72565.05,71113.75,73653.53,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773836170000-28,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773836848000,2026-03-18T12:27:28+00:00,SHORT,DISTRIBUTION,RANGE,-1.4825,-1.2587,0.056244341663162625,-0.1439,-0.075,1,,,0,1,0,0,0,1,1,OKX_MARCH_SHORT_725,CLEAR,72654.35,72846.45,72539.95,71089.15,73628.05,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773837656000-30,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773837926000,2026-03-18T12:45:26+00:00,SHORT,DISTRIBUTION,RANGE,-2.0899,-1.0548,-0.12379435870247855,0.0543,18.037,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_720,CLEAR,72316.65,72497.35,72092.55,70650.7,73173.94,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773837926000-31,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773838106000,2026-03-18T12:48:26+00:00,SHORT,DISTRIBUTION,RANGE,-2.0989,-0.9311,-0.11052453913442561,-0.1785,12.199,1,,,1,1,1,0,1,1,3,OKX_MARCH_SHORT_721,CLEAR,72269.05,72381.05,72164.65,70721.36,73247.12,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773836450000-29,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773839048000,2026-03-18T13:04:08+00:00,LONG,ACCUMULATION,RANGE,-2.0808,-0.7033,0.3157206732481145,-0.0549,0.107,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_724,CLEAR,72080.05,72846.45,72463.25,71013.99,73550.2,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773842088000-33,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773843109000,2026-03-18T14:11:49+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-2.5795,-0.4377,-0.3818666239765814,0.03,0.67,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_717,CLEAR,71841.95,72184.15,71788.15,70352.39,72864.97,1,,HYBRID_PASS,M4_THIN_ONLY_PASS,ACCEPT
BTC-USDT-SWAP-SHORT-1773842025000-32,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773843109000,2026-03-18T14:11:49+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-2.5795,-0.4377,0.1680165753426725,0.03,0.67,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_717,ACTIVE,71841.95,72207.635775,71750.05,70315.05,72826.3,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773842911000-34,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773843528000,2026-03-18T14:18:48+00:00,LONG,ACCUMULATION,TREND_DOWN,-2.6791,-0.5307,-0.15735043068688048,-0.0193,0.763,1,,,0,0,0,0,1,1,2,OKX_MARCH_LONG_719,CLEAR,71820.05,72124.95,71972.5,70533.05,73052.09,0,not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773843528000-35,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773843708000,2026-03-18T14:21:48+00:00,LONG,ACCUMULATION,TREND_DOWN,-2.7076,-0.678,0.05524059064761864,-0.0173,1.451,1,,,0,0,0,0,1,1,2,OKX_MARCH_LONG_718,CLEAR,71848.85,71929.95,71889.4,70451.61,72967.74,0,not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773844698000-36,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773844878000,2026-03-18T14:41:18+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.0516,-1.1995,-0.39529567156630496,0.1227,8.147,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_714,ACTIVE,71547.45,71772.018075,71493.65,70063.78,72566.05,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773844720000-37,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773844900000,2026-03-18T14:41:40+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.0422,-1.1207,-0.3037014739405072,0.1196,8.735,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_714,CLEAR,71547.45,71707.986075,71472.35,70042.9,72544.44,1,,HYBRID_PASS,M4_THIN_ONLY_PASS,ACCEPT
BTC-USDT-SWAP-SHORT-1773844837000-39,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773845430000,2026-03-18T14:50:30+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.1598,-0.8851,0.20519973179468662,0.018,0.016,1,,,1,1,1,1,1,1,4,OKX_MARCH_SHORT_713,CLEAR,71446.75,71629.55,71350.05,69923.05,72420.3,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773844787000-38,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773845430000,2026-03-18T14:50:30+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.1598,-0.8851,-0.09580894742470436,0.018,0.016,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_713,ACTIVE,71446.75,71640.85252500001,71321.45,69895.02,72391.27,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773846814000-40,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773846994000,2026-03-18T15:16:34+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.7755,-1.129,0.15700387160645746,-0.0803,8.05,1,,,0,0,0,0,1,1,2,OKX_MARCH_SHORT_710,ACTIVE,70947.45,71159.812125,71053.63,69632.56,72119.44,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773846823000-41,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773847003000,2026-03-18T15:16:43+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.7463,-1.0667,-0.05058073380708028,-0.0851,5.422,1,,,0,0,0,0,1,1,2,OKX_MARCH_SHORT_710,ACTIVE,70947.45,71133.25,71040.35,69619.54,72105.96,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773848497000-43,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773848850000,2026-03-18T15:47:30+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.5209,-0.3451,0.1264264748772875,-0.0166,2.477,1,,,0,0,0,0,1,1,2,OKX_MARCH_LONG_714,CLEAR,71178.45,71394.429375,71455.15,70026.05,72526.98,0,not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773847388000-42,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773849364000,2026-03-18T15:56:04+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.3633,-0.0136,0.19375418519937904,-0.0385,0.542,1,,,0,0,0,0,1,1,2,OKX_MARCH_SHORT_712,ACTIVE,71148.457975,71441.95,71295.2,69869.3,72364.63,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773849364000-44,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773849604000,2026-03-18T16:00:04+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.3445,0.2737,-0.11927185335622571,-0.1204,1.078,1,,,1,1,1,0,1,1,3,OKX_MARCH_SHORT_713,CLEAR,71350.45692499999,71490.15,71310.65,69884.44,72380.31,0,prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773854692000-45,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773855334000,2026-03-18T17:35:34+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.2811,0.5949,0.12081519900675748,-0.0518,7.541,1,,,1,0,1,0,1,1,3,OKX_MARCH_LONG_716,CLEAR,71308.35,71476.15,71609.25,70177.07,72683.39,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773856508000-46,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773857693000,2026-03-18T18:14:53+00:00,LONG,ACCUMULATION,TREND_DOWN,-2.7631,0.8276,0.17502999620248366,0.1729,1.499,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_717,CLEAR,71526.05,71932.35,71729.2,70294.62,72805.14,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773857396000-47,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773857918000,2026-03-18T18:18:38+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-2.9521,0.6334,-0.0703667650697801,-0.0674,11.306,1,,,1,0,1,0,1,1,3,OKX_MARCH_SHORT_710,CLEAR,71615.85,71887.95,71078.05,69656.49,72144.22,0,prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773857693000-48,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773858287000,2026-03-18T18:24:47+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.1092,0.2038,0.30784973922228825,-0.1156,0.969,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_716,CLEAR,71511.05,71873.168625,71692.11,70258.27,72767.49,0,not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773861038000-49,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773861267000,2026-03-18T19:14:27+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.49,-0.714,-0.1981466404593776,-0.2515,1.877,1,,,1,1,1,0,1,1,3,OKX_MARCH_SHORT_711,CLEAR,71250.05,71354.409375,71189.65,69765.86,72257.49,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773861090000-50,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773861270000,2026-03-18T19:14:30+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.474,-0.6974,-0.061035937546586864,-0.2331,2.568,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_711,CLEAR,71221.621375,71325.95,71156.15,69733.03,72223.49,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773862102000-51,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773862291000,2026-03-18T19:31:31+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.6184,-0.7595,-0.24341351694668295,-0.1097,3.408,1,,,1,1,1,0,1,1,3,OKX_MARCH_SHORT_711,CLEAR,71163.95,71315.85,71101.45,69679.42,72167.97,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773863194000-52,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773863376000,2026-03-18T19:49:36+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.9181,-0.5819,-0.08583497641712069,-0.0683,1.806,1,,,1,0,1,0,1,1,3,OKX_MARCH_SHORT_707,ACTIVE,70977.05,71070.967725,70735.05,69320.35,71796.08,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773863225000-53,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773865224000,2026-03-18T20:20:24+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.2002,-0.8019,-0.08966129565623097,0.2265,-0.0,1,,,1,0,1,1,0,1,3,OKX_MARCH_SHORT_709,ACTIVE,70455.75,71375.15,70915.45,69497.14,71979.18,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773865224000-55,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773865410000,2026-03-18T20:23:30+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-4.1621,-0.6759,0.17604341598665,0.0966,-0.0,1,,,0,0,0,1,0,1,2,OKX_MARCH_SHORT_707,ACTIVE,70728.568025,70809.95,70769.26,69353.87,71830.8,1,duplicate_cluster_or_cooldown,HYBRID_PASS,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773866301000-56,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773866481000,2026-03-18T20:41:21+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.694,0.1577,0.2680775139509327,-0.3127,2.425,1,,,1,1,1,0,1,1,3,OKX_MARCH_SHORT_711,CLEAR,70910.05,71375.15,71142.6,69719.75,72209.74,0,prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773864839000-54,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773866763000,2026-03-18T20:46:03+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.6873,0.1609,0.20447142509492494,0.2094,0.79,1,,,1,1,1,1,1,1,4,OKX_MARCH_LONG_709,CLEAR,70564.749975,71375.15,70969.95,69550.55,72034.5,0,not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773866763000-57,OKX_MARCH,BTC-USDT-SWAP,2026-03-18,1773866961000,2026-03-18T20:49:21+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.6989,0.1846,0.11809943639230579,0.0286,2.269,1,,,0,0,0,1,1,1,3,OKX_MARCH_LONG_711,CLEAR,70910.05,71375.15,71142.6,69719.75,72209.74,0,not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773878683000-1,OKX_MARCH,BTC-USDT-SWAP,2026-03-19,1773879309000,2026-03-19T00:15:09+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.7993,0.0648,0.21273061528774018,-0.0587,0.95,1,,,1,1,1,0,1,1,3,OKX_MARCH_LONG_713,CLEAR,71052.85,71270.35,71349.95,69922.95,72420.2,0,not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773879450000-2,OKX_MARCH,BTC-USDT-SWAP,2026-03-19,1773879630000,2026-03-19T00:20:30+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.7549,0.0151,-0.17112488323957356,0.102,10.92,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_710,CLEAR,71075.59442499999,71146.705575,71029.05,69608.47,72094.49,0,prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1773881185000-3,OKX_MARCH,BTC-USDT-SWAP,2026-03-19,1773881365000,2026-03-19T00:49:25+00:00,LONG,ACCUMULATION,TREND_DOWN,-3.6762,-0.3416,0.05251939692620775,-0.1374,1.939,1,,,1,1,1,0,1,1,3,OKX_MARCH_LONG_711,CLEAR,70995.134675,71083.25,71119.95,69697.55,72186.75,0,not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1773882002000-4,OKX_MARCH,BTC-USDT-SWAP,2026-03-19,1773882264000,2026-03-19T01:04:24+00:00,SHORT,DISTRIBUTION,TREND_DOWN,-3.9516,-0.2879,-0.09849081740163705,-0.1079,-0.682,1,,,1,1,1,0,0,1,2,OKX_MARCH_SHORT_710,CLEAR,70964.050225,71075.45,71019.75,69599.36,72085.05,0,buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
