regime,window_id,ts_iso,families,outcome,ret_30m,ret_60m,ret_180m,ret_360m,ret_1d,price_vs_sma180_pct,cvd_30m,cvd_60m,cvd_180m,net_taker_60m,up_from_recent_low_pct,range_180m_pct,bounce_danger,chop,uptrend,seller_control,downside_background,allow_GATE_1_STRICT_DOWNTREND,allow_GATE_2_SELLER_CONTROL,allow_GATE_3_NO_UPTREND,allow_GATE_4_NO_CHOP,allow_GATE_5_COMBINED
TREND_DOWN,DOWN_NOV,2025-11-19T19:48:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.466,-0.15,-0.886,-2.955,,-0.554,-48824.8,-43925.7,-72346.8,-46378.49,0.06,1.544,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T19:50:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.248,-0.273,-0.834,-2.799,,-0.444,-46382.6,-43630.1,-72560.6,-30137.47,0.162,1.544,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-19T20:42:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.491,0.417,-0.358,-2.732,,0.041,46890.2,60633.9,43975.1,57796.66,0.572,1.153,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:43:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.483,0.496,-0.287,-2.8,,0.06,48127.0,60230.1,41272.9,60633.9,0.59,1.153,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:44:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.532,0.534,-0.145,-2.813,,0.113,51809.5,60205.9,49719.3,60230.06,0.641,1.153,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:45:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.349,0.35,-0.04,-2.893,,0.015,44505.9,58352.3,53689.8,60205.93,0.542,1.153,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:49:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.256,0.451,0.038,-2.744,,0.146,28394.9,62391.6,45357.7,64818.34,0.675,1.153,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T20:50:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.254,0.576,0.244,-2.448,,0.285,26053.4,61720.0,46560.0,62391.59,0.814,1.153,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T21:28:00+00:00,FORCED_UNWIND_EVENT,LOSS,0.571,0.966,1.328,-1.156,,1.073,15229.0,31204.4,75519.5,35317.69,1.174,2.238,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T21:38:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.636,1.21,1.399,-0.256,,1.324,-1110.4,10945.8,47940.6,3306.47,1.506,2.24,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T21:40:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.698,1.104,1.423,-0.385,,1.111,4042.2,16943.0,55185.6,19755.74,1.309,2.24,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:00:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.418,0.974,1.459,0.425,,1.129,-16055.8,-8504.4,34276.7,-2822.78,1.071,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:02:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.083,0.978,1.392,0.28,,1.062,-9290.5,-9617.5,28973.0,-8006.34,0.978,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:03:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.032,0.971,1.4,0.306,,1.074,-7982.8,-8812.0,28764.1,-9617.48,0.971,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:10:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.186,0.886,1.375,0.404,,1.031,-7431.8,-3389.6,38292.2,-3769.36,0.894,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:11:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.089,0.829,1.459,0.335,,0.958,-10373.3,-3554.7,37418.2,-3389.65,0.829,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:12:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.034,0.825,1.549,0.439,,0.981,-10552.7,-2651.5,38032.0,-3554.69,0.825,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:13:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.026,0.796,1.518,0.341,,0.95,-9786.9,-3986.0,37188.4,-2651.55,0.796,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:14:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.179,0.739,1.338,0.258,,0.895,-11073.4,-3030.5,34047.4,-3986.02,0.739,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:15:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.273,0.721,1.437,0.257,,0.894,-11560.1,-3107.0,33948.1,-3030.54,0.721,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:21:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.444,-0.432,1.183,0.217,,0.604,-2627.9,-43354.8,21322.7,-30273.59,0.058,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:22:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.501,-0.473,1.312,0.165,,0.65,-4642.2,-44590.3,22577.3,-43354.77,0.11,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:23:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.449,-0.409,1.408,0.469,,0.686,-4395.1,-47447.4,23663.9,-44590.25,0.153,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:24:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.522,-0.288,1.329,0.52,,0.646,-4535.6,-43006.9,23852.8,-47447.4,0.121,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:25:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.539,-0.255,1.43,0.616,,0.704,-4089.3,-35718.0,27450.5,-43006.92,0.186,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:44:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.177,-0.002,2.014,0.883,,0.8,3301.3,-7772.0,71919.4,-5770.55,0.414,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:45:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.101,-0.172,1.858,0.872,,0.72,3168.5,-8391.6,70749.9,-7772.03,0.346,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:46:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.124,-0.196,1.887,0.65,,0.627,886.4,-7089.7,69815.5,-8391.62,0.263,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:47:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.13,-0.169,1.943,0.719,,0.667,2540.1,2225.7,80147.8,-7089.68,0.313,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:48:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.183,-0.05,1.952,1.049,,0.726,3687.9,6229.3,78816.3,2225.68,0.383,2.391,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T22:57:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.002,-0.361,1.649,0.628,,0.56,-5013.2,-2301.5,65174.0,-2717.91,0.302,2.391,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:40:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.169,1.045,2.362,2.596,,1.067,22803.6,72661.2,81499.9,77837.91,1.134,2.73,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:41:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.096,0.938,2.487,2.401,,1.037,31149.7,67604.8,82797.7,72661.22,1.116,2.73,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:43:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.036,0.791,2.393,2.1,,0.902,35515.0,65504.4,79226.0,68235.67,1.009,2.73,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:44:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.053,0.858,2.343,2.194,,0.89,36553.2,69747.6,81461.1,65504.44,1.01,2.73,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:46:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.081,0.992,2.333,2.368,,0.845,25722.7,67703.5,80118.6,68920.05,0.992,2.637,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:47:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.099,1.038,2.358,2.386,,0.928,27867.4,65618.3,79606.7,67703.5,1.053,2.594,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:50:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.149,0.9,2.188,2.438,,0.833,32751.9,62554.3,74641.8,63380.59,0.996,2.452,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:51:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.155,0.995,2.037,2.379,,0.853,-4194.2,66856.7,70799.7,62554.34,1.028,2.304,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:52:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.181,0.996,2.073,2.247,,0.841,-16303.9,66687.3,71146.7,66856.72,1.027,2.304,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-19T23:53:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.113,0.977,2.087,2.305,,0.863,-13419.8,66612.7,70823.5,66687.34,1.062,2.284,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:09:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.146,0.0,1.741,2.145,-1.427,0.678,-21956.4,4605.8,53188.9,13582.14,0.17,2.161,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:10:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.063,0.106,1.887,2.07,-1.407,0.649,-16226.4,6577.3,52372.7,4605.77,0.151,2.161,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:11:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.015,0.11,1.957,2.044,-1.363,0.699,-15497.6,15652.1,54347.5,6577.27,0.211,2.161,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:12:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.025,0.208,1.919,2.087,-1.318,0.685,-15476.9,19468.1,53198.1,15652.14,0.208,2.126,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:13:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,0.186,0.221,1.98,2.028,-1.154,0.743,-13010.8,22504.2,52524.0,19468.11,0.229,2.119,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:50:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.239,0.712,1.671,3.225,-0.762,0.918,2566.4,7379.0,77403.1,18951.4,0.778,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:51:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.25,0.652,1.538,3.126,-0.767,0.882,-18450.8,-14866.3,55085.0,7378.96,0.751,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:52:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.233,0.62,1.394,3.165,-0.832,0.84,-15675.2,-15438.1,52879.4,-14866.29,0.717,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:53:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.141,0.63,1.448,3.303,-0.735,0.877,-24633.9,-19639.2,48463.3,-15438.07,0.762,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:54:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.124,0.461,1.369,3.165,-0.731,0.832,-19275.4,-21481.8,47448.7,-19639.18,0.725,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:55:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.121,0.364,1.291,3.15,-0.728,0.829,-22760.6,-27043.2,44841.7,-21481.75,0.73,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:56:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.076,0.38,1.267,2.948,-0.785,0.807,-23212.6,-26734.7,41953.0,-27043.25,0.715,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:57:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.092,0.441,1.311,2.975,-0.701,0.83,-22851.3,-27440.6,43381.0,-26734.7,0.745,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:58:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.003,0.351,1.354,2.941,-0.681,0.787,-23796.1,-28199.3,44144.2,-27440.6,0.709,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T00:59:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.039,0.368,1.423,2.979,-0.574,0.785,-22465.3,-28059.3,46167.4,-28199.34,0.715,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:00:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.156,0.418,1.607,3.089,-0.516,0.794,-40606.4,-26456.8,49904.2,-28059.29,0.732,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:01:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.178,0.471,1.434,2.953,-0.575,0.73,-41319.9,-19352.9,49370.1,-26456.81,0.677,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:02:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.186,0.496,1.619,3.033,-0.433,0.739,-45204.5,-19216.2,49925.7,-19352.89,0.694,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:03:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.2,0.476,1.601,3.024,-0.397,0.732,-50701.3,-19609.6,48653.6,-19216.24,0.696,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:04:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.167,0.444,1.597,2.979,-0.394,0.741,-50329.9,-20744.4,49221.1,-19609.6,0.714,2.378,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:14:00+00:00,CVD_BREAKDOWN_EVENT,TIMEOUT,-0.019,0.801,2.084,3.449,0.205,1.0,-59384.1,-25631.9,34210.0,-1026.78,0.825,2.452,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:26:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.384,0.46,2.12,3.798,-0.202,0.866,-6025.6,-29238.2,37340.3,-27886.66,0.46,2.367,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:27:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.244,0.336,1.924,3.633,-0.292,0.743,-14688.2,-37539.5,25981.1,-29238.19,0.336,2.325,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:28:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.317,0.313,1.829,3.65,-0.235,0.77,-13432.5,-37228.6,25688.2,-37539.49,0.35,2.325,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:49:00+00:00,CVD_BREAKDOWN_EVENT,TIMEOUT,0.066,0.425,2.258,4.173,0.398,0.893,-30990.6,-55432.0,26900.0,-59661.77,0.728,2.487,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:50:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.084,0.642,2.27,4.172,0.345,0.895,-23578.2,-43225.9,26707.4,-55431.98,0.742,2.487,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:51:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.042,0.634,2.298,3.988,0.23,0.847,-23412.4,-24992.8,26997.6,-43225.92,0.707,2.487,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T01:58:00+00:00,CVD_BREAKDOWN_EVENT,TIMEOUT,0.369,0.687,2.218,4.129,0.269,0.769,-10327.9,-23760.4,20618.2,-20243.47,0.719,2.396,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:02:00+00:00,CVD_BREAKDOWN_EVENT,TIMEOUT,0.105,0.693,1.957,4.179,0.133,0.71,-27928.5,-37968.8,-10435.7,-19773.57,0.693,2.11,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:08:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.04,0.308,1.448,4.324,-0.089,0.655,-31728.0,-43742.3,-28812.0,-38346.4,0.409,1.752,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:09:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.131,0.217,1.195,4.292,-0.24,0.564,-38263.5,-47907.4,-42661.7,-43742.29,0.325,1.752,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:24:00+00:00,CVD_BREAKDOWN_EVENT,TIMEOUT,-0.171,0.208,1.114,3.687,-0.04,0.49,-25990.8,-40286.6,-92397.8,-26473.55,0.362,1.705,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:29:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.114,0.287,1.195,3.477,-0.123,0.482,-24134.9,-32945.4,-87168.8,-32222.34,0.287,1.705,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:30:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.038,0.265,1.342,3.655,-0.079,0.521,-23715.1,-34428.0,-86872.7,-32945.37,0.265,1.705,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:32:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.022,0.083,1.144,3.66,-0.17,0.449,-7979.0,-35907.5,-88859.8,-33981.36,0.083,1.705,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:42:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.137,-0.092,1.185,3.722,-0.186,0.337,-29341.2,-42714.8,-77384.5,-37763.53,0.005,1.705,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:43:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.182,-0.166,1.248,3.671,-0.191,0.298,-32054.9,-40545.4,-78936.8,-42714.76,0.0,1.705,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:45:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.29,-0.229,1.192,3.695,-0.292,0.26,-36901.6,-42482.9,-81587.9,-41745.4,0.0,1.705,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:46:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.294,-0.255,1.205,3.567,-0.325,0.219,-37423.0,-46097.7,-82190.8,-42482.95,0.0,1.705,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T02:59:00+00:00,CVD_BREAKDOWN_EVENT,TIMEOUT,0.115,0.002,1.148,3.44,0.037,0.39,-27185.6,-51320.5,-101375.9,-32819.17,0.263,1.705,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T03:08:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.024,0.002,1.306,2.948,0.099,0.234,-34157.3,-51237.4,-93631.6,-44267.64,0.171,1.605,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T03:09:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.036,0.05,1.245,3.008,0.084,0.191,-36317.7,-46546.9,-93814.4,-51237.45,0.136,1.599,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T03:10:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.113,-0.085,1.227,3.137,0.043,0.147,-38272.6,-56872.6,-94675.2,-46546.95,0.099,1.599,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T03:11:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.148,-0.037,1.155,3.134,0.054,0.13,-38466.3,-55811.5,-95542.0,-56872.64,0.088,1.541,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T03:12:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.032,-0.105,1.193,3.135,0.088,0.158,-33857.7,-63198.9,-95765.3,-55811.48,0.123,1.541,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T03:13:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.103,-0.079,1.164,3.168,0.108,0.191,-28952.2,-61007.1,-94878.2,-63198.86,0.162,1.472,False,False,True,True,False,False,True,False,True,False
