regime,window_id,ts_iso,outcome,ret_30m,ret_60m,ret_180m,ret_360m,price_vs_vwap180_pct,cvd_60m,cvd_180m,net_taker_60m,up_from_recent_low_pct,range_180m_pct,buy_recovery,downside_progress,weak_bounce,bounce_danger,chop,uptrend_danger,downtrend_perm,seller_ctrl_strict
TREND_DOWN,DOWN_NOV,2025-11-20T18:34:00+00:00,TIMEOUT,-0.211,0.148,-3.738,-5.381,-1.277,-1921.88,-314401.51,-5724.43,0.401,4.706,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:35:00+00:00,LOSS,-0.361,0.217,-3.91,-5.46,-1.339,37197.89,-316945.59,-1921.88,0.327,4.706,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:36:00+00:00,LOSS,-0.79,0.198,-4.157,-5.591,-1.453,34048.93,-323946.36,37197.89,0.198,4.706,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:37:00+00:00,LOSS,-0.556,0.199,-4.294,-5.549,-1.435,32676.11,-324774.54,34048.93,0.199,4.706,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:38:00+00:00,LOSS,-0.717,-0.177,-4.286,-5.587,-1.436,17981.96,-329110.22,32676.11,0.092,4.686,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:39:00+00:00,LOSS,-0.871,-0.223,-4.222,-5.666,-1.481,18856.0,-326118.79,17981.96,0.038,4.634,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:40:00+00:00,LOSS,-0.809,-0.211,-4.107,-5.63,-1.511,18161.73,-328471.83,18856.0,0.0,4.634,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:41:00+00:00,LOSS,-0.869,-0.132,-4.098,-5.533,-1.451,11720.16,-334566.74,18161.73,0.055,4.634,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:42:00+00:00,LOSS,-0.92,-0.022,-4.084,-5.418,-1.412,11923.03,-338618.26,11720.16,0.088,4.634,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:43:00+00:00,LOSS,-0.97,0.001,-4.208,-5.466,-1.426,10236.94,-340129.37,11923.03,0.068,4.634,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:44:00+00:00,LOSS,-1.045,0.027,-4.227,-5.448,-1.384,8639.1,-340755.75,10236.94,0.106,4.634,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:45:00+00:00,LOSS,-1.042,0.013,-4.252,-5.545,-1.47,6843.17,-337123.8,8639.1,0.015,4.566,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:46:00+00:00,LOSS,-0.896,-0.075,-4.19,-5.616,-1.477,9921.81,-334339.93,6843.17,0.0,4.482,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:47:00+00:00,LOSS,-0.892,-0.056,-4.123,-5.62,-1.472,9221.97,-334984.77,9921.81,0.002,4.411,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:48:00+00:00,LOSS,-0.71,-0.205,-4.1,-5.71,-1.528,-3180.3,-348379.25,9221.97,0.0,4.408,False,True,True,False,False,False,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T18:49:00+00:00,LOSS,-0.75,-0.072,-4.133,-5.735,-1.47,-192.34,-347995.42,-3180.3,0.048,4.408,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:50:00+00:00,LOSS,-0.908,-0.452,-4.178,-5.827,-1.603,-2055.49,-353067.81,-192.34,0.0,4.36,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:51:00+00:00,LOSS,-0.726,-0.543,-4.05,-5.776,-1.612,-16157.01,-353111.75,-2055.49,0.0,4.267,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:52:00+00:00,LOSS,-0.809,-0.623,-4.106,-5.872,-1.656,-23896.13,-360434.51,-16157.01,0.0,4.326,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:53:00+00:00,LOSS,-0.924,-0.622,-4.317,-6.062,-1.818,-32146.26,-363524.72,-23896.13,0.0,4.512,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:54:00+00:00,LOSS,-0.583,-0.58,-4.168,-5.948,-1.681,-30656.5,-362324.98,-32146.26,0.12,4.48,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:55:00+00:00,LOSS,-0.681,-0.854,-4.16,-5.949,-1.701,-52746.51,-376334.32,-30656.5,0.093,4.48,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:56:00+00:00,LOSS,-0.641,-0.875,-4.092,-5.98,-1.705,-57134.6,-373812.79,-52746.51,0.074,4.48,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:57:00+00:00,LOSS,-0.623,-0.921,-4.227,-5.95,-1.705,-58965.23,-374964.37,-57134.6,0.063,4.48,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:58:00+00:00,LOSS,-0.503,-0.803,-3.913,-5.851,-1.569,-66474.91,-364302.08,-58965.23,0.19,4.27,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T18:59:00+00:00,LOSS,-0.543,-0.848,-3.76,-5.833,-1.567,-67029.06,-360983.15,-66474.91,0.175,4.089,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:00:00+00:00,LOSS,-0.614,-0.721,-3.813,-5.881,-1.629,-62843.03,-364341.21,-67029.06,0.084,4.078,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:01:00+00:00,LOSS,-0.657,-0.702,-3.856,-5.884,-1.634,-62273.8,-363428.8,-62843.03,0.064,4.078,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:02:00+00:00,LOSS,-0.743,-0.994,-3.973,-6.13,-1.868,-85653.65,-384018.23,-62273.8,0.0,4.138,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:03:00+00:00,LOSS,-0.613,-1.018,-3.731,-6.072,-1.785,-67092.93,-332478.41,-85653.65,0.061,3.938,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:04:00+00:00,LOSS,-0.917,-1.126,-3.622,-6.108,-1.834,-76862.45,-277777.95,-67092.93,0.0,3.759,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:05:00+00:00,LOSS,-0.662,-1.02,-3.155,-6.062,-1.593,-66558.95,-213227.15,-76862.45,0.183,3.55,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:06:00+00:00,LOSS,-0.598,-1.384,-3.313,-6.083,-1.582,-76864.77,-232612.25,-66558.95,0.119,3.55,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:07:00+00:00,LOSS,-0.636,-1.188,-3.073,-6.097,-1.585,-69482.81,-217854.34,-76864.77,0.092,3.396,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:08:00+00:00,LOSS,-0.706,-1.418,-3.273,-6.137,-1.639,-65324.07,-229080.39,-69482.81,0.011,3.396,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:09:00+00:00,LOSS,-0.43,-1.297,-2.93,-5.905,-1.398,-61960.42,-226793.61,-65324.07,0.235,3.28,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:38:00+00:00,LOSS,0.404,-0.304,-2.042,-6.04,-0.793,-9376.52,-184164.08,-7135.53,0.416,2.745,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:39:00+00:00,LOSS,0.218,-0.212,-2.23,-6.029,-0.743,-13140.82,-196376.77,-9376.52,0.454,2.745,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:40:00+00:00,LOSS,0.136,-0.226,-2.035,-5.926,-0.785,-25571.31,-211206.95,-13140.82,0.4,2.598,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:41:00+00:00,LOSS,0.094,-0.206,-1.879,-5.8,-0.7,-17962.49,-195673.61,-25571.31,0.476,2.598,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:42:00+00:00,LOSS,0.192,-0.109,-1.652,-5.608,-0.561,-17507.28,-186092.25,-17962.49,0.606,2.598,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T19:43:00+00:00,LOSS,0.226,-0.21,-1.987,-5.755,-0.673,-17741.61,-193081.15,-17507.28,0.484,2.598,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T19:44:00+00:00,LOSS,0.308,-0.098,-1.743,-5.394,-0.515,-2408.21,-182547.94,-17741.61,0.636,2.598,False,False,False,True,False,False,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:11:00+00:00,LOSS,-0.059,0.035,-0.552,-4.751,-0.415,40386.81,1939.31,36846.1,0.159,1.798,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:12:00+00:00,LOSS,-0.186,0.006,-0.683,-4.742,-0.408,19821.05,-7630.61,40386.81,0.161,1.798,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:13:00+00:00,LOSS,-0.168,0.057,-0.439,-4.835,-0.504,25022.13,7197.4,19821.05,0.057,1.798,False,False,True,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:14:00+00:00,LOSS,-0.401,-0.094,-0.821,-4.823,-0.587,15568.59,-12988.85,25022.13,0.0,1.798,False,True,True,False,False,True,True,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:15:00+00:00,LOSS,-0.175,0.09,-0.679,-4.767,-0.357,16696.54,-15408.89,15568.59,0.224,1.798,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:16:00+00:00,LOSS,0.077,0.294,-0.444,-4.612,-0.257,16329.43,-28632.13,16696.54,0.32,1.798,False,False,True,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:18:00+00:00,LOSS,0.078,0.047,-0.467,-5.149,-0.247,16306.45,-29247.14,18606.43,0.325,1.798,False,False,True,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:46:00+00:00,LOSS,-0.113,-0.035,-0.262,-4.838,-0.34,22137.07,42138.05,24260.19,0.207,1.798,False,False,True,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:47:00+00:00,LOSS,-0.101,-0.05,-0.217,-5.03,-0.312,23544.3,44120.87,22137.07,0.234,1.798,False,False,True,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:49:00+00:00,LOSS,-0.076,0.119,-0.17,-4.616,-0.262,20496.06,41286.59,23064.29,0.284,1.798,False,False,True,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T20:59:00+00:00,LOSS,-0.653,-0.514,-0.857,-5.091,-0.363,6334.29,-4051.46,8455.65,0.156,1.798,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T21:28:00+00:00,TIMEOUT,0.802,0.18,0.24,-3.879,0.547,-5960.44,-13992.24,2272.28,0.802,1.458,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T21:30:00+00:00,TIMEOUT,0.537,0.019,0.152,-3.684,0.464,-29427.94,-16671.18,-12197.35,0.719,1.458,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T21:38:00+00:00,WIN,0.518,0.741,0.584,-3.727,0.688,-18289.25,4484.86,-15422.26,0.949,1.458,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T21:39:00+00:00,WIN,0.555,0.792,0.673,-3.577,0.722,-19278.64,3287.7,-18289.25,0.984,1.458,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T21:58:00+00:00,WIN,0.184,0.987,0.932,-3.018,0.64,-19126.95,47082.89,-21710.2,0.987,1.774,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T21:59:00+00:00,WIN,0.146,0.932,0.923,-2.872,0.61,-15066.15,47911.45,-19126.95,0.932,1.774,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:00:00+00:00,WIN,0.173,0.71,0.945,-2.904,0.537,-17239.96,46662.07,-15066.15,0.71,1.774,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:01:00+00:00,WIN,0.11,0.672,1.001,-2.894,0.567,-15749.22,47833.57,-17239.96,0.675,1.774,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:02:00+00:00,WIN,0.097,0.788,1.388,-2.64,0.695,-13317.3,68765.55,-15749.22,0.806,1.774,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:03:00+00:00,WIN,0.081,0.872,1.393,-2.389,0.743,-17320.74,47526.94,-13317.3,0.872,1.774,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:04:00+00:00,WIN,0.178,0.912,1.55,-2.129,0.782,-16420.67,59510.95,-17320.74,0.912,1.774,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:05:00+00:00,WIN,0.196,0.723,1.347,-1.851,0.753,-14174.46,48129.5,-16420.67,0.838,1.763,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:38:00+00:00,WIN,0.168,0.565,1.46,-0.612,0.791,1334.25,15195.63,-1781.17,0.621,2.173,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:39:00+00:00,WIN,0.163,0.578,1.47,-0.793,0.824,966.49,17395.01,1334.25,0.669,2.173,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:40:00+00:00,WIN,0.06,0.469,1.486,-0.58,0.777,788.2,32674.67,966.49,0.63,2.173,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:50:00+00:00,WIN,0.157,0.526,1.582,-0.205,0.971,-8757.78,-1481.6,-5007.48,0.909,2.173,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:51:00+00:00,WIN,0.086,0.451,1.466,-0.505,0.871,-11816.6,-4940.04,-8757.78,0.815,2.173,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T22:54:00+00:00,WIN,0.009,0.477,1.577,0.044,0.904,-12611.6,-4013.43,-11553.22,0.862,2.173,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T23:01:00+00:00,WIN,-0.155,0.945,1.547,0.038,0.979,-7709.83,-7768.16,-5321.0,0.945,2.173,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-20T23:02:00+00:00,WIN,-0.404,0.567,1.351,0.178,0.722,-11643.61,-12180.92,-7709.83,0.567,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:03:00+00:00,WIN,-0.203,0.57,1.393,0.276,0.785,-6223.24,-9823.03,-11643.61,0.57,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:05:00+00:00,WIN,0.139,0.468,1.371,0.441,0.71,-8004.42,-6415.49,-4498.77,0.468,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:06:00+00:00,WIN,-0.08,0.221,1.211,0.464,0.613,-12000.18,-7110.64,-8004.42,0.221,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:07:00+00:00,WIN,-0.053,0.04,1.171,0.379,0.478,-19250.08,-10787.48,-12000.18,0.071,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:08:00+00:00,WIN,-0.115,0.053,1.175,0.105,0.454,-20306.32,-13446.27,-19250.08,0.053,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:09:00+00:00,WIN,-0.173,-0.01,1.203,0.348,0.437,-20878.4,-12848.1,-20306.32,0.0,2.173,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:10:00+00:00,WIN,-0.202,-0.142,1.155,0.37,0.367,-14156.18,-8068.72,-20878.4,0.0,2.173,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:11:00+00:00,WIN,-0.578,-0.418,1.082,0.524,0.181,-26993.6,-15057.79,-14156.18,0.0,2.173,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:12:00+00:00,WIN,-0.594,-0.446,1.164,0.473,0.26,-36524.74,-15702.71,-26993.6,0.084,2.173,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:13:00+00:00,WIN,-0.609,-0.25,1.379,0.935,0.359,-32186.05,-11038.03,-36524.74,0.193,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:14:00+00:00,WIN,-0.636,-0.373,1.418,0.585,0.307,-39475.37,-5349.31,-32186.05,0.148,2.173,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:15:00+00:00,WIN,-0.554,-0.341,1.298,0.61,0.393,-43490.85,-8079.7,-39475.37,0.253,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:16:00+00:00,WIN,-0.546,-0.238,1.27,0.82,0.45,-40127.37,-4249.31,-43490.85,0.322,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:17:00+00:00,WIN,-0.507,-0.249,1.286,0.968,0.473,-39401.96,-8753.99,-40127.37,0.352,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:18:00+00:00,WIN,-0.767,-0.373,1.049,0.577,0.22,-42678.65,-13452.02,-39401.96,0.108,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:19:00+00:00,WIN,-0.533,-0.349,1.068,0.715,0.268,-39999.2,-11571.88,-42678.65,0.161,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:20:00+00:00,WIN,-0.75,-0.594,0.697,0.439,0.008,-48347.14,-20817.45,-39999.2,0.0,2.045,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:21:00+00:00,WIN,-0.769,-0.683,0.431,0.029,-0.106,-52341.05,-27653.19,-48347.14,0.0,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:22:00+00:00,WIN,-0.64,-0.467,0.494,0.267,0.052,-38481.4,-23402.53,-52341.05,0.162,2.045,False,False,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:23:00+00:00,WIN,-0.754,-0.582,0.515,0.175,0.027,-37212.84,-18799.64,-38481.4,0.144,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:24:00+00:00,WIN,-0.564,-0.555,0.914,0.472,0.126,-39170.04,-13440.14,-37212.84,0.252,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:25:00+00:00,WIN,-0.723,-0.631,0.828,0.613,0.072,-40195.82,-16031.12,-39170.04,0.203,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:29:00+00:00,WIN,-0.903,-0.981,0.267,0.169,-0.131,-48325.81,-34193.18,-50095.14,0.075,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:36:00+00:00,WIN,-1.002,-1.081,0.194,0.371,-0.579,-43377.29,-57658.09,-23102.71,0.0,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:37:00+00:00,WIN,-0.986,-1.038,0.184,0.246,-0.678,-45300.38,-62503.81,-43377.29,0.0,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:38:00+00:00,WIN,-0.878,-0.991,0.306,-0.029,-0.583,-45241.63,-62196.63,-45300.38,0.091,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:39:00+00:00,WIN,-0.948,-1.119,0.24,-0.102,-0.659,-46495.02,-64807.17,-45241.63,0.01,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:40:00+00:00,WIN,-0.678,-0.879,0.499,0.155,-0.454,-42803.52,-59231.37,-46495.02,0.215,2.045,False,False,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:41:00+00:00,WIN,-0.426,-1.001,0.547,0.251,-0.391,-42295.0,-54596.26,-42803.52,0.288,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:42:00+00:00,WIN,-0.539,-1.13,0.65,0.301,-0.422,-42131.51,-52964.7,-42295.0,0.258,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:43:00+00:00,WIN,-0.627,-1.232,0.605,0.364,-0.409,-42164.85,-56492.53,-42131.51,0.279,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:44:00+00:00,WIN,-0.581,-1.214,0.536,0.352,-0.41,-40869.49,-57334.17,-42164.85,0.28,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:45:00+00:00,WIN,-0.827,-1.376,0.392,0.287,-0.556,-40959.97,-59878.4,-40869.49,0.137,2.045,False,False,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:46:00+00:00,WIN,-0.836,-1.378,0.537,0.274,-0.499,-42165.38,-59848.32,-40959.97,0.197,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:47:00+00:00,WIN,-0.805,-1.309,0.571,0.353,-0.439,-40445.39,-60985.67,-42165.38,0.258,2.045,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:48:00+00:00,WIN,-0.65,-1.411,0.459,0.178,-0.53,-42961.43,-61336.81,-40445.39,0.172,2.045,False,False,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:49:00+00:00,WIN,-0.83,-1.358,0.305,0.135,-0.658,-42556.35,-62958.38,-42961.43,0.043,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:50:00+00:00,WIN,-0.598,-1.344,0.155,-0.13,-0.678,-40913.49,-65202.84,-42556.35,0.021,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:51:00+00:00,WIN,-0.576,-1.341,0.173,-0.293,-0.771,-40292.31,-67033.06,-40913.49,0.0,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:52:00+00:00,WIN,-0.831,-1.466,0.057,-0.41,-0.864,-44563.89,-71258.46,-40292.31,0.0,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-20T23:53:00+00:00,WIN,-0.747,-1.495,0.164,-0.165,-0.792,-42677.98,-70548.0,-44563.89,0.067,2.045,False,True,True,False,True,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-21T00:32:00+00:00,WIN,0.224,-0.102,-0.209,0.328,-0.345,15409.47,-3971.59,17809.74,0.601,1.893,False,False,False,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T00:33:00+00:00,WIN,0.31,-0.148,-0.22,0.468,-0.273,13595.67,-3483.14,15409.47,0.672,1.893,False,False,False,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T00:57:00+00:00,WIN,0.08,0.575,-0.167,1.034,-0.122,30385.67,1819.33,30444.44,0.809,1.893,False,False,False,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T01:02:00+00:00,WIN,0.204,0.429,-0.102,1.285,-0.126,33262.89,3612.63,40069.73,0.645,1.893,False,False,False,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T01:03:00+00:00,WIN,0.098,0.409,-0.203,1.188,-0.161,40414.02,16425.82,33262.89,0.609,1.893,False,False,False,False,True,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T01:20:00+00:00,WIN,-0.526,-0.386,-1.062,0.305,-0.451,-22698.78,-9665.14,-21422.55,0.0,1.893,False,True,True,False,False,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-21T01:21:00+00:00,WIN,-0.37,-0.033,-0.902,0.42,-0.306,7158.77,-10138.35,-22698.78,0.139,1.893,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T01:22:00+00:00,WIN,-0.236,0.057,-0.643,0.579,-0.097,9061.51,-7158.85,7158.77,0.345,1.893,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T01:28:00+00:00,WIN,-0.024,-0.081,-1.022,0.192,-0.097,-28072.26,-54550.52,-23031.65,0.322,1.893,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_NOV,2025-11-21T01:37:00+00:00,WIN,-0.404,-0.437,-0.802,0.31,-0.269,-15534.16,-17538.48,-12068.67,0.089,1.881,False,True,True,False,False,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-21T01:38:00+00:00,WIN,-0.283,-0.44,-0.749,0.7,-0.168,-18126.36,-18230.93,-15534.16,0.187,1.881,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-21T02:03:00+00:00,WIN,-0.155,-0.285,-1.051,0.328,-0.206,-25336.94,-2687.88,-16523.76,0.098,1.626,False,True,True,False,False,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-21T02:04:00+00:00,WIN,-0.157,-0.438,-1.176,0.366,-0.25,-26213.12,-5290.49,-25336.94,0.044,1.626,False,True,True,False,False,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-21T02:05:00+00:00,WIN,-0.254,-0.754,-1.282,0.072,-0.484,-48984.41,-25380.3,-26213.12,0.0,1.493,False,True,True,False,False,True,True,True
TREND_DOWN,DOWN_NOV,2025-11-21T02:06:00+00:00,WIN,-0.385,-0.872,-1.236,-0.04,-0.511,-67212.63,-39141.11,-48984.41,0.0,1.402,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_NOV,2025-11-21T02:07:00+00:00,WIN,-0.203,-0.606,-0.951,0.208,-0.339,-65313.92,-34914.13,-67212.63,0.157,1.346,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-21T02:08:00+00:00,WIN,-0.281,-0.563,-0.915,0.25,-0.314,-61348.59,-29327.27,-65313.92,0.177,1.346,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_NOV,2025-11-21T02:09:00+00:00,WIN,-0.498,-0.608,-1.103,0.087,-0.509,-66806.03,-35723.44,-61348.59,0.0,1.346,False,True,True,False,False,True,True,True
