id,_date,direction,sim_label,sim_outcome,sim_pnl_after_cost,explainable_score,dist_to_recent_swing_high_pct,dl2_supp_minus_opp_net_flow_15m__pctile_prior,dl2_supp_minus_opp_net_flow_15m__z_prior,dl2_supp_minus_opp_net_flow_15m__pctile_7d,dl2_supp_minus_opp_net_flow_15m__pctile_day,dl2_supp_minus_opp_net_flow_15m__pctile_60m,dl2_supp_minus_opp_net_flow_15m__pctile_180m,dl2_supp_minus_opp_net_flow_15m__z_60m,dl2_supp_minus_opp_net_flow_15m__z_180m,dl2_supp_minus_opp_net_flow_15m__over_med_prior,dl2_supp_minus_opp_net_flow_15m__over_mad_prior,dl2_supp_minus_opp_net_flow_5m__pctile_prior,dl2_supp_minus_opp_net_flow_5m__z_prior,dl2_supp_minus_opp_net_flow_5m__pctile_7d,dl2_supp_minus_opp_net_flow_5m__pctile_day,dl2_supp_minus_opp_net_flow_5m__pctile_60m,dl2_supp_minus_opp_net_flow_5m__pctile_180m,dl2_supp_minus_opp_net_flow_5m__z_60m,dl2_supp_minus_opp_net_flow_5m__z_180m,dl2_supp_minus_opp_net_flow_5m__over_med_prior,dl2_supp_minus_opp_net_flow_5m__over_mad_prior,dl2_microprice_aligned_delta_5m_bps__pctile_prior,dl2_microprice_aligned_delta_5m_bps__z_prior,dl2_microprice_aligned_delta_5m_bps__pctile_7d,dl2_microprice_aligned_delta_5m_bps__pctile_day,dl2_microprice_aligned_delta_5m_bps__pctile_60m,dl2_microprice_aligned_delta_5m_bps__pctile_180m,dl2_microprice_aligned_delta_5m_bps__z_60m,dl2_microprice_aligned_delta_5m_bps__z_180m,dl2_microprice_aligned_delta_5m_bps__over_med_prior,dl2_microprice_aligned_delta_5m_bps__over_mad_prior,dl2_microprice_aligned_delta_15m_bps__pctile_prior,dl2_microprice_aligned_delta_15m_bps__z_prior,dl2_microprice_aligned_delta_15m_bps__pctile_7d,dl2_microprice_aligned_delta_15m_bps__pctile_day,dl2_microprice_aligned_delta_15m_bps__pctile_60m,dl2_microprice_aligned_delta_15m_bps__pctile_180m,dl2_microprice_aligned_delta_15m_bps__z_60m,dl2_microprice_aligned_delta_15m_bps__z_180m,dl2_microprice_aligned_delta_15m_bps__over_med_prior,dl2_microprice_aligned_delta_15m_bps__over_mad_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__z_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_7d,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_day,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_60m,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_180m,dl2_top1_supportive_persistence_ge_50_5m_sec__z_60m,dl2_top1_supportive_persistence_ge_50_5m_sec__z_180m,dl2_top1_supportive_persistence_ge_50_5m_sec__over_med_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__over_mad_prior,dl2_spread_now_bps__pctile_prior,dl2_spread_now_bps__z_prior,dl2_spread_now_bps__pctile_7d,dl2_spread_now_bps__pctile_day,dl2_spread_now_bps__pctile_60m,dl2_spread_now_bps__pctile_180m,dl2_spread_now_bps__z_60m,dl2_spread_now_bps__z_180m,dl2_spread_now_bps__over_med_prior,dl2_spread_now_bps__over_mad_prior,eng_ofi__pctile_prior,eng_ofi__z_prior,eng_ofi__pctile_7d,eng_ofi__pctile_day,eng_ofi__pctile_60m,eng_ofi__pctile_180m,eng_ofi__z_60m,eng_ofi__z_180m,eng_ofi__over_med_prior,eng_ofi__over_mad_prior,eng_refill__pctile_prior,eng_refill__z_prior,eng_refill__pctile_7d,eng_refill__pctile_day,eng_refill__pctile_60m,eng_refill__pctile_180m,eng_refill__z_60m,eng_refill__z_180m,eng_refill__over_med_prior,eng_refill__over_mad_prior,eng_absorption__pctile_prior,eng_absorption__z_prior,eng_absorption__pctile_7d,eng_absorption__pctile_day,eng_absorption__pctile_60m,eng_absorption__pctile_180m,eng_absorption__z_60m,eng_absorption__z_180m,eng_absorption__over_med_prior,eng_absorption__over_mad_prior,eng_void__pctile_prior,eng_void__z_prior,eng_void__pctile_7d,eng_void__pctile_day,eng_void__pctile_60m,eng_void__pctile_180m,eng_void__z_60m,eng_void__z_180m,eng_void__over_med_prior,eng_void__over_mad_prior,supportive_taker_imb_15m__pctile_prior,supportive_taker_imb_15m__z_prior,supportive_taker_imb_15m__pctile_7d,supportive_taker_imb_15m__pctile_day,supportive_taker_imb_15m__pctile_60m,supportive_taker_imb_15m__pctile_180m,supportive_taker_imb_15m__z_60m,supportive_taker_imb_15m__z_180m,supportive_taker_imb_15m__over_med_prior,supportive_taker_imb_15m__over_mad_prior,taker_imbalance_15m__pctile_prior,taker_imbalance_15m__z_prior,taker_imbalance_15m__pctile_7d,taker_imbalance_15m__pctile_day,taker_imbalance_15m__pctile_60m,taker_imbalance_15m__pctile_180m,taker_imbalance_15m__z_60m,taker_imbalance_15m__z_180m,taker_imbalance_15m__over_med_prior,taker_imbalance_15m__over_mad_prior,explainable_score__pctile_prior,explainable_score__z_prior,explainable_score__pctile_7d,explainable_score__pctile_day,explainable_score__pctile_60m,explainable_score__pctile_180m,explainable_score__z_60m,explainable_score__z_180m,explainable_score__over_med_prior,explainable_score__over_mad_prior,ms_thin_path_score__pctile_prior,ms_thin_path_score__z_prior,ms_thin_path_score__pctile_7d,ms_thin_path_score__pctile_day,ms_thin_path_score__pctile_60m,ms_thin_path_score__pctile_180m,ms_thin_path_score__z_60m,ms_thin_path_score__z_180m,ms_thin_path_score__over_med_prior,ms_thin_path_score__over_mad_prior,ms_large_walls_on_path__pctile_prior,ms_large_walls_on_path__z_prior,ms_large_walls_on_path__pctile_7d,ms_large_walls_on_path__pctile_day,ms_large_walls_on_path__pctile_60m,ms_large_walls_on_path__pctile_180m,ms_large_walls_on_path__z_60m,ms_large_walls_on_path__z_180m,ms_large_walls_on_path__over_med_prior,ms_large_walls_on_path__over_mad_prior,book_entropy_top25__pctile_prior,book_entropy_top25__z_prior,book_entropy_top25__pctile_7d,book_entropy_top25__pctile_day,book_entropy_top25__pctile_60m,book_entropy_top25__pctile_180m,book_entropy_top25__z_60m,book_entropy_top25__z_180m,book_entropy_top25__over_med_prior,book_entropy_top25__over_mad_prior,depth_imbalance_top25__pctile_prior,depth_imbalance_top25__z_prior,depth_imbalance_top25__pctile_7d,depth_imbalance_top25__pctile_day,depth_imbalance_top25__pctile_60m,depth_imbalance_top25__pctile_180m,depth_imbalance_top25__z_60m,depth_imbalance_top25__z_180m,depth_imbalance_top25__over_med_prior,depth_imbalance_top25__over_mad_prior,spread_instability_5m_bps__pctile_prior,spread_instability_5m_bps__z_prior,spread_instability_5m_bps__pctile_7d,spread_instability_5m_bps__pctile_day,spread_instability_5m_bps__pctile_60m,spread_instability_5m_bps__pctile_180m,spread_instability_5m_bps__z_60m,spread_instability_5m_bps__z_180m,spread_instability_5m_bps__over_med_prior,spread_instability_5m_bps__over_mad_prior,dl2_supp_refill_ratio_5m__pctile_prior,dl2_supp_refill_ratio_5m__z_prior,dl2_supp_refill_ratio_5m__pctile_7d,dl2_supp_refill_ratio_5m__pctile_day,dl2_supp_refill_ratio_5m__pctile_60m,dl2_supp_refill_ratio_5m__pctile_180m,dl2_supp_refill_ratio_5m__z_60m,dl2_supp_refill_ratio_5m__z_180m,dl2_supp_refill_ratio_5m__over_med_prior,dl2_supp_refill_ratio_5m__over_mad_prior
BTCUSDT-SHORT-1779422839000-5,2026-05-22,SHORT,GOOD,WIN,1.86,0.3438,0.0096,57.1,0.096,57.1,100.0,,,,,1.923,0.078,21.4,-0.378,21.4,25.0,,,,,-1.885,-2.85,,,,,,,,,,,,,,,,,,,,,82.1,-0.43,82.1,100.0,,,,,,0.0,,,,,,,,,,,100.0,2.992,100.0,100.0,,,,,8.505,5.47,32.1,-0.224,32.1,25.0,,,,,1.0,-0.272,85.7,0.995,85.7,75.0,,,,,1.077,1.359,75.0,1.258,75.0,100.0,,,,,2.771,1.771,10.7,-1.19,10.7,25.0,,,,,3.37,-1.457,89.3,1.416,89.3,75.0,,,,,-6.334,2.487,39.3,-0.41,39.3,25.0,,,,,0.84,-0.196,39.3,-0.068,39.3,0.0,,,,,0.994,-0.565,64.3,-0.143,64.3,100.0,,,,,1.333,0.8,71.4,0.616,71.4,100.0,,,,,1.125,0.901,28.6,-0.68,28.6,0.0,,,,,-0.278,-1.915,,,,,,,,,,,21.4,-0.668,21.4,0.0,,,,,0.997,-1.645
BTCUSDT-SHORT-1779416443000-4,2026-05-22,SHORT,GOOD,WIN,1.86,0.7197,0.0868,37.0,-0.036,37.0,66.7,,66.7,,1.249,-1.414,-0.218,81.5,0.212,81.5,100.0,,100.0,,2.407,3.195,1.127,,,,,,,,,,,,,,,,,,,,,81.5,-0.44,81.5,100.0,,100.0,,,,0.0,,,,,,,,,,,100.0,2.127,100.0,100.0,,100.0,,4.434,5.797,3.72,40.7,-0.172,40.7,33.3,,33.3,,0.311,1.0,-0.132,40.7,-0.36,40.7,33.3,,33.3,,-0.588,0.967,-0.512,51.9,-0.025,51.9,33.3,,33.3,,-0.177,1.53,0.53,18.5,-0.879,18.5,33.3,,33.3,,-0.587,4.374,-1.247,81.5,1.141,81.5,66.7,,66.7,,0.587,-4.731,2.048,63.0,0.286,63.0,100.0,,100.0,,11.741,1.764,0.923,48.1,0.209,48.1,33.3,,33.3,,-0.406,0.999,-0.083,51.9,-0.475,51.9,100.0,,100.0,,,1.0,0.0,33.3,-0.491,33.3,33.3,,33.3,,-0.4,0.895,-0.819,66.7,0.7,66.7,66.7,,66.7,,0.778,1.345,0.482,,,,,,,,,,,77.8,0.138,77.8,66.7,,66.7,,0.063,1.002,1.214
BTCUSDT-SHORT-1779414465000-3,2026-05-22,SHORT,GOOD,WIN,1.86,0.3222,0.0099,42.3,-0.011,42.3,100.0,,,,,-0.734,-0.174,26.9,-0.344,26.9,50.0,,,,,-1.698,-2.813,,,,,,,,,,,,,,,,,,,,,80.8,-0.45,80.8,100.0,,,,,,0.0,,,,,,,,,,,100.0,1.582,100.0,100.0,,,,,4.167,2.354,46.2,-0.125,46.2,50.0,,,,,1.0,-0.068,100.0,3.374,100.0,100.0,,,,,1.209,3.685,50.0,-0.371,50.0,0.0,,,,,0.764,-0.236,0.0,-2.097,0.0,0.0,,,,,18.541,-2.841,100.0,2.383,100.0,100.0,,,,,-8.015,3.704,38.5,-0.442,38.5,0.0,,,,,0.788,-0.255,53.8,0.259,53.8,50.0,,,,,1.002,0.148,50.0,-0.486,50.0,100.0,,,,,0.857,-0.4,19.2,-1.045,19.2,0.0,,,,,0.783,-1.703,88.5,0.981,88.5,100.0,,,,,1.805,1.103,,,,,,,,,,,30.8,-0.47,30.8,0.0,,,,,0.998,-0.861
BTCUSDT-SHORT-1779409025000-1,2026-05-22,SHORT,GOOD,WIN,1.86,0.3544,0.1994,20.8,-0.44,20.8,,,,,,-6.343,-1.183,12.5,-0.651,12.5,,,,,,-2.556,-4.573,,,,,,,,,,,,,,,,,,,,,79.2,-0.472,79.2,,,,,,,0.0,,,,,,,,,,,100.0,1.423,100.0,,,,,,10.0,1.713,45.8,-0.122,45.8,,,,,,1.0,-0.246,8.3,-1.18,8.3,,,,,,0.926,-1.31,62.5,0.103,62.5,,,,,,1.933,0.933,66.7,0.56,66.7,,,,,,-0.555,0.981,50.0,-0.185,50.0,,,,,,0.941,0.022,41.7,-0.399,41.7,,,,,,0.658,-0.41,58.3,0.53,58.3,,,,,,1.009,0.643,45.8,-0.511,45.8,,,,,,0.75,-0.571,45.8,-0.097,45.8,,,,,,0.973,-0.196,45.8,0.292,45.8,,,,,,0.806,-0.259,,,,,,,,,,,87.5,0.754,87.5,,,,,,1.005,2.971
BTCUSDT-SHORT-1779411938000-2,2026-05-22,SHORT,GOOD,WIN,1.86,0.3974,0.3032,12.0,-0.599,12.0,0.0,,,,,-11.618,-1.412,32.0,-0.083,32.0,100.0,,,,,0.075,-1.169,,,,,,,,,,,,,,,,,,,,,80.0,-0.46,80.0,100.0,,,,,,0.0,,,,,,,,,,,96.0,1.12,96.0,0.0,,,,,2.834,1.369,12.0,-0.438,12.0,0.0,,,,,0.998,-0.661,52.0,0.241,52.0,100.0,,,,,1.028,0.545,64.0,0.324,64.0,100.0,,,,,2.179,1.179,84.0,0.949,84.0,100.0,,,,,-2.337,1.339,36.0,-0.57,36.0,0.0,,,,,2.527,-0.546,44.0,-0.315,44.0,100.0,,,,,0.969,-0.037,48.0,0.085,48.0,0.0,,,,,0.996,-0.308,48.0,-0.498,48.0,100.0,,,,,0.75,-0.667,64.0,0.19,64.0,100.0,,,,,1.04,0.312,32.0,-0.271,32.0,0.0,,,,,0.135,-1.209,,,,,,,,,,,64.0,-0.014,64.0,0.0,,,,,1.001,0.476
BTCUSDT-SHORT-1779440811000-6,2026-05-22,SHORT,GOOD,WIN,1.86,0.4322,0.5887,31.0,-0.168,31.0,40.0,,,,,-4.31,-0.595,31.0,-0.259,31.0,60.0,,,,,-1.842,-1.295,,,,,,,,,,,,,,,,,,,,,82.8,-0.421,82.8,100.0,,,,,,0.0,,,,,,,,,,,72.4,0.502,72.4,0.0,,,,,1.829,0.611,62.1,0.408,62.1,100.0,,,,,1.002,1.633,6.9,-1.14,6.9,0.0,,,,,0.914,-1.37,72.4,0.642,72.4,80.0,,,,,1.721,0.721,62.1,0.547,62.1,60.0,,,,,-0.27,0.931,51.7,-0.24,51.7,40.0,,,,,0.743,0.082,55.2,-0.237,55.2,80.0,,,,,1.059,0.074,24.1,-0.532,24.1,0.0,,,,,0.985,-1.455,75.9,0.512,75.9,100.0,,,,,2.0,3.0,48.3,-0.039,48.3,60.0,,,,,0.987,-0.1,41.4,0.007,41.4,40.0,,,,,0.51,-0.684,,,,,,,,,,,27.6,-0.592,27.6,20.0,,,,,0.998,-1.235
BTCUSDT-SHORT-1779459206000-11,2026-05-22,SHORT,GOOD,WIN,1.86,0.6178,0.7108,29.0,-0.211,29.0,28.6,,,,,-4.969,-0.695,32.3,-0.218,32.3,57.1,,,,,-1.279,-1.026,100.0,4.17,100.0,,,,,,20.619,18.998,76.2,0.934,76.2,,,,,,-6.634,1.696,83.9,-0.405,83.9,100.0,,,,,,0.0,,,,,,,,,,,48.4,0.334,48.4,0.0,,,,,0.982,-0.017,9.7,-0.563,9.7,0.0,,,,,0.998,-0.857,35.5,-0.747,35.5,28.6,,,,,0.963,-0.726,38.7,-0.679,38.7,14.3,,,,,0.37,-0.63,80.6,0.898,80.6,85.7,,,,,-0.788,1.408,38.7,-0.499,38.7,28.6,,,,,2.166,-0.372,54.8,0.105,54.8,71.4,,,,,1.506,0.632,16.1,-1.076,16.1,0.0,,,,,0.976,-1.923,83.9,0.985,83.9,100.0,,,,,1.875,2.333,90.3,1.69,90.3,100.0,,,,,1.319,2.498,29.0,-0.533,29.0,14.3,,,,,-0.124,-1.251,58.3,-0.194,58.3,0.0,,,,,1.366,1.0,38.7,-0.352,38.7,57.1,,,,,0.999,-0.5
BTCUSDT-LONG-1779456909000-9,2026-05-22,LONG,NOISE,LOSS,-1.64,0.809,0.4716,76.7,0.398,76.7,100.0,,,,,9.802,0.837,86.7,0.491,86.7,100.0,,,,,6.537,2.118,,,,,,,,,,,,,,,,,,,,,83.3,-0.413,83.3,100.0,,,,,,0.0,,,,,,,,,,,63.3,0.456,63.3,0.0,,,,,1.426,0.352,100.0,3.495,100.0,100.0,,,,,1.015,8.48,36.7,-0.766,36.7,33.3,,,,,0.95,-0.81,30.0,-1.084,30.0,0.0,,,,,0.0,-1.0,13.3,-0.948,13.3,33.3,,,,,2.874,-1.152,3.3,-1.308,3.3,0.0,,,,,6.475,-1.467,73.3,0.481,73.3,100.0,,,,,1.978,1.252,20.0,-0.614,20.0,0.0,,,,,0.984,-1.269,80.0,0.667,80.0,100.0,,,,,1.857,3.0,53.3,0.103,53.3,66.7,,,,,1.021,0.165,46.7,0.205,46.7,50.0,,,,,0.814,-0.254,87.0,0.357,87.0,,,,,,2.75,5.0,36.7,-0.359,36.7,50.0,,,,,0.999,-0.5
BTCUSDT-SHORT-1779460506000-12,2026-05-22,SHORT,GOOD,WIN,1.86,0.135,1.0103,100.0,5.152,100.0,100.0,100.0,100.0,16.37,16.37,109.059,13.397,3.0,-2.272,3.0,0.0,0.0,0.0,-6.649,-6.649,-21.393,-9.826,29.2,-0.552,29.2,50.0,,,,,-0.025,-0.944,60.9,0.249,60.9,50.0,,,,,-1.825,0.625,100.0,10.266,100.0,100.0,100.0,100.0,39.598,39.598,,10.675,,,,,,,,,,,21.2,-0.935,21.2,0.0,0.0,0.0,-26.48,-26.48,-1.578,-3.871,12.1,-0.509,12.1,11.1,33.3,33.3,-0.843,-0.843,0.998,-0.869,97.0,2.832,97.0,88.9,100.0,100.0,22.373,22.373,1.219,4.454,97.0,1.909,97.0,100.0,100.0,100.0,15.977,15.977,4.453,3.453,51.5,-0.065,51.5,55.6,66.7,66.7,0.151,0.151,0.696,0.239,66.7,0.432,66.7,66.7,100.0,100.0,4.065,4.065,-1.758,0.985,24.2,-0.791,24.2,11.1,33.3,33.3,-0.784,-0.784,0.329,-0.837,12.1,-1.49,12.1,0.0,0.0,0.0,-2.187,-2.187,0.969,-2.286,90.9,1.82,90.9,100.0,100.0,100.0,3.074,3.074,2.5,4.0,84.8,1.088,84.8,77.8,33.3,33.3,0.31,0.31,1.209,1.766,27.3,-0.565,27.3,11.1,0.0,0.0,-1.384,-1.384,-0.194,-1.086,23.1,-0.475,23.1,0.0,0.0,0.0,-0.904,-0.904,0.542,-1.0,0.0,-2.501,0.0,0.0,0.0,0.0,-24.984,-24.984,0.989,-8.0
BTCUSDT-SHORT-1779467230000-16,2026-05-22,SHORT,GOOD,WIN,1.86,-0.0408,0.8026,32.4,-0.139,32.4,38.5,,33.3,,-0.184,-3.368,-0.542,51.4,0.138,51.4,61.5,,50.0,,0.538,1.03,0.013,21.4,-0.582,21.4,16.7,,16.7,,-0.706,-0.081,-0.999,40.7,-0.356,40.7,33.3,,33.3,,-0.395,5.53,-0.395,75.7,-0.276,75.7,69.2,,33.3,,-0.661,,0.0,,,,,,,,,,,37.8,0.021,37.8,15.4,,33.3,,-0.33,0.41,-0.711,10.8,-0.331,10.8,7.7,,16.7,,0.308,0.998,-1.356,13.5,-0.906,13.5,23.1,,16.7,,-0.792,0.941,-1.076,32.4,-1.026,32.4,23.1,,33.3,,-0.97,0.0,-1.0,54.1,0.157,54.1,61.5,,66.7,,0.344,0.432,0.447,59.5,0.148,59.5,46.2,,33.3,,-0.211,-1.598,0.572,13.5,-1.111,13.5,7.7,,16.7,,-0.903,-0.1,-1.44,24.3,-0.634,24.3,23.1,,50.0,,-0.025,0.986,-1.0,81.1,0.971,81.1,84.6,,66.7,,0.258,2.0,2.667,32.4,-0.415,32.4,23.1,,16.7,,-1.088,0.928,-0.596,62.2,0.612,62.2,69.2,,66.7,,1.184,1.556,0.505,50.0,-0.366,50.0,57.1,,66.7,,-0.43,0.947,-0.167,35.1,-0.148,35.1,46.2,,66.7,,0.67,0.999,-0.556
BTCUSDT-LONG-1779464653000-14,2026-05-22,LONG,NOISE,LOSS,-1.64,1.6486,1.0249,45.7,-0.026,45.7,63.6,,40.0,,-0.15,-0.104,-0.129,68.6,0.289,68.6,72.7,,60.0,,0.684,3.613,0.774,76.9,0.118,76.9,50.0,,50.0,,-0.329,3.665,2.456,76.0,0.644,76.0,75.0,,75.0,,0.821,-11.453,1.086,94.3,0.635,94.3,81.8,,60.0,,-0.256,,0.895,,,,,,,,,,,91.4,0.998,91.4,72.7,,100.0,,1.809,2.314,1.886,34.3,-0.293,34.3,36.4,,60.0,,-0.463,0.999,-0.369,42.9,-0.425,42.9,45.5,,60.0,,-0.589,0.988,-0.208,31.4,-1.041,31.4,18.2,,40.0,,-0.902,0.0,-1.0,80.0,0.893,80.0,81.8,,80.0,,1.335,-0.743,1.372,68.6,0.347,68.6,63.6,,80.0,,0.243,-2.041,0.977,97.1,2.204,97.1,100.0,,100.0,,3.945,4.041,3.98,57.1,0.223,57.1,72.7,,100.0,,1.904,1.003,0.2,65.7,0.014,65.7,54.5,,20.0,,-1.257,1.25,0.667,48.6,-0.056,48.6,45.5,,20.0,,-0.769,0.989,-0.085,71.4,0.722,71.4,81.8,,100.0,,2.968,1.924,0.683,28.6,-0.454,28.6,40.0,,40.0,,-0.608,0.634,-1.0,31.4,-0.221,31.4,36.4,,40.0,,0.577,0.998,-1.0
BTCUSDT-SHORT-1779465008000-15,2026-05-22,SHORT,GOOD,WIN,1.86,0.1823,1.032,63.9,0.106,63.9,75.0,,50.0,,-0.064,4.643,0.357,83.3,0.331,83.3,83.3,,66.7,,0.632,3.818,0.988,48.1,-0.434,48.1,40.0,,40.0,,-0.673,0.565,-0.402,34.6,-0.533,34.6,20.0,,20.0,,-0.678,-37.27,-0.697,75.0,-0.28,75.0,66.7,,33.3,,-0.661,,0.0,,,,,,,,,,,86.1,0.75,86.1,58.3,,83.3,,0.95,1.846,0.965,0.0,-5.602,0.0,0.0,,0.0,,-4.473,0.976,-18.695,13.9,-0.924,13.9,25.0,,16.7,,-0.828,0.941,-1.12,58.3,0.022,58.3,50.0,,66.7,,0.053,1.335,0.335,47.2,-0.346,47.2,50.0,,50.0,,-0.033,1.449,-0.315,72.2,0.62,72.2,66.7,,83.3,,0.45,-3.878,1.325,27.8,-0.705,27.8,16.7,,33.3,,-0.701,0.446,-0.71,33.3,-0.399,33.3,41.7,,66.7,,0.381,0.99,-0.724,77.8,0.658,77.8,75.0,,50.0,,-0.146,1.75,2.0,50.0,-0.038,50.0,50.0,,33.3,,-0.649,0.998,-0.019,72.2,0.743,72.2,83.3,,100.0,,1.798,1.846,0.706,31.0,-0.445,31.0,50.0,,50.0,,-0.539,0.65,-1.0,5.6,-0.993,5.6,16.7,,33.3,,-0.003,0.993,-3.861
BTCUSDT-LONG-1779458993000-10,2026-05-22,LONG,NOISE,LOSS,-1.64,-0.1005,0.9131,78.1,0.446,78.1,100.0,,,,,10.895,1.024,87.5,0.673,87.5,100.0,,,,,8.53,2.88,21.7,-0.583,21.7,0.0,,,,,-0.082,-1.033,4.5,-1.485,4.5,0.0,,,,,43.899,-1.995,84.4,0.156,84.4,100.0,,,,,,0.553,,,,,,,,,,,53.1,0.356,53.1,12.5,,,,,1.047,0.054,56.2,-0.011,56.2,75.0,,,,,1.001,0.419,6.2,-1.075,6.2,0.0,,,,,0.939,-1.228,31.2,-1.034,31.2,12.5,,,,,0.0,-1.0,37.5,-0.514,37.5,50.0,,,,,1.922,-0.565,25.0,-0.842,25.0,12.5,,,,,3.612,-0.886,9.4,-1.296,9.4,0.0,,,,,-0.239,-1.61,46.9,0.003,46.9,50.0,,,,,0.998,-0.154,65.6,-0.047,65.6,62.5,,,,,1.125,0.333,87.5,1.137,87.5,87.5,,,,,1.22,1.844,40.6,-0.117,40.6,37.5,,,,,0.459,-0.544,100.0,6.291,100.0,100.0,,,,,16.381,40.375,53.1,-0.16,53.1,62.5,,,,,1.0,0.059
BTCUSDT-SHORT-1779461413000-13,2026-05-22,SHORT,GOOD,WIN,1.86,0.3549,1.0155,2.9,-2.877,2.9,0.0,0.0,0.0,-2.264,-2.349,-68.996,-9.55,0.0,-4.451,0.0,0.0,0.0,0.0,-3.389,-3.808,-51.948,-18.564,84.0,0.435,84.0,66.7,66.7,66.7,-0.154,-0.154,7.741,4.851,50.0,-0.08,50.0,33.3,33.3,33.3,-0.001,-0.001,1.78,-0.036,100.0,21.894,100.0,100.0,100.0,100.0,8.285,9.143,,22.25,,,,,,,,,,,38.2,0.048,38.2,10.0,33.3,25.0,0.18,-0.042,0.37,-0.719,32.4,-0.324,32.4,30.0,66.7,50.0,0.098,-0.555,0.999,-0.431,100.0,4.207,100.0,100.0,100.0,100.0,2.472,2.899,1.353,6.718,97.1,1.795,97.1,100.0,100.0,100.0,1.411,1.725,3.53,2.53,0.0,-2.524,0.0,0.0,0.0,0.0,-4.436,-3.419,5.222,-3.083,100.0,2.713,100.0,100.0,100.0,100.0,5.647,5.236,-11.657,4.319,44.1,-0.345,44.1,50.0,66.7,50.0,0.46,-0.029,0.868,-0.17,17.6,-1.28,17.6,10.0,33.3,25.0,-0.794,-1.018,0.973,-1.966,97.1,1.876,97.1,100.0,100.0,100.0,1.408,1.704,2.625,4.333,23.5,-0.773,23.5,10.0,0.0,0.0,-9.175,-2.969,0.852,-1.168,26.5,-0.669,26.5,10.0,0.0,0.0,-1.356,-1.335,-0.391,-1.161,25.9,-0.464,25.9,25.0,33.3,25.0,-0.756,-0.714,0.619,-1.0,0.0,-5.777,0.0,0.0,0.0,0.0,-4.953,-5.636,0.971,-17.118
BTCUSDT-LONG-1779476321000-17,2026-05-22,LONG,NOISE,LOSS,-1.64,0.8929,0.6917,89.5,0.672,89.5,92.9,,,,,24.483,2.512,21.1,-0.324,21.1,21.4,,,,,-4.619,-2.444,55.2,-0.295,55.2,57.1,,,,,1.795,0.584,96.4,2.099,96.4,100.0,,,,,-19.575,3.358,81.6,-0.118,81.6,78.6,,,,,,0.154,,,,,,,,,,,44.7,0.166,44.7,21.4,,,,,0.702,-0.391,52.6,-0.01,52.6,64.3,,,,,1.0,0.126,71.1,0.335,71.1,71.4,,,,,1.059,1.099,50.0,-0.257,50.0,42.9,,,,,0.945,-0.055,92.1,1.279,92.1,100.0,,,,,-1.585,1.888,78.9,0.679,78.9,71.4,,,,,-12.245,1.118,76.3,0.676,76.3,92.9,,,,,2.217,1.536,89.5,1.077,89.5,100.0,,,,,1.019,1.333,39.5,-0.681,39.5,28.6,,,,,0.706,-0.714,39.5,-0.188,39.5,28.6,,,,,0.971,-0.234,15.8,-1.074,15.8,0.0,,,,,-0.825,-1.887,58.1,-0.317,58.1,62.5,,,,,1.167,0.6,26.3,-0.204,26.3,28.6,,,,,0.999,-0.778
BTCUSDT-LONG-1779476493000-18,2026-05-22,LONG,NOISE,LOSS,-1.64,0.5126,1.1308,89.7,0.678,89.7,93.3,,,,,20.91,2.468,87.2,0.599,87.2,93.3,,,,,6.582,2.337,50.0,-0.344,50.0,50.0,,,,,1.028,0.026,3.4,-1.891,3.4,0.0,,,,,31.535,-2.662,74.4,-0.272,74.4,66.7,,,,,,0.0,,,,,,,,,,,33.3,-0.034,33.3,6.7,,,,,0.319,-0.978,7.7,-0.601,7.7,6.7,,,,,0.997,-2.609,41.0,-0.454,41.0,46.7,,,,,0.983,-0.299,74.4,0.701,74.4,80.0,,,,,2.272,1.272,10.3,-1.268,10.3,13.3,,,,,3.798,-1.659,2.6,-1.683,2.6,0.0,,,,,-52.277,-2.104,56.4,-0.056,56.4,66.7,,,,,1.256,0.32,100.0,2.113,100.0,100.0,,,,,1.04,2.8,10.3,-1.16,10.3,0.0,,,,,0.375,-1.667,33.3,-0.268,33.3,26.7,,,,,0.958,-0.342,76.9,0.913,76.9,93.3,,,,,1.969,0.881,75.0,-0.125,75.0,77.8,,,,,1.789,2.5,69.2,0.167,69.2,80.0,,,,,1.001,0.611
