date,round,venue,symbol,regime_bucket,day_return_pct,range_pct,target_2pct_feasible,zone_id,direction,zoneType,status,startTs,confirmedTs,triggerTs,resolvedTs,triggered,reached_raw,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit,moveClusterSize,class_label,feat__cand_pressure_against,feat__cand_absorb_score,feat__cand_refill_with,feat__conf_cycles_seen,feat__conf_age_min,feat__conf_defended_persistence_sec,feat__candidate_to_confirm_min,feat__confirm_to_trigger_min,feat__total_pre_trigger_min,feat__trig_flow_multiplier,feat__trig_break_pct,feat__score_absorption,feat__cand_prior_move_pct,feat__cand_range_compression,feat__conf_opposite_thinning,feat__conf_void_score,feat__trig_side_flow_ok,feat__score_liquidity_void,feat__score_ofi,feat__score_refill,feat__score_trigger,feat__zone_width_pct,feat__target_distance_pct,feat__n_quality_flags
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704137862000-32,SHORT,DISTRIBUTION,INVALIDATED,1704137862000,1704138794000,,1704140019000,False,False,,,,,invalidated_or_expired,0.622174106858562,0.6843915175444183,0.4998878137674058,13.0,15.533333333333333,932.0,15.533333333333333,,,,,0.6000299456699988,0.0,1.0,0.49959038344593143,1.0,,1.0,0.035288688618040666,0.4996553440610199,,0.57593155035058,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704141502000-38,LONG,ACCUMULATION,RESOLVED_FAILED,1704141502000,1704141682000,1704141861000,1704228261000,True,False,,,,,failed_triggered,0.6445040868610468,0.7089544955471515,0.4998646383139611,84.0,3.0,180.0,3.0,2.9833333333333334,5.983333333333333,2.362022691228498,0.0875595685119398,0.6860632482181165,0.0,1.0,0.49998125212682243,1.0,1.0,1.0,0.01445316675177844,0.5002993279642656,1.0,0.19194715268843598,2.0000000000000044,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704140668000-37,LONG,ACCUMULATION,RESOLVED_FAILED,1704140668000,1704141502000,1704141893000,1704228293000,True,False,,,,,failed_triggered,0.5956473352293805,0.6552120687523186,0.49992659879977713,39.0,13.9,834.0,13.9,6.516666666666667,20.416666666666668,2.3734388524792878,0.1876230490688111,0.7089544955471515,0.0,1.0,0.49942674918684943,1.0,1.0,1.0,0.07816512794847819,0.4998646383139611,1.0,0.33205015694983836,1.9999999999999987,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704143170000-39,LONG,ACCUMULATION,INVALIDATED,1704143170000,1704143648000,,1704147529000,False,False,,,,,invalidated_or_expired,0.6207497820401047,0.6828247602441152,0.49944103867321465,31.0,7.966666666666667,478.0,7.966666666666667,,,,,0.6110457116648831,0.0,1.0,0.5002704152857048,1.0,,1.0,0.05125095949538886,0.4998763615692776,,0.19670698778701204,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704148110000-40,SHORT,DISTRIBUTION,INVALIDATED,1704148110000,1704148516000,,1704151116000,False,False,,,,,invalidated_or_expired,0.5873576366439548,0.6460934003083503,0.5001791821059725,41.0,6.766666666666667,406.0,6.766666666666667,,,,,0.6704100311184331,0.0,1.0,0.49951896018261654,1.0,,1.0,-0.012172208152928682,0.5002379320925513,,0.15832454144556599,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704140107000-35,SHORT,DISTRIBUTION,INVALIDATED,1704140107000,1704141180000,,1704151668000,False,False,,,,,invalidated_or_expired,0.5880740751957118,0.646881482715283,0.5009105294493393,109.0,17.883333333333333,1073.0,17.883333333333333,,,,,0.6024247805744339,0.0,1.0,0.5002362915687656,1.0,,1.0,-0.011988320833571878,0.4990064744037863,,0.3932405753609638,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704140154000-36,SHORT,DISTRIBUTION,INVALIDATED,1704140154000,1704141180000,,1704151668000,False,False,,,,,invalidated_or_expired,0.5701367208526213,0.6271503929378835,0.4996089155458135,83.0,17.1,1026.0,17.1,,,,,0.6024247805744339,0.0,1.0,0.5002362915687656,1.0,,1.0,0.04876242731764163,0.4990064744037863,,0.3932405753609638,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704152575000-41,SHORT,DISTRIBUTION,NO_TRIGGER,1704152575000,1704152908000,,,False,False,,,,,no_trigger,0.5709636173427874,0.6280599790770662,0.5001889651888329,10.0,5.55,333.0,5.55,,,,,0.6082148048172757,0.0,1.0,0.5003152590626064,1.0,,1.0,0.0586064953123064,0.4999608549283645,,0.4256269315318097,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704152673000-42,LONG,ACCUMULATION,NO_TRIGGER,1704152673000,1704153487000,,,False,False,,,,,no_trigger,0.5620346506300115,0.6182381156930127,0.5002175977548131,21.0,13.566666666666666,814.0,13.566666666666666,,,,,0.6553485281086936,0.0,1.0,0.5002440107605048,1.0,,1.0,0.03653305724005325,0.5002747629203025,,0.37996808268105486,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704153487000-43,LONG,ACCUMULATION,NO_TRIGGER,1704153487000,,,,False,False,,,,,no_trigger,0.5957713891897214,0.6553485281086936,0.5002747629203025,,,,,,,,,0.6553485281086936,0.0,1.0,,,,1.0,0.01644157369348209,0.5002747629203025,,0.16711529769802583,,0.0
