zone_id,venue,date,final_shadow_decision,hybrid_decision,m4_thin_decision,target_hit,stop_hit,timeout,result,pnl_after_cost,MFE,MAE,hit_2pct,hit_2_5pct,hit_3pct,time_to_2pct_min,time_to_2_5pct_min,time_to_3pct_min
BTC-USDT-SWAP-SHORT-1774554260000-42,OKX_MARCH,2026-03-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.528,-1.221,1,1,1,890.1,891.3,907.0
BTC-USDT-SWAP-SHORT-1774556212000-43,OKX_MARCH,2026-03-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.241,-0.266,1,1,1,736.4,857.5,858.8
BTC-USDT-SWAP-SHORT-1774556314000-44,OKX_MARCH,2026-03-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.139,-0.374,1,1,1,736.6,855.9,857.1
BTC-USDT-SWAP-LONG-1774557042000-45,OKX_MARCH,2026-03-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.065,-5.234,0,0,0,,,
BTC-USDT-SWAP-LONG-1774558729000-46,OKX_MARCH,2026-03-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.253,-5.041,0,0,0,,,
BTC-USDT-SWAP-LONG-1774564434000-47,OKX_MARCH,2026-03-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.59,-4.722,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774564730000-48,OKX_MARCH,2026-03-26,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.717,-0.595,1,1,1,715.5,716.7,732.2
BTC-USDT-SWAP-LONG-1774565554000-49,OKX_MARCH,2026-03-26,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.529,-4.78,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774570637000-2,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.858,-0.446,1,1,1,616.8,618.3,618.5
BTC-USDT-SWAP-LONG-1774570334000-1,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.609,-4.704,0,0,0,,,
BTC-USDT-SWAP-LONG-1774571281000-3,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.638,-4.677,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774572338000-4,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.702,-0.611,1,1,1,575.7,577.0,592.4
BTC-USDT-SWAP-SHORT-1774573301000-5,OKX_MARCH,2026-03-27,ACCEPT,HYBRID_PASS,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.82,-0.487,1,1,1,561.8,563.0,565.7
BTC-USDT-SWAP-LONG-1774576895000-6,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.112,-5.174,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774577539000-8,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.096,-0.026,1,1,1,382.9,502.2,503.3
BTC-USDT-SWAP-LONG-1774576961000-7,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.098,-5.027,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774578177000-9,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.028,-0.028,1,1,1,363.8,482.7,483.9
BTC-USDT-SWAP-LONG-1774585514000-10,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.61,-4.379,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774585870000-11,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.45,-0.536,1,1,1,358.1,359.3,376.0
BTC-USDT-SWAP-LONG-1774587127000-12,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.538,-4.448,0,0,0,,,
BTC-USDT-SWAP-LONG-1774594419000-13,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.368,-4.609,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774598331000-14,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.315,-0.027,1,1,1,145.8,148.4,162.5
BTC-USDT-SWAP-SHORT-1774600484000-17,OKX_MARCH,2026-03-27,ACCEPT,HYBRID_PASS,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.285,-0.428,1,1,1,132.4,313.8,345.4
BTC-USDT-SWAP-SHORT-1774600392000-16,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.285,-0.428,1,1,1,132.4,313.8,345.4
BTC-USDT-SWAP-LONG-1774599878000-15,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.308,-3.4,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774608293000-18,OKX_MARCH,2026-03-27,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.1168,1.279,-0.685,0,0,0,,,
BTC-USDT-SWAP-LONG-1774609222000-19,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.234,-1.721,0,0,0,,,
BTC-USDT-SWAP-LONG-1774610486000-20,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.265,-1.691,0,0,0,,,
BTC-USDT-SWAP-LONG-1774612561000-21,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.154,-1.693,0,0,0,,,
BTC-USDT-SWAP-LONG-1774620007000-22,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.6469,1.441,-1.03,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774620613000-23,OKX_MARCH,2026-03-27,REJECT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.417,-2.07,0,0,0,,,
BTC-USDT-SWAP-LONG-1774623813000-24,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.682,1.419,-1.052,0,0,0,,,
BTC-USDT-SWAP-LONG-1774626472000-26,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.788,1.473,-1.215,0,0,0,,,
BTC-USDT-SWAP-LONG-1774626322000-25,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.788,1.473,-1.215,0,0,0,,,
BTC-USDT-SWAP-LONG-1774628406000-28,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.069,-0.635,1,0,0,1372.2,,
BTC-USDT-SWAP-LONG-1774628331000-27,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.069,-0.635,1,0,0,1372.2,,
BTC-USDT-SWAP-LONG-1774633774000-29,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.509,-0.207,1,1,0,1187.4,1287.5,
BTC-USDT-SWAP-SHORT-1774634948000-30,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.287,-2.427,0,0,0,,,
BTC-USDT-SWAP-LONG-1774635434000-32,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.416,-0.073,1,0,0,1146.3,,
BTC-USDT-SWAP-SHORT-1774635234000-31,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.212,-2.273,0,0,0,,,
BTC-USDT-SWAP-LONG-1774655103000-33,OKX_MARCH,2026-03-27,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.0374,1.529,-0.573,0,0,0,,,
BTC-USDT-SWAP-LONG-1774657037000-3,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.0282,1.498,-0.603,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774656577000-2,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.0832,0.79,-1.308,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774656525000-1,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.0832,0.79,-1.308,0,0,0,,,
BTC-USDT-SWAP-LONG-1774659275000-4,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.12,1.419,-0.681,0,0,0,,,
BTC-USDT-SWAP-LONG-1774660665000-6,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.2886,1.597,-0.506,0,0,0,,,
BTC-USDT-SWAP-LONG-1774660589000-5,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.2886,1.597,-0.506,0,0,0,,,
BTC-USDT-SWAP-LONG-1774662071000-7,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.235,1.745,-0.361,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774662687000-8,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.348,-1.759,0,0,0,,,
BTC-USDT-SWAP-LONG-1774664758000-10,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.6923,1.964,-0.097,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774663765000-9,OKX_MARCH,2026-03-28,ACCEPT,HYBRID_PASS,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.039,-2.002,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774665979000-11,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.047,-1.811,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774672561000-12,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.228,-1.59,0,0,0,,,
BTC-USDT-SWAP-LONG-1774679676000-13,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.2273,1.328,-0.485,0,0,0,,,
BTC-USDT-SWAP-LONG-1774685109000-14,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.0941,1.259,-0.553,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774686604000-15,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.3795,0.636,-1.175,0,0,0,,,
BTC-USDT-SWAP-LONG-1774690718000-16,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.3117,1.557,-0.261,0,0,0,,,
BTC-USDT-SWAP-LONG-1774706252000-18,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.5726,0.774,-0.831,0,0,0,,,
BTC-USDT-SWAP-LONG-1774706385000-19,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.619,0.773,-0.832,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774705080000-17,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.2757,0.821,-0.784,0,0,0,,,
BTC-USDT-SWAP-LONG-1774712731000-20,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.8775,0.192,-1.139,0,0,0,,,
BTC-USDT-SWAP-LONG-1774716427000-21,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.6454,0.38,-0.953,0,0,0,,,
BTC-USDT-SWAP-LONG-1774735104000-22,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.6139,0.782,-0.706,0,0,0,,,
BTC-USDT-SWAP-LONG-1774736087000-23,OKX_MARCH,2026-03-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.7175,0.567,-0.918,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774742430000-1,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.22,-1.068,1,0,0,1358.7,,
BTC-USDT-SWAP-SHORT-1774742801000-2,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.249,-1.038,1,0,0,1354.1,,
BTC-USDT-SWAP-LONG-1774742870000-3,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.202,-2.09,0,0,0,,,
BTC-USDT-SWAP-LONG-1774743999000-4,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.113,-2.176,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774746731000-5,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.372,-0.911,1,0,0,1286.6,,
BTC-USDT-SWAP-SHORT-1774750254000-6,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.568,-0.709,1,1,0,1217.0,1217.2,
BTC-USDT-SWAP-SHORT-1774751295000-7,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.434,-0.847,1,0,0,1208.3,,
BTC-USDT-SWAP-SHORT-1774752923000-8,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.704,-1.141,1,1,0,1186.8,1187.0,
BTC-USDT-SWAP-LONG-1774753216000-9,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.1,-2.742,0,0,0,,,
BTC-USDT-SWAP-LONG-1774754966000-10,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.813,-3.019,0,0,0,,,
BTC-USDT-SWAP-LONG-1774755666000-11,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.926,-2.91,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774757504000-12,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.745,-1.286,1,1,0,1085.8,1086.0,
BTC-USDT-SWAP-LONG-1774760584000-13,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.653,-2.631,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774760707000-14,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.59,-1.697,1,1,0,1050.8,1051.0,
BTC-USDT-SWAP-LONG-1774762457000-15,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.77,-2.52,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774763331000-16,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.739,-1.541,1,1,0,1007.0,1007.1,
BTC-USDT-SWAP-SHORT-1774768706000-17,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.519,-1.771,1,1,0,910.3,914.6,
BTC-USDT-SWAP-LONG-1774777150000-18,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.062,-2.443,1,0,0,1341.3,,
BTC-USDT-SWAP-SHORT-1774779062000-19,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.323,-2.187,1,0,0,751.3,,
BTC-USDT-SWAP-LONG-1774780706000-20,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.114,-2.393,1,0,0,1272.6,,
BTC-USDT-SWAP-LONG-1774783251000-21,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.775,-2.717,0,0,0,,,
BTC-USDT-SWAP-LONG-1774784312000-22,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.759,-2.812,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774805237000-23,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.937,-2.999,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774826131000-24,OKX_MARCH,2026-03-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.254,-3.442,0,0,0,,,
BTC-USDT-SWAP-LONG-1774829268000-2,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.551,-0.149,1,1,1,155.0,258.1,474.5
BTC-USDT-SWAP-LONG-1774829318000-3,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.57,-0.131,1,1,1,153.6,154.3,473.4
BTC-USDT-SWAP-LONG-1774829392000-4,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.567,-0.133,1,1,1,151.6,247.7,471.3
BTC-USDT-SWAP-SHORT-1774828839000-1,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.737,-2.447,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774830283000-5,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.282,-2.917,0,0,0,,,
BTC-USDT-SWAP-LONG-1774834220000-6,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.46,-0.527,1,0,0,424.8,,
BTC-USDT-SWAP-LONG-1774834280000-7,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.718,-0.547,1,1,0,423.8,1439.7,
BTC-USDT-SWAP-LONG-1774836861000-8,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.522,-0.744,1,1,0,656.8,1389.2,
BTC-USDT-SWAP-LONG-1774836898000-9,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.522,-0.744,1,1,0,656.8,1389.2,
BTC-USDT-SWAP-LONG-1774840912000-11,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.7201,1.769,-1.472,0,0,0,,,
BTC-USDT-SWAP-LONG-1774841502000-12,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,0.8272,1.743,-1.498,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774840595000-10,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.418,-1.825,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774842906000-13,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.349,-1.897,0,0,0,,,
BTC-USDT-SWAP-LONG-1774843669000-14,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.497,-1.735,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774844011000-15,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.69,-1.544,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774846621000-17,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.038,-1.185,1,0,0,864.6,,
BTC-USDT-SWAP-SHORT-1774846778000-18,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.029,-1.194,1,0,0,860.8,,
BTC-USDT-SWAP-LONG-1774846274000-16,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.134,-2.087,0,0,0,,,
BTC-USDT-SWAP-LONG-1774847323000-19,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.098,-2.122,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774852538000-20,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.587,-1.65,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774858134000-21,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.249,-0.967,1,0,0,639.7,,
BTC-USDT-SWAP-LONG-1774858984000-22,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.968,-2.248,0,0,0,,,
BTC-USDT-SWAP-LONG-1774872672000-23,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.833,-2.769,0,0,0,,,
BTC-USDT-SWAP-LONG-1774873140000-24,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.738,-2.861,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774874303000-25,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.77,-0.832,1,1,0,369.3,1274.2,
BTC-USDT-SWAP-LONG-1774878475000-26,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.975,-2.632,0,0,0,,,
BTC-USDT-SWAP-LONG-1774882904000-27,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.881,-2.723,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774891237000-28,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.238,-2.699,0,0,0,,,
BTC-USDT-SWAP-LONG-1774891865000-29,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.619,-1.315,1,1,0,460.7,1401.5,
BTC-USDT-SWAP-SHORT-1774896600000-30,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.924,-3.026,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774897033000-31,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.887,-3.064,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774898345000-34,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.519,-3.447,0,0,0,,,
BTC-USDT-SWAP-SHORT-1774898653000-35,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.558,-3.407,0,0,0,,,
BTC-USDT-SWAP-LONG-1774898021000-32,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.383,-0.581,1,1,1,343.6,353.3,354.0
BTC-USDT-SWAP-LONG-1774898078000-33,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.383,-0.581,1,1,1,343.6,353.3,354.0
BTC-USDT-SWAP-LONG-1774900481000-36,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.105,-0.848,1,1,1,322.3,329.8,1270.8
BTC-USDT-SWAP-SHORT-1774900746000-37,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.018,-2.928,0,0,0,,,
BTC-USDT-SWAP-LONG-1774906773000-38,OKX_MARCH,2026-03-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.535,-1.397,1,1,0,223.3,1164.6,
