window_id,exchange,ts_min,date,ts_iso,direction_candidate,entry_price,future_mfe_pct,future_mae_pct,hit2,hit2_5,hit3,loss,timeout,outcome,time_to_2_min,time_to_2_5_min,time_to_3_min,prior_move_60m,prior_move_180m,local_vol_180m,dist_from_recent_low_pct,dist_from_recent_high_pct,bounce_into_pivot_pct,spread_bps,depth_imbalance,net_taker_30m,taker_imb_30m,cvd_delta_60m,price_change_30m,sell_frac_30m,trade_count_spike,effort_vs_result_raw,vol_30m_btc
W1_NOVEMBER,OKX,29396123,2025-11-21,2025-11-21T23:23:00+00:00,SHORT,84831.05,1.187,0.748,0,0,0,0,1,TIMEOUT,,,,0.087,1.372,0.109,1.672,0.61,0.903,0.012,0.1739,1539.31,0.0105,10216.94,0.462,0.495,0.89,0.0049,146195.37
W1_NOVEMBER,OKX,29396232,2025-11-22,2025-11-22T01:12:00+00:00,LONG,84680.05,0.569,1.011,0,0,0,0,1,TIMEOUT,,,,-0.76,-0.466,0.091,0.718,0.919,0.553,0.012,0.0672,-17722.21,-0.1098,-32723.27,-0.372,0.555,1.08,0.0409,161363.43
W1_NOVEMBER,OKX,29396240,2025-11-22,2025-11-22T01:20:00+00:00,SHORT,84844.15,1.203,0.375,0,0,0,0,1,TIMEOUT,,,,-0.415,-0.242,0.092,0.914,0.727,0.358,0.012,0.1924,18222.55,0.1522,-20991.02,0.151,0.424,0.98,0.0229,119762.83
W1_NOVEMBER,OKX,29396320,2025-11-22,2025-11-22T02:40:00+00:00,LONG,84347.85,0.471,0.871,0,0,0,0,1,TIMEOUT,,,,-0.765,-0.806,0.079,0.323,1.308,0.565,0.012,-0.0791,-30456.23,-0.1533,-43850.93,-0.474,0.577,0.99,0.0727,198632.05
W1_NOVEMBER,OKX,29396349,2025-11-22,2025-11-22T03:09:00+00:00,SHORT,84507.45,1.175,0.281,0,0,0,0,1,TIMEOUT,,,,-0.45,-0.983,0.077,0.382,1.121,0.31,0.015,-0.2284,30694.06,0.2533,-12229.41,0.227,0.373,0.8,0.0575,121194.46
W1_NOVEMBER,OKX,29396402,2025-11-22,2025-11-22T04:02:00+00:00,SHORT,84410.05,1.061,0.397,0,0,0,0,1,TIMEOUT,,,,0.014,-0.395,0.069,0.234,1.235,0.311,0.012,-0.1255,6421.2,0.0968,20019.03,0.015,0.452,0.74,0.0014,66316.36
W1_NOVEMBER,OKX,29396457,2025-11-22,2025-11-22T04:57:00+00:00,SHORT,84152.75,0.759,0.704,0,0,0,0,1,TIMEOUT,,,,-0.315,-1.009,0.071,0.392,1.185,0.474,0.012,-0.184,-5497.61,-0.0455,-9004.57,0.131,0.523,1.0,-0.0059,120867.47
W1_NOVEMBER,OKX,29396509,2025-11-22,2025-11-22T05:49:00+00:00,SHORT,84060.05,0.649,0.815,0,0,0,0,1,TIMEOUT,,,,0.072,-0.288,0.071,0.282,1.294,0.339,0.012,0.0324,9272.0,0.1043,7627.58,0.053,0.448,0.89,0.0055,88863.22
W1_NOVEMBER,OKX,29396615,2025-11-22,2025-11-22T07:35:00+00:00,SHORT,84405.15,1.055,0.254,0,0,0,0,1,TIMEOUT,,,,-0.273,0.648,0.062,0.693,0.401,0.213,0.012,0.0185,-91.81,-0.0013,-8783.05,-0.075,0.501,0.84,0.0001,70701.63
W1_NOVEMBER,OKX,29396681,2025-11-22,2025-11-22T08:41:00+00:00,LONG,83967.55,0.743,0.54,0,0,0,0,1,TIMEOUT,,,,-0.613,0.097,0.058,0.143,0.917,0.71,0.012,0.4867,-17069.27,-0.1256,-27759.3,-0.557,0.563,1.21,0.07,135855.25
W1_NOVEMBER,OKX,29396714,2025-11-22,2025-11-22T09:14:00+00:00,SHORT,84270.05,0.897,0.615,0,0,0,0,1,TIMEOUT,,,,-0.263,0.03,0.056,0.504,0.561,0.481,0.012,-0.1073,29176.16,0.1859,13082.52,0.278,0.407,1.07,0.0516,156964.0
W1_NOVEMBER,OKX,29396774,2025-11-22,2025-11-22T10:14:00+00:00,SHORT,84134.55,0.737,0.777,0,0,0,0,1,TIMEOUT,,,,-0.161,-0.353,0.06,0.335,0.72,0.389,0.012,-0.0606,19046.31,0.1866,-12424.47,0.257,0.407,0.92,0.0479,102044.09
W1_NOVEMBER,OKX,29396824,2025-11-22,2025-11-22T11:04:00+00:00,SHORT,83641.95,0.06,1.37,0,0,0,0,1,TIMEOUT,,,,-0.386,-0.935,0.063,0.153,1.156,0.268,0.012,-0.2243,7311.0,0.0552,-1803.9,-0.052,0.472,1.07,-0.0029,132334.84
W1_NOVEMBER,OKX,29396907,2025-11-22,2025-11-22T12:27:00+00:00,LONG,83618.05,1.399,0.024,0,0,0,0,1,TIMEOUT,,,,-0.727,-0.536,0.068,0.124,0.815,0.694,0.012,0.1506,-11529.3,-0.0861,-8021.35,-0.658,0.543,0.95,0.0566,133961.38
W1_NOVEMBER,OKX,29396933,2025-11-22,2025-11-22T12:53:00+00:00,SHORT,83791.65,0.164,1.189,0,0,0,0,1,TIMEOUT,,,,-0.498,-0.224,0.065,0.332,0.609,0.328,0.012,-0.2385,4747.89,0.0579,-6186.46,0.069,0.471,0.75,0.004,82023.43
W1_NOVEMBER,OKX,29397135,2025-11-22,2025-11-22T16:15:00+00:00,SHORT,84525.05,0.364,0.73,0,0,0,0,1,TIMEOUT,,,,0.172,0.591,0.062,1.117,0.079,0.659,0.012,0.022,18137.42,0.197,-18361.89,0.565,0.401,0.88,0.1113,92059.68
W1_NOVEMBER,OKX,29397211,2025-11-22,2025-11-22T17:31:00+00:00,SHORT,84594.95,0.446,0.647,0,0,0,0,1,TIMEOUT,,,,0.043,0.16,0.059,1.074,0.228,0.287,0.012,-0.0253,-4956.1,-0.061,4237.97,0.036,0.53,0.84,-0.0022,81312.12
W1_NOVEMBER,OKX,29397252,2025-11-22,2025-11-22T18:12:00+00:00,SHORT,84554.25,0.398,0.695,0,0,0,0,1,TIMEOUT,,,,0.158,0.311,0.055,0.673,0.276,0.206,0.012,-0.2474,1188.62,0.0269,4605.0,0.095,0.487,0.62,0.0026,44132.22
W1_NOVEMBER,OKX,29397291,2025-11-22,2025-11-22T18:51:00+00:00,SHORT,84589.05,0.439,0.654,0,0,0,0,1,TIMEOUT,,,,0.105,0.562,0.052,0.714,0.235,0.192,0.012,0.4334,-1350.47,-0.0407,-2818.27,0.058,0.52,0.66,-0.0024,33142.57
W1_NOVEMBER,OKX,29397354,2025-11-22,2025-11-22T19:54:00+00:00,SHORT,84611.65,0.466,0.627,0,0,0,0,1,TIMEOUT,,,,0.053,-0.01,0.044,0.635,0.208,0.243,0.012,0.3816,3236.21,0.1083,11769.21,0.023,0.446,0.84,0.0024,29885.23
W1_NOVEMBER,OKX,29397433,2025-11-22,2025-11-22T21:13:00+00:00,LONG,84249.05,1.06,0.009,0,0,0,0,1,TIMEOUT,,,,-0.565,-0.401,0.045,0.037,0.595,0.298,0.012,0.2604,-1945.45,-0.0252,-4380.24,-0.259,0.513,1.31,0.0065,77080.03
W1_NOVEMBER,OKX,29397464,2025-11-22,2025-11-22T21:44:00+00:00,SHORT,84370.85,0.153,0.914,0,0,0,0,1,TIMEOUT,,,,-0.018,-0.165,0.045,0.182,0.452,0.17,0.012,0.1059,-984.99,-0.0284,-1598.04,0.143,0.514,0.88,-0.0041,34714.85
W1_NOVEMBER,OKX,29397496,2025-11-22,2025-11-22T22:16:00+00:00,SHORT,84511.35,0.034,0.747,0,0,0,0,1,TIMEOUT,,,,0.203,-0.211,0.046,0.349,0.286,0.473,0.012,0.1768,5381.9,0.0971,3460.64,0.224,0.451,1.0,0.0218,55443.04
W3_JANUARY,Bybit,29492701,2026-01-28,2026-01-28T01:01:00+00:00,SHORT,89416.95,0.669,0.042,0,0,0,0,1,TIMEOUT,,,,0.283,,0.044,0.345,0.014,0.332,0.011,0.1826,64.288,0.1548,81.272,0.206,0.423,1.03,0.0318,415.324
W3_JANUARY,Bybit,29492758,2026-01-28,2026-01-28T01:58:00+00:00,SHORT,89373.05,0.624,0.041,0,0,0,0,1,TIMEOUT,,,,0.02,,0.044,0.296,0.091,0.242,0.011,0.375,11.646,0.0231,-70.646,0.099,0.488,0.94,0.0023,504.56
W3_JANUARY,Bybit,29492872,2026-01-28,2026-01-28T03:52:00+00:00,SHORT,89108.05,0.328,0.793,0,0,0,0,1,TIMEOUT,,,,-0.037,-0.222,0.041,0.16,0.387,0.174,0.011,-0.4313,48.986,0.1179,-80.799,0.1,0.441,0.88,0.0118,415.366
W3_JANUARY,Bybit,29492921,2026-01-28,2026-01-28T04:41:00+00:00,SHORT,89043.25,0.256,1.176,0,0,0,0,1,TIMEOUT,,,,-0.029,-0.226,0.036,0.253,0.459,0.264,0.011,-0.0467,78.78,0.0928,-5.716,0.108,0.454,1.36,0.01,848.538
W3_JANUARY,Bybit,29492985,2026-01-28,2026-01-28T05:45:00+00:00,SHORT,88987.55,0.193,1.557,0,0,0,1,0,LOSS,,,,0.025,-0.182,0.033,0.19,0.472,0.194,0.011,0.2536,-145.867,-0.2124,-303.999,0.104,0.606,0.98,-0.0221,686.617
W3_JANUARY,Bybit,29493038,2026-01-28,2026-01-28T06:38:00+00:00,SHORT,89197.95,0.429,1.32,0,0,0,0,1,TIMEOUT,,,,0.281,0.162,0.035,0.427,0.095,0.148,0.011,-0.2193,12.29,0.0293,40.475,0.031,0.485,0.78,0.0009,419.576
W3_JANUARY,Bybit,29493213,2026-01-28,2026-01-28T09:33:00+00:00,SHORT,89099.35,0.259,1.432,0,0,0,0,1,TIMEOUT,,,,0.124,-0.203,0.037,0.319,0.262,0.332,0.011,0.1594,193.523,0.2513,119.505,0.227,0.374,1.24,0.0571,769.941
W3_JANUARY,Bybit,29493291,2026-01-28,2026-01-28T10:51:00+00:00,SHORT,89433.05,0.631,1.139,0,0,0,0,1,TIMEOUT,,,,0.04,0.238,0.045,0.695,0.127,0.205,0.011,-0.234,-35.983,-0.0494,122.157,0.105,0.525,0.69,-0.0052,728.987
W3_JANUARY,Bybit,29493333,2026-01-28,2026-01-28T11:33:00+00:00,SHORT,89391.35,0.585,1.187,0,0,0,0,1,TIMEOUT,,,,-0.024,0.452,0.044,0.648,0.174,0.169,0.011,0.104,-20.852,-0.048,-27.065,0.059,0.524,0.5,-0.0029,433.966
W3_JANUARY,Bybit,29493408,2026-01-28,2026-01-28T12:48:00+00:00,SHORT,89961.05,1.215,0.546,0,0,0,0,1,TIMEOUT,,,,0.276,0.774,0.051,1.29,0.144,0.241,0.011,0.3824,-22.211,-0.0218,201.225,0.074,0.511,0.72,-0.0016,1016.885
W3_JANUARY,Bybit,29493522,2026-01-28,2026-01-28T14:42:00+00:00,LONG,89695.5,0.843,0.929,0,0,0,0,1,TIMEOUT,,,,-0.674,0.172,0.058,0.458,0.752,0.593,0.012,0.1258,-444.112,-0.1861,-502.804,-0.53,0.593,1.17,0.0986,2386.448
W3_JANUARY,Bybit,29493556,2026-01-28,2026-01-28T15:16:00+00:00,LONG,89099.45,1.518,0.266,0,0,0,0,1,TIMEOUT,,,,-1.152,-0.858,0.066,0.26,1.411,1.026,0.011,0.1829,209.691,0.0462,-305.182,-0.432,0.477,1.75,-0.0199,4540.789
W3_JANUARY,Bybit,29493587,2026-01-28,2026-01-28T15:47:00+00:00,SHORT,89299.75,0.49,1.29,0,0,0,0,1,TIMEOUT,,,,-0.148,-0.758,0.07,0.485,1.19,0.506,0.011,-0.1985,512.466,0.2048,629.196,0.219,0.398,0.95,0.0449,2501.834
W3_JANUARY,Bybit,29493631,2026-01-28,2026-01-28T16:31:00+00:00,SHORT,89552.25,0.77,1.005,0,0,0,0,1,TIMEOUT,,,,0.273,-0.682,0.074,0.77,0.91,0.578,0.011,-0.2451,192.172,0.1268,55.422,0.112,0.437,0.77,0.0143,1515.068
W3_JANUARY,Bybit,29493668,2026-01-28,2026-01-28T17:08:00+00:00,SHORT,89552.15,0.77,1.005,0,0,0,0,1,TIMEOUT,,,,0.237,-0.685,0.077,0.769,0.91,0.297,0.011,-0.1527,-50.513,-0.0504,171.446,-0.088,0.525,0.58,0.0045,1002.401
W3_JANUARY,Bybit,29493707,2026-01-28,2026-01-28T17:47:00+00:00,SHORT,89848.25,1.265,0.672,0,0,0,0,1,TIMEOUT,,,,0.279,0.465,0.079,1.103,0.541,0.647,0.014,0.0074,303.141,0.1283,184.713,0.293,0.436,1.07,0.0376,2363.153
W3_JANUARY,Bybit,29493774,2026-01-28,2026-01-28T18:54:00+00:00,LONG,89431.75,0.371,1.53,0,0,0,1,0,LOSS,,,,-1.128,-0.094,0.083,0.634,1.128,0.538,0.011,0.2315,-197.142,-0.1447,-2038.841,-0.492,0.572,0.71,0.0712,1362.362
W3_JANUARY,Bybit,29493843,2026-01-28,2026-01-28T20:03:00+00:00,SHORT,89450.05,1.948,0.35,0,0,0,0,1,TIMEOUT,,,,0.275,-0.212,0.097,0.507,1.108,0.609,0.011,-0.0223,206.294,0.0996,322.897,0.17,0.45,0.91,0.017,2071.434
W3_JANUARY,Bybit,29493904,2026-01-28,2026-01-28T21:04:00+00:00,LONG,88935.75,0.563,1.381,0,0,0,0,1,TIMEOUT,,,,-0.65,-0.881,0.086,0.082,1.676,0.566,0.011,-0.1385,-114.498,-0.0463,105.044,-0.481,0.523,0.88,0.0223,2474.794
W3_JANUARY,Bybit,29493944,2026-01-28,2026-01-28T21:44:00+00:00,SHORT,89380.65,1.872,0.054,0,0,0,0,1,TIMEOUT,,,,0.207,-0.23,0.084,0.583,1.184,0.463,0.011,0.2658,104.113,0.1302,265.922,0.236,0.435,0.36,0.0307,799.585
W3_JANUARY,Bybit,29494009,2026-01-28,2026-01-28T22:49:00+00:00,SHORT,89256.25,1.735,0.193,0,0,0,0,1,TIMEOUT,,,,-0.112,-0.125,0.056,0.443,0.565,0.206,0.011,0.1247,-105.576,-0.2685,-190.088,0.109,0.634,0.35,-0.0292,393.14
W3_JANUARY,Bybit,29494045,2026-01-28,2026-01-28T23:25:00+00:00,SHORT,89352.05,1.84,0.0,0,0,0,0,1,TIMEOUT,,,,0.22,-0.27,0.052,0.551,0.458,0.142,0.011,-0.1246,24.667,0.0533,-15.153,-0.01,0.473,0.61,-0.0005,462.739
W3_JANUARY,Bybit,29494196,2026-01-29,2026-01-29T01:56:00+00:00,LONG,88541.95,0.179,0.942,0,0,0,0,1,TIMEOUT,,,,-0.527,-0.916,0.05,0.041,0.991,0.383,0.011,-0.2047,-104.464,-0.056,-380.372,-0.198,0.528,1.87,0.0111,1864.924
W3_JANUARY,Bybit,29494233,2026-01-29,2026-01-29T02:33:00+00:00,LONG,88235.85,0.201,0.599,0,0,0,0,1,TIMEOUT,,,,-0.613,-1.101,0.058,0.102,1.333,0.629,0.013,-0.0787,-320.957,-0.136,-329.619,-0.384,0.568,1.72,0.0522,2360.687
W3_JANUARY,Bybit,29494277,2026-01-29,2026-01-29T03:17:00+00:00,SHORT,88045.25,0.299,0.418,0,0,0,0,1,TIMEOUT,,,,-0.553,-1.086,0.067,0.385,1.546,0.504,0.011,-0.325,8.587,0.0029,-628.752,0.222,0.499,1.6,0.0007,2919.215
W3_JANUARY,Bybit,29494355,2026-01-29,2026-01-29T04:35:00+00:00,SHORT,88111.15,0.465,0.342,0,0,0,0,1,TIMEOUT,,,,0.152,-0.824,0.062,0.46,1.122,0.343,0.011,-0.0366,117.178,0.1958,171.251,0.081,0.402,0.4,0.0159,598.354
W3_JANUARY,Bybit,29494386,2026-01-29,2026-01-29T05:06:00+00:00,SHORT,88269.35,0.643,0.163,0,0,0,0,1,TIMEOUT,,,,0.292,-0.435,0.059,0.641,0.904,0.288,0.011,-0.6165,577.577,0.5864,683.49,0.171,0.207,0.47,0.1,984.911
W3_JANUARY,Bybit,29494473,2026-01-29,2026-01-29T06:33:00+00:00,SHORT,88278.15,0.653,0.153,0,0,0,0,1,TIMEOUT,,,,0.067,0.42,0.032,0.651,0.095,0.156,0.011,-0.4808,60.42,0.157,112.828,0.056,0.422,0.67,0.0088,384.866
W3_JANUARY,Bybit,29494505,2026-01-29,2026-01-29T07:05:00+00:00,SHORT,88316.25,2.168,0.109,1,0,0,0,0,WIN,478,,,0.071,0.314,0.031,0.5,0.052,0.14,0.011,-0.0939,41.419,0.1441,88.681,0.03,0.428,0.66,0.0044,287.353
W3_JANUARY,Bybit,29494550,2026-01-29,2026-01-29T07:50:00+00:00,SHORT,88302.15,2.153,0.125,1,0,0,0,0,WIN,433,,,0.055,0.095,0.028,0.484,0.07,0.165,0.011,0.4791,79.286,0.1903,58.151,0.007,0.405,1.06,0.0014,416.55
W3_JANUARY,Bybit,29494591,2026-01-29,2026-01-29T08:31:00+00:00,SHORT,88314.15,2.166,0.059,1,0,0,0,0,WIN,392,,,0.078,0.137,0.035,0.499,0.112,0.611,0.011,-0.3752,307.083,0.142,325.656,0.097,0.429,2.5,0.0138,2162.817
W3_JANUARY,Bybit,29494661,2026-01-29,2026-01-29T09:41:00+00:00,SHORT,87965.65,2.17,0.182,1,0,0,0,0,WIN,328,,,-0.245,-0.356,0.042,0.102,0.506,0.171,0.011,-0.2005,34.452,0.0653,-124.459,-0.009,0.467,0.52,-0.0006,527.634
W3_JANUARY,Bybit,29494704,2026-01-29,2026-01-29T10:24:00+00:00,SHORT,87896.85,2.094,0.26,1,0,0,0,0,WIN,285,,,-0.129,-0.467,0.043,0.131,0.584,0.168,0.011,-0.231,37.089,0.0432,-61.637,0.032,0.478,0.78,0.0014,859.141
W3_JANUARY,Bybit,29494736,2026-01-29,2026-01-29T10:56:00+00:00,SHORT,87903.85,2.102,0.252,1,0,0,0,0,WIN,253,,,0.039,-0.548,0.042,0.139,0.576,0.15,0.011,0.0588,-34.8,-0.0551,-15.052,0.043,0.528,0.55,-0.0024,631.246
W3_JANUARY,Bybit,29494809,2026-01-29,2026-01-29T12:09:00+00:00,SHORT,87997.25,2.003,0.146,1,0,0,0,0,WIN,179,,,0.034,-0.015,0.032,0.337,0.47,0.343,0.011,0.3494,-10.055,-0.0127,-267.046,0.219,0.506,1.05,-0.0028,789.779
W3_JANUARY,Bybit,29494860,2026-01-29,2026-01-29T13:00:00+00:00,SHORT,88061.75,2.059,0.072,1,0,0,0,0,WIN,126,,,0.265,0.25,0.031,0.411,0.057,0.28,0.011,-0.091,152.148,0.25,143.57,0.197,0.375,0.82,0.0493,608.53
W3_JANUARY,Bybit,29494891,2026-01-29,2026-01-29T13:31:00+00:00,SHORT,88081.85,2.081,0.0,1,0,0,0,0,WIN,95,,,0.196,0.231,0.031,0.434,0.049,0.115,0.011,0.1266,41.02,0.0755,193.594,0.022,0.462,0.82,0.0017,543.124
W3_JANUARY,Bybit,29494975,2026-01-29,2026-01-29T14:55:00+00:00,LONG,87405.65,0.0,1.543,0,0,0,1,0,LOSS,,,,-0.595,-0.402,0.044,0.035,0.817,0.626,0.011,-0.2928,-916.43,-0.1802,-931.145,-0.588,0.59,3.49,0.1059,5085.574
W3_JANUARY,Bybit,29495014,2026-01-29,2026-01-29T15:34:00+00:00,LONG,85286.05,0.347,1.546,0,0,0,1,0,LOSS,,,,-2.733,-3.042,0.085,0.191,3.222,1.61,0.012,-0.0356,-932.138,-0.0762,-2375.599,-1.397,0.538,3.21,0.1064,12234.654
W3_JANUARY,Bybit,29495075,2026-01-29,2026-01-29T16:35:00+00:00,LONG,84426.25,1.369,1.213,0,0,0,0,1,TIMEOUT,,,,-1.013,-4.137,0.111,0.08,4.198,0.593,0.026,-0.0631,-74.852,-0.0163,-710.723,-0.337,0.508,0.77,0.0055,4603.532
W3_JANUARY,Bybit,29495158,2026-01-29,2026-01-29T17:58:00+00:00,LONG,84203.15,0.576,1.606,0,0,0,1,0,LOSS,,,,-1.217,-3.178,0.125,0.133,4.347,1.266,0.014,0.0382,-1489.654,-0.3046,-1527.756,-1.119,0.652,0.6,0.3407,4890.11
W3_JANUARY,Bybit,29495188,2026-01-29,2026-01-29T18:28:00+00:00,LONG,83806.15,1.053,1.933,0,0,0,1,0,LOSS,,,,-1.585,-1.915,0.11,0.094,4.654,0.965,0.012,0.1086,-574.944,-0.1041,-2114.793,-0.471,0.552,0.88,0.0491,5521.186
W3_JANUARY,Bybit,29495221,2026-01-29,2026-01-29T19:01:00+00:00,LONG,83471.65,1.458,1.54,0,0,0,1,0,LOSS,,,,-0.956,-1.521,0.098,0.079,3.719,0.727,0.012,-0.1351,-906.122,-0.1555,-1496.018,-0.31,0.578,1.05,0.0482,5826.926
W3_JANUARY,Bybit,29495255,2026-01-29,2026-01-29T19:35:00+00:00,SHORT,84085.95,2.259,0.716,1,0,0,0,0,WIN,366,,,0.092,-0.403,0.099,0.82,1.748,0.891,0.012,0.0881,1169.42,0.3204,208.139,0.638,0.34,0.81,0.2043,3649.586
W3_JANUARY,Bybit,29495332,2026-01-29,2026-01-29T20:52:00+00:00,SHORT,84071.25,2.242,0.734,1,0,0,0,0,WIN,289,,,0.136,-0.458,0.088,0.802,1.765,0.564,0.012,0.0275,69.254,0.0516,172.264,-0.059,0.474,0.47,-0.003,1342.752
W3_JANUARY,Bybit,29495390,2026-01-29,2026-01-29T21:50:00+00:00,SHORT,84438.05,2.667,0.296,1,1,0,0,0,WIN,231,231,,0.199,0.75,0.076,1.242,0.205,0.468,0.016,-0.2582,143.628,0.1592,336.177,0.129,0.42,0.54,0.0205,901.92
W3_JANUARY,Bybit,29495452,2026-01-29,2026-01-29T22:52:00+00:00,SHORT,84447.15,2.677,0.286,1,1,0,0,0,WIN,169,169,,-0.098,0.584,0.061,1.253,0.161,0.126,0.012,0.2467,-48.014,-0.1004,-340.119,0.04,0.55,0.41,-0.004,478.132
W3_JANUARY,Bybit,29495490,2026-01-29,2026-01-29T23:30:00+00:00,SHORT,84623.95,2.095,0.076,1,0,0,0,0,WIN,129,,,0.243,0.828,0.055,0.987,0.007,0.266,0.012,0.005,4.34,0.0048,108.248,0.206,0.498,0.8,0.001,902.38
W3_JANUARY,Bybit,29495575,2026-01-30,2026-01-30T00:55:00+00:00,LONG,84162.75,0.044,1.558,0,0,0,1,0,LOSS,,,,-0.597,-0.365,0.042,0.151,0.621,0.391,0.012,-0.1424,-252.663,-0.1517,-394.215,-0.228,0.576,1.75,0.0346,1665.579
W3_JANUARY,Bybit,29495624,2026-01-30,2026-01-30T01:44:00+00:00,LONG,81988.55,1.566,1.038,0,0,0,0,1,TIMEOUT,,,,-2.795,-2.867,0.147,1.007,3.188,3.662,0.023,-0.0208,-3510.151,-0.2561,-3579.026,-2.501,0.628,4.24,0.6405,13704.955
W3_JANUARY,Bybit,29495659,2026-01-30,2026-01-30T02:19:00+00:00,LONG,81748.85,1.864,0.748,0,0,0,0,1,TIMEOUT,,,,-2.621,-3.241,0.156,0.711,3.471,0.911,0.012,-0.1472,-166.948,-0.0339,-3589.117,-0.283,0.517,1.51,0.0096,4919.664
W3_JANUARY,Bybit,29495697,2026-01-30,2026-01-30T02:57:00+00:00,SHORT,82070.25,0.089,1.465,0,0,0,0,1,TIMEOUT,,,,-0.309,-3.043,0.167,1.15,3.091,1.156,0.012,0.0198,742.574,0.1861,356.929,0.99,0.407,0.8,0.1842,3989.658
W3_JANUARY,Bybit,29495830,2026-01-30,2026-01-30T05:10:00+00:00,SHORT,82937.05,1.098,0.405,0,0,0,0,1,TIMEOUT,,,,0.152,1.055,0.091,2.218,1.435,0.182,0.012,0.4009,63.041,0.081,239.411,0.11,0.459,0.36,0.0089,777.883
W3_JANUARY,Bybit,29495910,2026-01-30,2026-01-30T06:30:00+00:00,LONG,82334.55,1.11,0.374,0,0,0,0,1,TIMEOUT,,,,-1.109,-0.053,0.056,1.475,1.127,0.653,0.012,-0.044,-849.939,-0.3655,-1300.151,-0.584,0.683,1.29,0.2136,2325.427
W3_JANUARY,Bybit,29495943,2026-01-30,2026-01-30T07:03:00+00:00,SHORT,82634.25,0.574,1.181,0,0,0,0,1,TIMEOUT,,,,-0.214,-0.152,0.062,0.75,0.767,0.759,0.012,0.0347,279.022,0.127,-450.046,0.32,0.436,1.34,0.0407,2196.37
W3_JANUARY,Bybit,29496017,2026-01-30,2026-01-30T08:17:00+00:00,SHORT,82742.85,0.704,1.048,0,0,0,0,1,TIMEOUT,,,,-0.175,-0.19,0.073,0.873,0.636,0.485,0.012,-0.1337,130.721,0.0863,-32.828,0.248,0.457,0.95,0.0214,1515.489
W3_JANUARY,Bybit,29496062,2026-01-30,2026-01-30T09:02:00+00:00,SHORT,82645.95,0.588,1.167,0,0,0,0,1,TIMEOUT,,,,-0.076,-0.223,0.075,0.755,0.753,0.437,0.012,-0.2198,27.554,0.0321,-42.828,0.163,0.484,0.7,0.0052,857.902
W3_JANUARY,Bybit,29496142,2026-01-30,2026-01-30T10:22:00+00:00,SHORT,82393.75,0.411,1.476,0,0,0,0,1,TIMEOUT,,,,-0.164,-0.428,0.074,0.447,0.794,0.379,0.012,0.1575,-115.021,-0.0778,-774.971,0.147,0.539,1.02,-0.0115,1478.283
W3_JANUARY,Bybit,29496224,2026-01-30,2026-01-30T11:44:00+00:00,SHORT,82735.75,1.016,1.72,0,0,0,1,0,LOSS,,,,0.233,0.227,0.066,0.701,0.245,0.284,0.012,-0.667,-75.617,-0.0532,15.206,-0.099,0.527,0.86,0.0053,1421.937
W3_JANUARY,Bybit,29496292,2026-01-30,2026-01-30T12:52:00+00:00,SHORT,82729.85,1.009,1.727,0,0,0,1,0,LOSS,,,,-0.335,0.556,0.062,0.694,0.623,0.28,0.012,0.1722,-38.033,-0.0302,48.75,-0.07,0.515,0.9,0.0021,1258.371
W3_JANUARY,Bybit,29496308,2026-01-30,2026-01-30T13:08:00+00:00,LONG,82603.15,2.075,0.858,1,0,0,0,0,WIN,371,,,-0.524,0.52,0.06,0.539,0.775,0.364,0.012,-0.0116,-49.37,-0.0605,-139.402,-0.169,0.53,0.81,0.0102,815.364
W3_JANUARY,Bybit,29496336,2026-01-30,2026-01-30T13:36:00+00:00,SHORT,82803.85,1.098,1.637,0,0,0,1,0,LOSS,,,,0.07,0.28,0.061,0.784,0.534,0.424,0.012,-0.1825,118.91,0.074,61.893,0.294,0.463,1.41,0.0218,1607.552
W3_JANUARY,Bybit,29496453,2026-01-30,2026-01-30T15:33:00+00:00,LONG,82628.45,2.044,0.888,1,0,0,0,0,WIN,226,,,-0.707,-0.004,0.101,0.26,1.174,1.389,0.013,-0.0331,-958.542,-0.2466,-604.749,-0.749,0.623,1.69,0.1848,3887.192
W3_JANUARY,Bybit,29496486,2026-01-30,2026-01-30T16:06:00+00:00,LONG,82965.65,1.891,1.291,0,0,0,0,1,TIMEOUT,,,,-0.658,0.49,0.113,0.669,0.771,0.699,0.014,0.0772,31.801,0.0147,-651.022,-0.013,0.493,0.99,-0.0002,2157.433
W3_JANUARY,Bybit,29496514,2026-01-30,2026-01-30T16:34:00+00:00,SHORT,83032.65,1.37,1.547,0,0,0,1,0,LOSS,,,,0.232,0.266,0.122,0.751,0.691,0.709,0.012,-0.1458,-51.467,-0.0205,90.609,0.409,0.51,1.0,-0.0084,2507.529
W3_JANUARY,Bybit,29496567,2026-01-30,2026-01-30T17:27:00+00:00,SHORT,83251.85,1.63,1.54,0,0,0,1,0,LOSS,,,,0.244,0.42,0.126,1.017,0.428,0.922,0.012,-0.0297,242.345,0.0926,240.818,0.217,0.454,0.85,0.0201,2615.705
W3_JANUARY,Bybit,29496624,2026-01-30,2026-01-30T18:24:00+00:00,LONG,81982.05,2.154,0.0,1,0,0,0,0,WIN,29,,,-1.507,-1.303,0.115,0.107,1.947,1.541,0.012,-0.2022,-1097.026,-0.2565,-1051.992,-1.187,0.628,1.12,0.3044,4277.552
